pathway,contrast,NES,padj,size,database
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TCCP_TO_ACTIN_SIGNALING_PATHWAY,Training_PLA,-0.5926712618124405,0.9771882610340228,10,KEGG
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TO_ACTIN_SIGNALING_PATHWAY,Training_PLA,-0.5492410552145947,0.9877194626105864,11,KEGG
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPG_TO_MICROTUBULE_RHOA_SIGNALING_PATHWAY,Training_PLA,-1.7674052404264684,0.11948418674698796,10,KEGG
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPT_TO_RAC_SIGNALING_PATHWAY,Training_PLA,-0.7257941464271476,0.9304594508594142,11,KEGG
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_MAP_TO_CDC42_SIGNALING_PATHWAY,Training_PLA,-0.5791646911731957,0.9840834687829024,11,KEGG
KEGG_MEDICUS_PATHOGEN_HCV_CORE_TO_ERK_SIGNALING_PATHWAY,Training_PLA,-0.9204055638877564,0.7960728707040708,11,KEGG
KEGG_MEDICUS_PATHOGEN_SALMONELLA_SIFA_TO_MICROTUBULE_PLUS_END_DIRECTED_TRANSPORT,Training_PLA,-1.7060187382031513,0.16514214623855455,12,KEGG
KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPB_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY,Training_PLA,-1.0895457350577116,0.6566808638162601,14,KEGG
KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPE_TO_RAC_SIGNALING_PATHWAY,Training_PLA,-1.0153664155916065,0.7180531316128931,12,KEGG
KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPAC_TO_ACTIN_SIGNALING_PATHWAY,Training_PLA,-0.9102429200973795,0.8008440288141886,11,KEGG
KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPGD_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY,Training_PLA,-1.0895457350577116,0.6566808638162601,14,KEGG
KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,Training_PLA,-1.1837978103395153,0.5282385047586285,33,KEGG
KEGG_MEDICUS_REFERENCE_ANTEROGRADE_AXONAL_TRANSPORT,Training_PLA,-1.7060187382031513,0.16514214623855455,12,KEGG
KEGG_MEDICUS_REFERENCE_ARL8_REGULATED_MICROTUBULE_PLUS_END_DIRECTED_TRANSPORT,Training_PLA,-1.6326208210901154,0.1949342220018912,14,KEGG
KEGG_MEDICUS_REFERENCE_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY,Training_PLA,-1.0895457350577116,0.6566808638162601,14,KEGG
KEGG_MEDICUS_REFERENCE_ASSEMBLY_AND_TRAFFICKING_OF_TELOMERASE,Training_PLA,-0.8951441444907505,0.8150856560977557,10,KEGG
KEGG_MEDICUS_REFERENCE_BETA_OXIDATION,Training_PLA,0.6071338496751925,0.9771882610340228,11,KEGG
KEGG_MEDICUS_REFERENCE_BRANCHING_MICROTUBULE_NUCLEATION,Training_PLA,-1.7674052404264684,0.11948418674698796,10,KEGG
KEGG_MEDICUS_REFERENCE_CITRATE_CYCLE_SECOND_CARBON_OXIDATION_2,Training_PLA,1.362600698771869,0.4358069554583271,10,KEGG
KEGG_MEDICUS_REFERENCE_COPI_VESICLE_FORMATION,Training_PLA,-0.7440917980207357,0.9253084189764352,13,KEGG
KEGG_MEDICUS_REFERENCE_DYNEIN_RECRUITMENT_TO_THE_KINETOCHORE,Training_PLA,1.0716350598897242,0.6773444659638748,14,KEGG
KEGG_MEDICUS_REFERENCE_EGF_EGFR_ACTIN_SIGNALING_PATHWAY,Training_PLA,-0.8815810916991842,0.8235761416684313,12,KEGG
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV,Training_PLA,1.5807421631731777,0.23142128807153436,11,KEGG
KEGG_MEDICUS_REFERENCE_GLYCOLYSIS,Training_PLA,-0.998774703889501,0.7325726159345642,16,KEGG
KEGG_MEDICUS_REFERENCE_ISOLEUCINE_DEGRADATION,Training_PLA,0.890560510824713,0.8176043416740287,10,KEGG
KEGG_MEDICUS_REFERENCE_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY,Training_PLA,-1.486149953772549,0.3191533629010159,12,KEGG
KEGG_MEDICUS_REFERENCE_KEAP1_NRF2_SIGNALING_PATHWAY,Training_PLA,-1.4806659655548065,0.33898315908114895,10,KEGG
KEGG_MEDICUS_REFERENCE_KINETOCHORE_FIBER_ORGANIZATION,Training_PLA,-1.8390237836699261,0.08998050682261208,13,KEGG
KEGG_MEDICUS_REFERENCE_KINETOCHORE_MICROTUBULE_ATTACHMENT,Training_PLA,-1.7674052404264684,0.11948418674698796,10,KEGG
KEGG_MEDICUS_REFERENCE_MGLUR5_CA2_APOPTOTIC_PATHWAY,Training_PLA,1.092315713367908,0.6632672728411478,10,KEGG
KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION,Training_PLA,-1.8011458204841062,0.1056350920874373,12,KEGG
KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION_AT_THE_MINUS_ENDS,Training_PLA,-1.7674052404264684,0.11948418674698796,10,KEGG
KEGG_MEDICUS_REFERENCE_MICROTUBULE_NUCLEATION,Training_PLA,-1.7674052404264684,0.11948418674698796,10,KEGG
KEGG_MEDICUS_REFERENCE_MICROTUBULE_RHOA_SIGNALING_PATHWAY,Training_PLA,-1.850839621569723,0.06881414775390801,11,KEGG
KEGG_MEDICUS_REFERENCE_PROMOTION_OF_MICROTUBULE_GROWTH,Training_PLA,-1.6490318581860883,0.18686479020812496,14,KEGG
KEGG_MEDICUS_REFERENCE_RAB7_REGULATED_MICROTUBULE_MINUS_END_DIRECTED_TRANSPORT,Training_PLA,-1.2684809142141646,0.4639503765337573,25,KEGG
KEGG_MEDICUS_REFERENCE_RETROGRADE_AXONAL_TRANSPORT,Training_PLA,-1.442309614529242,0.3522174175975778,15,KEGG
KEGG_MEDICUS_REFERENCE_SKELETAL_TYPE_VGCC_RYR_SIGNALING,Training_PLA,-1.074049692806984,0.6711953030256183,10,KEGG
KEGG_MEDICUS_REFERENCE_TIGHT_JUNCTION_ACTIN_SIGNALING_PATHWAY,Training_PLA,-0.9102429200973795,0.8008440288141886,11,KEGG
KEGG_MEDICUS_REFERENCE_TLR2_4_MAPK_SIGNALING_PATHWAY,Training_PLA,1.465640265254794,0.3497454043967075,10,KEGG
KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION,Training_PLA,1.2533326889631837,0.42829729266421346,68,KEGG
KEGG_MEDICUS_REFERENCE_VGCC_CA2_APOPTOTIC_PATHWAY,Training_PLA,1.2084779793941207,0.5567641773511992,10,KEGG
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,Training_PLA,-1.0244187024049123,0.7084535576155687,39,Reactome
REACTOME_ABC_TRANSPORTER_DISORDERS,Training_PLA,-1.2573415208285694,0.4639503765337573,33,Reactome
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS,Training_PLA,-1.4014502028948186,0.3785042278101418,15,Reactome
REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS,Training_PLA,-1.2002911334825979,0.5111658579071793,33,Reactome
REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA,Training_PLA,-0.7373502235166114,0.9238533049097754,10,Reactome
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,Training_PLA,0.7615866856691776,0.9131395838888076,12,Reactome
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS,Training_PLA,-1.1871533036379813,0.5272700528614112,34,Reactome
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,Training_PLA,-1.1948922774237243,0.5177125560780498,29,Reactome
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,Training_PLA,1.2524635179825363,0.44802910112916683,54,Reactome
REACTOME_ADIPOGENESIS,Training_PLA,-0.7547534334350201,0.9124708573551966,11,Reactome
REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION,Training_PLA,-1.7315738798006668,0.14655900900240815,12,Reactome
REACTOME_AGGREPHAGY,Training_PLA,-1.759311466797631,0.11948418674698796,22,Reactome
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,Training_PLA,-0.6250082863380314,0.9767335971541178,13,Reactome
REACTOME_AMYLOID_FIBER_FORMATION,Training_PLA,-0.9957581468319245,0.7325726159345642,15,Reactome
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE,Training_PLA,-1.593443129560285,0.20626002280524355,21,Reactome
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC,Training_PLA,-1.258892216904188,0.4941319934812462,16,Reactome
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,Training_PLA,-1.6778156647096205,0.09441346114512457,52,Reactome
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,Training_PLA,-0.7727090054835165,0.9663796558713666,76,Reactome
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,Training_PLA,-1.2084636235883888,0.5031094040329721,32,Reactome
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,Training_PLA,-1.142949110921479,0.5787517402170449,35,Reactome
REACTOME_APOPTOSIS,Training_PLA,-0.8432379950231095,0.9125979305664622,76,Reactome
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS,Training_PLA,0.7748495613882158,0.9006771331409287,14,Reactome
REACTOME_APOPTOTIC_EXECUTION_PHASE,Training_PLA,0.5698217230366394,0.9892644992269012,21,Reactome
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT,Training_PLA,-1.6242794987482223,0.21524148453208294,10,Reactome
REACTOME_ARACHIDONATE_METABOLISM,Training_PLA,-1.6951408160490276,0.17136801463391585,15,Reactome
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,Training_PLA,-1.0967784389135846,0.593161781450275,98,Reactome
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS,Training_PLA,-1.1613142075932366,0.5899703703374402,14,Reactome
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,Training_PLA,-1.5553431384071408,0.24146731865428261,18,Reactome
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS,Training_PLA,-0.809252316408411,0.8708210627321381,10,Reactome
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS,Training_PLA,-1.2009711947370632,0.5111658579071793,31,Reactome
REACTOME_ATTENUATION_PHASE,Training_PLA,0.7678680033717669,0.9089593402481784,14,Reactome
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA,Training_PLA,-1.1784229883124049,0.5241547801751377,37,Reactome
REACTOME_AURKA_ACTIVATION_BY_TPX2,Training_PLA,-1.6564995318723665,0.1817362039953402,19,Reactome
REACTOME_AUTOPHAGY,Training_PLA,-0.9936555903064808,0.7365147133294119,64,Reactome
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,Training_PLA,-1.4282058359718672,0.25559246954595793,53,Reactome
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,Training_PLA,-1.249272728364879,0.48580191382574117,20,Reactome
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,Training_PLA,0.6279447007253561,0.9771882610340228,18,Reactome
REACTOME_CA2_PATHWAY,Training_PLA,-1.2210180556532624,0.53977256117169,12,Reactome
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN,Training_PLA,-1.652828845593254,0.1974168163544607,10,Reactome
REACTOME_CARDIAC_CONDUCTION,Training_PLA,-0.8758550769461727,0.8443547162114845,30,Reactome
REACTOME_CARGO_CONCENTRATION_IN_THE_ER,Training_PLA,1.4537918837049357,0.34816287098919896,14,Reactome
REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS,Training_PLA,-1.1418299619424817,0.5810256433729065,31,Reactome
REACTOME_CA_DEPENDENT_EVENTS,Training_PLA,-0.7963009965962231,0.8828304731259159,11,Reactome
REACTOME_CDC42_GTPASE_CYCLE,Training_PLA,-1.499427901803492,0.28028226359114106,19,Reactome
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6,Training_PLA,-1.2084636235883888,0.5031094040329721,32,Reactome
REACTOME_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI,Training_PLA,-1.5374750838739748,0.21524148453208294,31,Reactome
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,Training_PLA,-1.4579016939203573,0.18603541443660607,95,Reactome
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,Training_PLA,0.8313592848565527,0.8871195579902351,40,Reactome
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,Training_PLA,-1.0607010980121778,0.6706541017202747,36,Reactome
REACTOME_CELLULAR_RESPONSE_TO_STARVATION,Training_PLA,1.1632210961587153,0.504913534860168,86,Reactome
REACTOME_CELLULAR_SENESCENCE,Training_PLA,1.380702571508968,0.3762707322157044,20,Reactome
REACTOME_CELL_CELL_COMMUNICATION,Training_PLA,-1.1037435990107065,0.6159763430922653,34,Reactome
REACTOME_CELL_CYCLE_CHECKPOINTS,Training_PLA,-1.0527261234634775,0.6703117386304841,67,Reactome
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS,Training_PLA,0.8598245617140997,0.8404643462114727,13,Reactome
REACTOME_CELL_JUNCTION_ORGANIZATION,Training_PLA,-1.2456191884675116,0.48470534207457777,25,Reactome
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,Training_PLA,-1.4542339252968868,0.2926051223834807,27,Reactome
REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY,Training_PLA,-1.5289496070887434,0.2926051223834807,10,Reactome
REACTOME_CHROMATIN_ORGANIZATION,Training_PLA,1.039671169662603,0.7003518705299835,16,Reactome
REACTOME_CHROMOSOME_MAINTENANCE,Training_PLA,0.7277544801967846,0.9304659000697368,11,Reactome
REACTOME_CILIUM_ASSEMBLY,Training_PLA,-1.742167311639478,0.10484199203418902,37,Reactome
REACTOME_CIRCADIAN_CLOCK,Training_PLA,-0.8373839336602915,0.8876214525690983,42,Reactome
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,Training_PLA,-1.205587935176828,0.43581067168863774,106,Reactome
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS,Training_PLA,-1.2962864903014242,0.3785042278101418,51,Reactome
REACTOME_CLEC7A_DECTIN_1_SIGNALING,Training_PLA,-1.2064435979015928,0.48969956146989646,46,Reactome
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,Training_PLA,-1.7544654617349902,0.11948418674698796,16,Reactome
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION,Training_PLA,-1.5237898808668757,0.28975907215878516,12,Reactome
REACTOME_COLLAGEN_DEGRADATION,Training_PLA,-1.722013935048274,0.1475079397854537,15,Reactome
REACTOME_COLLAGEN_FORMATION,Training_PLA,-1.7994497823609108,0.10785429067740072,21,Reactome
REACTOME_COMPLEX_IV_ASSEMBLY,Training_PLA,1.5573243066790297,0.2280450458743748,23,Reactome
REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING,Training_PLA,-1.36821651867245,0.4071870151801052,16,Reactome
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING,Training_PLA,-1.4212030915485667,0.33397407309180593,24,Reactome
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,Training_PLA,0.8146072522780624,0.8871195579902351,26,Reactome
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,Training_PLA,-1.7820816799827865,0.0871893444809622,31,Reactome
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,Training_PLA,-1.2749964313111872,0.4576844094771658,28,Reactome
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT,Training_PLA,-1.2251726842515802,0.46206517246004575,51,Reactome
REACTOME_CO_STIMULATION_BY_CD28,Training_PLA,1.2989404187081426,0.473143317177327,12,Reactome
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING,Training_PLA,1.3431520551259064,0.45213019812196886,10,Reactome
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,Training_PLA,-1.3013095457865222,0.4183958054439982,34,Reactome
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,Training_PLA,-0.891916552617126,0.8338497639879698,36,Reactome
REACTOME_CYTOPROTECTION_BY_HMOX1,Training_PLA,1.3741927761738977,0.3906970599042952,17,Reactome
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,Training_PLA,1.4673856738623747,0.3036642998775554,23,Reactome
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS,Training_PLA,-1.0899537583920478,0.6223129131789279,50,Reactome
REACTOME_DAG_AND_IP3_SIGNALING,Training_PLA,-0.8628297100997765,0.8338497639879698,11,Reactome
REACTOME_DARPP_32_EVENTS,Training_PLA,-0.9965233777904273,0.7335300794551646,14,Reactome
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA,Training_PLA,-0.7919827816765397,0.8939396145167283,16,Reactome
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY,Training_PLA,-0.9976778735178756,0.7325726159345642,14,Reactome
REACTOME_DEATH_RECEPTOR_SIGNALING,Training_PLA,-1.4278241547430615,0.34795550144387355,19,Reactome
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING,Training_PLA,-1.085024449953758,0.6399664892780765,36,Reactome
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS,Training_PLA,-1.2573415208285694,0.4639503765337573,33,Reactome
REACTOME_DEFECTIVE_INTRINSIC_PATHWAY_FOR_APOPTOSIS,Training_PLA,-1.4152737497876273,0.3844087408018706,10,Reactome
REACTOME_DEGRADATION_OF_AXIN,Training_PLA,-1.2009711947370632,0.5111658579071793,31,Reactome
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,Training_PLA,-0.8717294111045221,0.8545541429925072,40,Reactome
REACTOME_DEGRADATION_OF_CRY_AND_PER_PROTEINS,Training_PLA,-1.1463649467085737,0.5764167617381231,34,Reactome
REACTOME_DEGRADATION_OF_DVL,Training_PLA,-1.1762241648066933,0.5350667113460579,32,Reactome
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,Training_PLA,-1.1182369941282584,0.6043617705689032,34,Reactome
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,Training_PLA,-1.422550199689769,0.3056380483366178,33,Reactome
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,Training_PLA,-1.718621603324386,0.12785616374823502,22,Reactome
REACTOME_DEUBIQUITINATION,Training_PLA,-1.1129746763423858,0.5869285463153546,69,Reactome
REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS,Training_PLA,-1.7499240805535181,0.11801695021922004,18,Reactome
REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS,Training_PLA,-1.7499240805535181,0.11801695021922004,18,Reactome
REACTOME_DIFFERENTIATION_OF_KERATINOCYTES_IN_INTERFOLLICULAR_EPIDERMIS_IN_MAMMALIAN_SKIN,Training_PLA,-1.820664567524178,0.09243197473510767,11,Reactome
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,Training_PLA,-1.0611478289140155,0.6705976249688876,40,Reactome
REACTOME_DNA_DAMAGE_BYPASS,Training_PLA,0.9691988533261963,0.7651765738056119,13,Reactome
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER,Training_PLA,-0.6610017187517324,0.9716002472850837,17,Reactome
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,Training_PLA,1.062187925050973,0.6773444659638748,18,Reactome
REACTOME_DNA_REPAIR,Training_PLA,1.1394078694721856,0.585024176518545,40,Reactome
REACTOME_DNA_REPLICATION,Training_PLA,-0.9814188098283044,0.7592149879821113,44,Reactome
REACTOME_DNA_REPLICATION_PRE_INITIATION,Training_PLA,-1.1095011237169434,0.6110377699912813,40,Reactome
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,Training_PLA,-1.2800665995715612,0.4183958054439982,41,Reactome
REACTOME_DOWNSTREAM_TCR_SIGNALING,Training_PLA,-1.3075424501771875,0.3882696419462322,41,Reactome
REACTOME_DRUG_ADME,Training_PLA,-1.4388140374502052,0.33171169436473935,21,Reactome
REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS,Training_PLA,-1.2810851610615654,0.4803732057416268,13,Reactome
REACTOME_ECM_PROTEOGLYCANS,Training_PLA,-1.5676440245115975,0.2132382173594118,27,Reactome
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT,Training_PLA,1.2395531663313824,0.5045689300870013,18,Reactome
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK,Training_PLA,0.7610764150296485,0.9132929481034567,12,Reactome
REACTOME_ENOS_ACTIVATION,Training_PLA,0.8895367381701815,0.818671963677639,10,Reactome
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING,Training_PLA,-1.1782751378685152,0.5764167617381231,14,Reactome
REACTOME_EPH_EPHRIN_SIGNALING,Training_PLA,-0.8898732522020274,0.8322870361970426,30,Reactome
REACTOME_EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES,Training_PLA,-1.8565033591438618,0.0871893444809622,12,Reactome
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,Training_PLA,-1.6936508517581892,0.1475079397854537,22,Reactome
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES,Training_PLA,-1.8565033591438618,0.0871893444809622,12,Reactome
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,Training_PLA,-1.0220887880170002,0.7092854739784167,67,Reactome
REACTOME_ESR_MEDIATED_SIGNALING,Training_PLA,-1.3649804519273112,0.36144456487828575,31,Reactome
REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION,Training_PLA,-1.3179482711301895,0.4692069613888774,11,Reactome
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,Training_PLA,1.2742402447953833,0.39549266590723536,75,Reactome
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,Training_PLA,1.3166958400570508,0.31607975448665676,97,Reactome
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,Training_PLA,-1.375086019061986,0.2597297985631112,80,Reactome
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING,Training_PLA,-1.3947929283241476,0.36166000594373404,19,Reactome
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,Training_PLA,-1.6590732675915694,0.1716034201721525,28,Reactome
REACTOME_FATTY_ACID_METABOLISM,Training_PLA,-1.040685752082113,0.6901040223384944,65,Reactome
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS,Training_PLA,0.6602937386823257,0.9623160824278142,11,Reactome
REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS,Training_PLA,-1.14431699660783,0.5753287837855999,33,Reactome
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION,Training_PLA,-1.2506474602287523,0.4590606375313496,38,Reactome
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,Training_PLA,-0.8840914753369258,0.8369714997929157,26,Reactome
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING,Training_PLA,-0.944125579051019,0.7979809410869616,52,Reactome
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING,Training_PLA,1.7624361093596947,0.11801695021922004,15,Reactome
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER,Training_PLA,-1.0819710367910065,0.668070006803443,14,Reactome
REACTOME_FORMATION_OF_PARAXIAL_MESODERM,Training_PLA,-1.116277891817506,0.6110377699912813,30,Reactome
REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX,Training_PLA,1.040231183916856,0.7084535576155687,13,Reactome
REACTOME_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC,Training_PLA,-0.40618716523739506,0.9997861420017109,22,Reactome
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC,Training_PLA,-1.4927118785046238,0.2926051223834807,17,Reactome
REACTOME_FOXO_MEDIATED_TRANSCRIPTION,Training_PLA,-0.8920688140462031,0.8153503458346628,11,Reactome
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS,Training_PLA,-1.2009711947370632,0.5111658579071793,31,Reactome
REACTOME_G2_M_CHECKPOINTS,Training_PLA,-1.3337378833961142,0.36144456487828575,44,Reactome
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT,Training_PLA,-1.0830381682179446,0.668070006803443,13,Reactome
REACTOME_GAMMA_CARBOXYLATION_HYPUSINYLATION_HYDROXYLATION_AND_ARYLSULFATASE_ACTIVATION,Training_PLA,0.8272619093353372,0.8672001235623991,16,Reactome
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,Training_PLA,-1.429818916294567,0.3532408095337158,16,Reactome
REACTOME_GASTRULATION,Training_PLA,-1.118880134867234,0.6094732562013717,31,Reactome
REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION,Training_PLA,-1.8586032454935038,0.06829241899600519,27,Reactome
REACTOME_GENE_SILENCING_BY_RNA,Training_PLA,-1.2532152656772386,0.513540314234641,11,Reactome
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER,Training_PLA,-0.8449418217555651,0.8645220786522363,25,Reactome
