gene,logFC_CRE,logFC_PLA,t_CRE,t_PLA,pi_CRE,pi_PLA,sig_class,is_sig,quadrant
ATP1A1,-0.0345720462571073,-0.0386896706709834,-0.225861823264706,-0.217415642731991,0.9932940955790508,0.992800665111972,NS,FALSE,Concordant Down
RAD23B,-0.115099311487121,-0.241026427300728,-0.836214326359959,-1.50621702387655,0.9027100503835775,0.627392182105113,NS,FALSE,Concordant Down
TACO1,-0.214052521578761,0.178831503307045,-0.58855478750223,0.435619806967121,0.884007947216054,0.930228824240926,NS,FALSE,Discordant (CRE down / PLA up)
PSMB2,0.0508455978242104,-0.117799399582353,0.314129029431656,-0.62600211692864,0.9858804183310812,0.9293729765408802,NS,FALSE,Discordant (CRE up / PLA down)
ME1,-0.242399954029793,-0.191805902622722,-1.43650947188222,-0.97772324225826,0.6444658776997049,0.8119697110800865,NS,FALSE,Concordant Down
NONO,0.0436937217448232,-0.304897247754763,0.176501813344643,-1.01774853934332,0.9935013000089284,0.7058076213492965,NS,FALSE,Discordant (CRE up / PLA down)
HINT2,-0.223941807513846,-0.515672738056683,-0.86635933781419,-1.64851880051544,0.8121384757823639,0.32379141410279144,NS,FALSE,Concordant Down
NDUFS7,0.248585347137062,0.045064459447417,0.745178875367549,0.120475287442825,0.8259650971683876,0.9955171932238368,NS,FALSE,Concordant Up
CLEC3B,0.451160247755826,0.830540951058065,1.2138519919553,1.92209111073747,0.5214429556036538,0.10469604011993236,NS,FALSE,Concordant Up
PHKA1,0.0683009918275133,0.200940295107152,0.285193792933918,0.721702326087525,0.9829873001345152,0.8618533835248998,NS,FALSE,Concordant Up
CHCHD3,0.0489716348117852,0.190825749984651,0.226821018841543,0.760245193447159,0.9904708079949132,0.8601962418871573,NS,FALSE,Concordant Up
CAVIN4,-0.115658548291936,0.365755400497516,-0.480785207606145,1.30780236422755,0.9488057110263852,0.5579415730746996,NS,FALSE,Discordant (CRE down / PLA up)
CAB39,-0.00800331657938358,-0.0194839503959621,-0.0530877539673224,-0.111167894723106,0.9996573581619326,0.9982147515012616,NS,FALSE,Concordant Down
GLRX5,0.198930100553277,0.310679575265695,0.667440611086859,0.92961607434285,0.8749280171651602,0.7291815755249627,NS,FALSE,Concordant Up
ACO1,-0.241369842715976,-0.156133247392031,-1.51512644782633,-0.843022711504355,0.6245945197284906,0.8691201372702875,NS,FALSE,Concordant Down
BSG,0.0588311186596364,0.0662920674106537,0.431924427100075,0.418639529075087,0.9766718934373526,0.9746678249626464,NS,FALSE,Concordant Up
PLS3,0.47027833685696,0.506977973927476,1.50083270374139,1.39169610861962,0.4044919583157993,0.4147982386259092,NS,FALSE,Concordant Up
TUBB2A,0.240086609349976,-0.0976646628117983,0.619819535160237,-0.216876645468366,0.8628624821190544,0.9819742638171802,NS,FALSE,Discordant (CRE up / PLA down)
GPX4,0.06913031544617,-0.461681035264672,0.361101143055527,-2.07434204512188,0.977645569186858,0.2472991006494695,NS,FALSE,Discordant (CRE up / PLA down)
FHOD1,-0.0811022971948674,0.0659158783203075,-0.422290822974845,0.295220520681151,0.9687915127246136,0.9829416589126356,NS,FALSE,Discordant (CRE down / PLA up)
PRPS1,-0.315107708588709,-0.473641370200102,-1.51421842430404,-1.95774957280406,0.5412203165263845,0.2669329353840201,NS,FALSE,Concordant Down
MICOS13,-0.0197284503290689,0.0704897616544962,-0.0568828526352469,0.17627846458002,0.9990951756426772,0.989561622691923,NS,FALSE,Discordant (CRE down / PLA up)
PCBD1,-0.157192402559652,-0.176310258048495,-0.96372626885773,-0.929774726138448,0.8457320470658721,0.8357275204215113,NS,FALSE,Concordant Down
FKBP2,0.175842400970382,0.0666858767679521,0.933937470453524,0.30465342927876,0.8352652271000819,0.982136440912788,NS,FALSE,Concordant Up
PTGR2,-0.362437195873543,-0.133297534376076,-1.59467012802519,-0.504473344750198,0.4683816802389736,0.9379329453091748,NS,FALSE,Concordant Down
ISOC2,-0.104895959180546,0.271866824792163,-0.515403191983782,1.1490067256101,0.9496021043099548,0.6943815386520504,NS,FALSE,Discordant (CRE down / PLA up)
KPNB1,0.10937748451137,0.132729917744491,0.835160279552977,0.871743535632574,0.9074553964962128,0.8830080258850564,NS,FALSE,Concordant Up
NDUFS2,-0.0221389904576554,0.238040968870955,-0.0963114582398265,0.890737763946124,0.9982525802721912,0.7950525648870187,NS,FALSE,Discordant (CRE down / PLA up)
TBCA,0.100481198195489,-0.187875780060459,0.468944476350407,-0.754198087501984,0.9566225140539306,0.8634657486475594,NS,FALSE,Discordant (CRE up / PLA down)
NAP1L4,0.200966815106309,0.102323498105015,1.5899236351382,0.696314284880575,0.6578157935753415,0.9301223395414676,NS,FALSE,Concordant Up
CPT2,0.100196541089193,-0.14242637862802,0.485968154218906,-0.594187516950032,0.9549464148371628,0.9202032011324583,NS,FALSE,Discordant (CRE up / PLA down)
MYH4,0.140459986539817,0.343140454978169,0.208652819890625,0.454592592436477,0.9752324241892788,0.8641727984942541,NS,FALSE,Concordant Up
CCT6A,0.0270435751227929,0.194806499476456,0.188974796170339,1.17090385098341,0.9956664078273876,0.7649212617148121,NS,FALSE,Concordant Up
MAP2K3,-0.153530520205202,0.214626398317474,-0.578154724625748,0.6952011881979,0.916904257974334,0.8592934265425409,NS,FALSE,Discordant (CRE down / PLA up)
TOLLIP,0.0407042490009921,-0.00337341137385394,0.236318319195678,-0.0168463165905987,0.991713339702211,0.9999548095816782,NS,FALSE,Discordant (CRE up / PLA down)
APOOL,-0.0459641754812736,0.0921571862829715,-0.178444372566333,0.307744712283202,0.9930815666516486,0.9751234672784526,NS,FALSE,Discordant (CRE down / PLA up)
CACNB3,-0.164019972975716,-0.0469571445499675,-0.99797982560614,-0.245756331893329,0.8328402126489568,0.9900319551229164,NS,FALSE,Concordant Down
GSR,-0.0713518699408375,0.14093330118774,-0.45872075164404,0.779353810722999,0.9697728302920556,0.891617722942109,NS,FALSE,Discordant (CRE down / PLA up)
PSMB4,-0.199598828061131,0.0873143097139781,-1.26479003440813,0.475908962220678,0.7375684522860294,0.961555252148974,NS,FALSE,Discordant (CRE down / PLA up)
FAH,0.0128833400576767,-0.401902957280733,0.0450719684120226,-1.20942033745783,0.9995332072949432,0.5614484504650497,NS,FALSE,Discordant (CRE up / PLA down)
B2M,0.328089051770238,-0.309929782716825,0.837625465512227,-0.680611771611611,0.746484581683153,0.8078659706689761,NS,FALSE,Discordant (CRE up / PLA down)
ITGB1,-0.0625038508159399,0.0248150160066274,-0.250356112548074,0.0854956453312015,0.9864844254492656,0.998268565894271,NS,FALSE,Discordant (CRE down / PLA up)
KLHL40,0.0689085769672246,0.290061387264775,0.173881122731127,0.629574435204376,0.9899267448137749,0.833934470614063,NS,FALSE,Concordant Up
CAND2,-0.290560654586006,-0.0782782443867234,-1.6209227598361,-0.375616448791669,0.5368814342707787,0.9735864486918864,NS,FALSE,Concordant Down
RAB11B,0.248939986052406,0.128555119901574,1.13734687504097,0.50520270362958,0.7192878699233365,0.9399748637295396,NS,FALSE,Concordant Up
PPP1CB,0.0229948063274001,0.19504544643582,0.156063638697194,1.13863832771141,0.9969927009926328,0.7721722543638967,NS,FALSE,Concordant Up
RIDA,-0.209436633244238,-0.27976102982106,-1.78111864604805,-2.04647022736076,0.5997208289938105,0.43580517666778423,NS,FALSE,Concordant Down
APRT,-0.0795154956500106,0.267043016604074,-0.314939660393715,0.909776721256474,0.9779444092516286,0.767716885412243,NS,FALSE,Discordant (CRE down / PLA up)
FBN1,-0.293258594909627,0.260214531008728,-0.481839738254856,0.367757399944324,0.874950428018579,0.916790114181498,NS,FALSE,Discordant (CRE down / PLA up)
MTHFD1,-0.0947451979993872,-0.427572692106718,-0.790539921379764,-3.06870096006672,0.924494429755764,0.10481781924317046,NS,FALSE,Concordant Down
NDUFB9,0.316015567267854,-0.00763912610393547,1.08008898983697,-0.0224580865803942,0.6765585888480248,0.9998632815594344,NS,FALSE,Discordant (CRE up / PLA down)
HSPA4,-0.140998215451706,-0.0443148227593326,-1.23378835927743,-0.333544727147871,0.8122188670020684,0.986834059601004,NS,FALSE,Concordant Down
ADPRH,-0.341880585574145,0.268392809533367,-0.916855525700472,0.641912954030274,0.7107381970149216,0.8420527098893906,NS,FALSE,Discordant (CRE down / PLA up)
RDX,-0.0543372691283466,-0.0654494116062558,-0.389124572126371,-0.40315737171122,0.9808423368271496,0.9760307211746808,NS,FALSE,Concordant Down
IMPA1,-0.143082385656431,-0.272145750583942,-0.920519085304556,-1.50600423275015,0.8660818792751732,0.590804060813023,NS,FALSE,Concordant Down
EIF3K,-0.0720685313788678,-0.426510320995753,-0.299005224053758,-1.57812516407942,0.9811111032113412,0.4156042353245546,NS,FALSE,Concordant Down
PSMB5,-0.270708656135696,-0.0183521623959386,-1.55354819495986,-0.0905915815930447,0.5790263727876658,0.9986402463882526,NS,FALSE,Concordant Down
STBD1,-0.0319763390933119,0.28180388165443,-0.128572121950138,0.974637354083396,0.9965914521147652,0.7372875092816018,NS,FALSE,Discordant (CRE down / PLA up)
COL6A2,0.870080278809581,-1.11596742588992,1.40450759459365,-1.22431108415122,0.2200315672076669,0.19873078296439112,NS,FALSE,Discordant (CRE up / PLA down)
NOL3,-0.0604850312404928,0.171722566835136,-0.278221570831099,0.679435556786048,0.985322877094026,0.8887265884735597,NS,FALSE,Discordant (CRE down / PLA up)
GSTK1,0.131910484617062,0.153133995968172,0.764552937943436,0.763445204602654,0.9004727628785458,0.885606054120484,NS,FALSE,Concordant Up
RPS20,-0.0619216223246752,-0.13310506435818,-0.34327727315035,-0.634709963397808,0.981054695740034,0.9192858237346704,NS,FALSE,Concordant Down
LANCL1,-0.0504862709314402,-0.0884311365076016,-0.347823887970436,-0.524045901515662,0.9842971609383836,0.9565147532749296,NS,FALSE,Concordant Down
MT-CO1,-0.048610270475411,-0.527132691758496,-0.167460618420509,-0.903854987613726,0.993196881127932,0.5993895394798419,NS,FALSE,Concordant Down
MYH13,-0.0273605499063905,0.782717206193148,-0.0472093224472722,1.20444402731829,0.998961525837805,0.32742578450418414,NS,FALSE,Discordant (CRE down / PLA up)
RPS10,0.205233161502374,-0.430400963913389,0.826566719511081,-1.4910136713388,0.8353920202010865,0.4400212881330487,NS,FALSE,Discordant (CRE up / PLA down)
AKR1C2,-0.0370894341580659,-0.24438333209967,-0.0893805631607813,-0.49960659000716,0.9972971589797156,0.8906338176224663,NS,FALSE,Concordant Down
FARSB,-0.0831763637940135,0.0434091983428253,-0.571816352693813,0.266144320049758,0.9547053090522108,0.9899500869194504,NS,FALSE,Discordant (CRE down / PLA up)
LGALS3,0.298665086963986,0.188099718531557,0.781496694443042,0.423359045818327,0.7835307737926276,0.9289047648311752,NS,FALSE,Concordant Up
PLEC,0.469895265814614,0.229446077914169,1.35518260476794,0.569187557400127,0.4553711806615483,0.8805151373148771,NS,FALSE,Concordant Up
MTCH2,0.0187352285398532,-0.184200558594675,0.112995207507566,-0.955586448487308,0.9982538749015156,0.823489377626317,NS,FALSE,Discordant (CRE up / PLA down)
GLOD4,-0.172238965812586,-0.236138244789181,-1.2405254878563,-1.46291341980443,0.7741967857961015,0.6448145033857084,NS,FALSE,Concordant Down
SAR1B,-0.192122054808681,-0.451112239002626,-0.836981699133709,-1.69044622397835,0.8427831552734105,0.35924892140516557,NS,FALSE,Concordant Down
CALR,0.273910957321654,-0.0325947467017542,1.42675635254094,-0.146038051581095,0.611498499413288,0.9960281956895431,NS,FALSE,Discordant (CRE up / PLA down)
SAMM50,0.0721223131413566,0.138821669727974,0.293034822868382,0.48515985765096,0.9815020982461928,0.9382422616839404,NS,FALSE,Concordant Up
GNPDA1,-0.0405117875392413,-0.462363083204409,-0.34099407857495,-3.34754630146243,0.9876566034195304,0.06359985116207713,NS,FALSE,Concordant Down
RPS9,0.316746278934144,-0.209198454271672,1.9391860376084,-1.10165202148208,0.41834137752384465,0.7668408628059632,NS,FALSE,Discordant (CRE up / PLA down)
TMEM11,0.0821496216803439,0.318093117095252,0.387460099515025,1.33799498529566,0.9713328277495202,0.5930014733567829,NS,FALSE,Concordant Up
PPA1,0.083830332034367,0.00900103540329056,0.581363179411641,0.0536928944544598,0.9534359106232037,0.9996101678520732,NS,FALSE,Concordant Up
LYPLA1,0.0593246622928234,-0.086883556287944,0.307834643977199,-0.387791083356625,0.9839091823237166,0.9696607832934426,NS,FALSE,Discordant (CRE up / PLA down)
CYB5A,-0.146289712085707,0.295964500596224,-0.351422488043489,0.633820909463246,0.954739575244908,0.8299593366003427,NS,FALSE,Discordant (CRE down / PLA up)
USP5,-0.188274795051633,-0.140726595109303,-1.17919375503351,-0.75813610112776,0.7699430495724461,0.8952301104120077,NS,FALSE,Concordant Down
PDLIM7,0.237183900007135,-0.0547437415106096,0.634729380890941,-0.126013154289617,0.860734177804151,0.9942928823468072,NS,FALSE,Discordant (CRE up / PLA down)
C11orf54,-0.281731875549941,-0.107502161391714,-1.28756887785555,-0.422600192740162,0.6439721237576427,0.9588103971495872,NS,FALSE,Concordant Down
RPS15A,0.268556703719657,0.0809989202023047,1.17689706759309,0.305323141927693,0.6893871305814845,0.9782917479167396,NS,FALSE,Concordant Up
RAC1,-0.0269174676214945,-0.0696428018676478,-0.189258469393898,-0.421187399362133,0.9956796491498806,0.9732209714380936,NS,FALSE,Concordant Down
CUTC,-0.206972344991495,-0.476270883734184,-1.15455715358815,-2.28525758440932,0.7561980213614009,0.1913420732146162,NS,FALSE,Concordant Down
TXNDC17,0.0771762151035631,0.252500934630156,0.525480572966961,1.47881616522905,0.9618217610436248,0.6211338081897145,NS,FALSE,Concordant Up
RPSA,-0.17920956836242,-0.163770228347676,-1.14090031530104,-0.896807995161949,0.7880600583788507,0.8528581814964318,NS,FALSE,Concordant Down
PPP1CA,0.0955948722749618,0.0902948656971461,0.593916672467006,0.482538518585477,0.9457415541886468,0.9596355281753824,NS,FALSE,Concordant Up
XIRP1,-0.422187033434081,0.195339351001699,-1.41589832525395,0.56350130774375,0.4722612448068809,0.8984872544153499,NS,FALSE,Discordant (CRE down / PLA up)
BGN,0.898902323429752,0.985913839891257,1.78653508401017,1.89917011982028,0.1122865789008017,0.07342530841814791,NS,FALSE,Concordant Up
TUBB6,0.285644728162811,0.178832496176021,0.706660732660399,0.380547782165062,0.813896560428488,0.939819041695694,NS,FALSE,Concordant Up
MPC2,-0.0110648356674439,-0.518182819202892,-0.0434075433871866,-1.74856290068056,0.9996141361315432,0.2914821451084546,NS,FALSE,Concordant Down
CCT4,-0.0276005451507295,-0.152572327363387,-0.206079695005988,-0.979876459670036,0.995146877076066,0.8469118799759561,NS,FALSE,Concordant Down
PSMB6,-0.00787587654795985,-0.29978494450884,-0.0475116357600536,-1.5555676813051,0.9996988810229516,0.5454291442887723,NS,FALSE,Concordant Down
CUL5,-0.100752985489095,-0.122941332773728,-0.665838613873081,-0.69885484594549,0.9347058769293493,0.916286845915746,NS,FALSE,Concordant Down
SBDS,-0.207663408750403,-0.0793992280553049,-1.13227440855363,-0.372379705025625,0.7609103548459053,0.9734715763140124,NS,FALSE,Concordant Down
RPL23A,0.447154099792215,-0.4253556783307,2.49707179910057,-2.04316790681692,0.17183132739109666,0.28367649644735676,NS,FALSE,Discordant (CRE up / PLA down)
BAG3,-0.0790226031486476,0.224324500210738,-0.332325463312121,0.811459793601791,0.9767381256566424,0.825246925747472,NS,FALSE,Discordant (CRE down / PLA up)
HDGF,0.138554725153099,-0.166364352884454,1.04865399323313,-1.08305162752985,0.8480534305940071,0.8134734048556981,NS,FALSE,Discordant (CRE up / PLA down)
ATP1B1,0.0403552681458947,0.163829788888528,0.187795096651674,0.65577505619541,0.9935832298884714,0.8978281345868729,NS,FALSE,Concordant Up
NCL,0.0335243210840197,-0.0681950296120242,0.234159571174882,-0.409715746447714,0.9932376579456886,0.9745782691458068,NS,FALSE,Discordant (CRE up / PLA down)
CLIC5,-0.116526583376601,-0.0503664698474751,-0.50870035772362,-0.189128314921645,0.9450029240469032,0.9919371365675246,NS,FALSE,Concordant Down
PSME1,-0.0447212887835882,0.0251729778877596,-0.219760670677641,0.106401626302335,0.9915862908178804,0.9977968875848794,NS,FALSE,Discordant (CRE down / PLA up)
RPS3A,0.0678205816824402,-0.18413945181776,0.495601325615431,-1.15743285316428,0.9685747216865058,0.7792329839402121,NS,FALSE,Discordant (CRE up / PLA down)
CCT8,0.0522413720994237,-0.114028421509666,0.426790758802683,-0.801293380635365,0.9795385182149408,0.9083727300636578,NS,FALSE,Discordant (CRE up / PLA down)
EIF4G1,-0.130244832738661,0.0341783454253708,-0.904207396721503,0.204096989231658,0.879927808354245,0.9940557930140927,NS,FALSE,Discordant (CRE down / PLA up)
VAPA,0.311520363409677,-0.329480228436744,1.49204949612183,-1.35738847799572,0.5517000996848996,0.5753392772511049,NS,FALSE,Discordant (CRE up / PLA down)
GCSH,-0.0582658463555923,0.136191692603873,-0.254576039205841,0.511837490975734,0.9871639316302566,0.935575214831983,NS,FALSE,Discordant (CRE down / PLA up)
EPB41,-0.329074634653228,-0.161702048953629,-0.671917132885622,-0.283997711685857,0.8001122177771549,0.9603708565792842,NS,FALSE,Concordant Down
NME1,-0.0107750794563728,-0.360484159180729,-0.0553602780861927,-1.59309611051711,0.9995185515898708,0.470785119610068,NS,FALSE,Concordant Down
MAP2K6,-0.030515219220586,0.157307630647189,-0.14002757314533,0.620904586672797,0.9964420751310518,0.9076937696724564,NS,FALSE,Discordant (CRE down / PLA up)
CCT5,0.0339086592614457,0.0128708688058303,0.236677844053469,0.0772739051145534,0.9930806112392884,0.9991905241727964,NS,FALSE,Concordant Up
GDI1,0.00661062772253018,-0.123117152199658,0.0552132048807762,-0.884497944556822,0.9997054002741422,0.889084852493686,NS,FALSE,Discordant (CRE up / PLA down)
NAXD,-0.133356252115107,-0.160640775294105,-0.80259799747456,-0.831607681709244,0.8934908455341734,0.8677430050355253,NS,FALSE,Concordant Down
SNTB2,0.067978082976996,0.328490876156714,0.365691758633074,1.52001397888839,0.977701125918524,0.5255136623115959,NS,FALSE,Concordant Up
COQ6,-0.535194160192724,-0.155384506427293,-1.74049523842549,-0.450658930824864,0.2830484769235391,0.9366527459031696,NS,FALSE,Concordant Down
RPS12,0.20246373037444,-0.0481698120018805,1.22492490096614,-0.250677405269142,0.7439481544288485,0.989553165755672,NS,FALSE,Discordant (CRE up / PLA down)
DHRS7C,-0.394464027711809,0.632670367390407,-1.55262024452661,2.14196980324281,0.4513363152710277,0.13483500247361646,NS,FALSE,Discordant (CRE down / PLA up)
CMPK1,-0.205528242626457,0.0285255318127255,-1.06282135181037,0.126882148000723,0.7797290752466908,0.9970005911826036,NS,FALSE,Discordant (CRE down / PLA up)
RSU1,-0.0291940413492497,0.00637942397273861,-0.126401549249372,0.0237584254259205,0.99694257865313,0.9998791532016988,NS,FALSE,Discordant (CRE down / PLA up)
RPL10A,0.275006667308304,-0.0737809821613347,1.29463436109449,-0.298762681768345,0.6487061946179155,0.9806742338290024,NS,FALSE,Discordant (CRE up / PLA down)
