replicate,null_r,null_frac
653,-0.25755002922605225,0.6724738675958188
654,-0.26236713293107167,0.5888501742160279
655,-0.28293924806664333,0.5853658536585366
656,-0.4717148168048261,0.6550522648083623
657,-0.3211652355587916,0.6167247386759582
658,-0.3789678200529717,0.6759581881533101
659,-0.473875535119309,0.6306620209059234
660,-0.16320379518397937,0.6480836236933798
661,-0.342069035347398,0.5923344947735192
662,-0.35834887951578775,0.6236933797909407
663,-0.35688415569137744,0.6167247386759582
664,-0.48205681205373524,0.6376306620209059
665,-0.15788694714888557,0.6062717770034843
666,-0.24768548062761914,0.6724738675958188
