"gene","uniprot_id","logFC_CvH","pval_CvH","cancer_dir","logFC_Training_CRE","logFC_Training_PLA","P.Value_Training_CRE","P.Value_Training_PLA","logFC_Supplement_Interaction","P.Value_Supplement_Interaction","delta_from_identity"
"PNP","P00491",2.66137206463042,1.11037402580981e-07,"Cancer Up",0.0634655169811431,0.142547800387355,0.89925753625936,0.783582363967022,-0.0790822834062119,0.912703745551191,-0.0790822834062119
"CLUH","O75153",-0.416902806329983,0.0268580032803032,"Cancer Down",0.0113553483236863,0.0886778803687278,0.959830262889774,0.753200713169669,-0.0773225320450415,0.830396173905693,-0.0773225320450415
"CUL3","Q13618",-0.304252481376306,0.0450819287520552,"Cancer Down",-0.0467665039898293,-0.124023547393652,0.796636833412889,0.564522547140878,0.0772570434038222,0.783457359737777,0.0772570434038227
"CIRBP","Q14011",-0.44646208989635,0.00725597355862398,"Cancer Down",0.101785374570301,0.0246422267370043,0.576369521762092,0.895734645816785,0.0771431478332971,0.768121884605678,0.0771431478332967
"UBE3C","Q15386",-0.416208944008247,0.0335497367346509,"Cancer Down",-0.0169290828830349,-0.0936611703375405,0.94448975004151,0.784900638303199,0.0767320874545057,0.855174380006742,0.0767320874545056
"IGLV1-40","P01703",2.3727933782513,0.00210395231779909,"Cancer Up",0.00562841078279774,0.0822605513009371,0.991371621792732,0.88331549919007,-0.0766321405181394,0.920191899187875,-0.0766321405181394
"CLASP2","O75122",-0.62247729368794,0.00230792652276418,"Cancer Down",-0.107266030092333,-0.183581686368164,0.62474319872371,0.513841837415678,0.0763156562758311,0.829715484208394,0.076315656275831
"GLOD4","Q9HC38",0.410576964586209,0.00896601544990915,"Cancer Up",-0.133512869426859,-0.209313440853691,0.38322174042898,0.190166123940412,0.0758005714268322,0.729379060759315,0.075800571426832
"EPB41","P11171",2.06683967002548,2.00386344093381e-05,"Cancer Up",-0.189083982795577,-0.114967588084767,0.709228985369272,0.826428939435487,-0.0741163947108099,0.919004522612157,-0.07411639471081
"SERPINA3","P01011",2.75770296791968,9.92868037473521e-08,"Cancer Up",0.146828262891216,0.073294560846179,0.780732572759603,0.893120574823112,0.0735337020450366,0.922777003437637,0.073533702045037
"YWHAH","Q04917",0.315477329982219,0.0254558871786806,"Cancer Up",0.128485774472633,0.201379913169689,0.446092846829765,0.251500971782463,-0.0728941386970554,0.762894251727372,-0.072894138697056
"RPL32","P62910",-0.615442272220726,0.0436615324516566,"Cancer Down",0.627197876890364,0.698515332277683,0.325076174406109,0.273467971753536,-0.0713174553873195,0.933912036724881,-0.071317455387319
"SNRPB","P14678",-0.477379861365518,0.0143043699605807,"Cancer Down",0.283627882252635,0.354605318479193,0.180112235880095,0.244972247825395,-0.0709774362265563,0.845407124999182,-0.070977436226558
"SYNE2","Q8WXH0",-0.759472801813924,0.00987456707705209,"Cancer Down",0.257335840877497,0.327924495282678,0.578017205703125,0.443664903516759,-0.0705886544051815,0.910185132798226,-0.070588654405181
"RPS15A","P62244",-0.513911358339541,0.00826728033362546,"Cancer Down",0.227006240689175,0.158174043832688,0.324488870557169,0.505083680564534,0.0688321968564871,0.834218193097247,0.068832196856487
"EIF2S2","P20042",-0.349681250393928,0.0422995194607873,"Cancer Down",0.0584964415025091,0.126758541176748,0.778853415202063,0.587123174326886,-0.0682620996742394,0.827046627649527,-0.0682620996742389
"BCAP29","Q9UHQ4",-0.669499530427355,0.00640014009185364,"Cancer Down",0.351233349515315,0.285139538837468,0.216100467177262,0.301176548874422,0.0660938106778453,0.865605286722267,0.066093810677847
"ATP6V1H","Q9UI12",0.98917925118978,0.00011119495470496,"Cancer Up",-0.218767973289365,-0.152932295127371,0.461467426350276,0.621965830912033,-0.065835678161994,0.877756782466314,-0.065835678161994
"UBL5","Q9BZL1",-0.494743175121595,0.0233538405850727,"Cancer Down",0.218460663007406,0.153997783267119,0.466502107548231,0.63846392941096,0.0644628797402866,0.884154371932386,0.064462879740287
"FLOT2","Q14254",0.951012206084712,0.00011902075094696,"Cancer Up",-0.226300284140205,-0.29071830951754,0.4119857535352,0.309940386514593,0.0644180253773357,0.870357318361326,0.064418025377335
"MGST1","P10620",3.16162405016887,0.0133102772965567,"Cancer Up",-0.527064328929516,-0.462779876140065,0.51527803547742,0.553475537073471,-0.064284452789451,0.954269661913747,-0.064284452789451
"HBS1L","Q9Y450",-0.56931224365114,0.00287671699677639,"Cancer Down",0.0678213558571841,0.131538775989405,0.781031319800932,0.620484362173179,-0.063717420132221,0.859560628788064,-0.0637174201322209
"PPP2R5D","Q14738",-0.545404096845498,0.00605142118565696,"Cancer Down",0.0816716488754512,0.0200488652680821,0.727544845336693,0.941000822190095,0.0616227836073691,0.863388198257016,0.0616227836073691
"AMPD3","Q01432",-0.917012723477981,0.0122098159130925,"Cancer Down",0.125716679905207,0.186872843805844,0.753865332749773,0.662047340225241,-0.0611561639006375,0.916790826148921,-0.061156163900637
"DDI2","Q5TDH0",1.57631297633609,0.0251825209950159,"Cancer Up",-0.0886324832532104,-0.0275527514310347,0.861978557144791,0.958335494147101,-0.0610797318221756,0.933632142017108,-0.0610797318221757
"ALDH1A1","P00352",0.534593004135928,0.0363270308703472,"Cancer Up",-0.285359155091875,-0.346003903694204,0.319519353386213,0.244925288513479,0.0606447486023285,0.882137356895933,0.060644748602329
"UBQLN1","Q9UMX0",-0.485720804557349,0.00769973662333001,"Cancer Down",-0.0581631056915874,0.00244993260185922,0.795498840320831,0.992014178253503,-0.0606130382934467,0.855173593965446,-0.0606130382934466
"SCFD1","Q8WVM8",-0.488417783542396,0.00226088170168465,"Cancer Down",0.124069575261753,0.184313727256512,0.517008142008208,0.387277497402007,-0.060244151994759,0.832555174951771,-0.060244151994759
"SERPINF2","P08697",2.17748597212235,8.82709278255458e-07,"Cancer Up",0.132354672767239,0.0727875663614093,0.778233774658417,0.880964485937112,0.0595671064058294,0.929770440799409,0.0595671064058297
"OCIAD1","Q9NX40",-0.523685093396669,0.0104238168515118,"Cancer Down",-0.0734623137608814,-0.0146400851208668,0.758071746467748,0.955873811568566,-0.0588222286400146,0.868815410678965,-0.0588222286400146
"PTPN11","Q06124",0.430691908997662,0.00486033695349842,"Cancer Up",-0.0361799774105549,-0.0947525462739307,0.846105024195625,0.623876976792815,0.0585725688633758,0.827165790995052,0.0585725688633758
"ENDOG","Q14249",-0.742299917530044,0.0162558561755926,"Cancer Down",-0.20432965365838,-0.262183043413728,0.581963293772582,0.539524190729723,0.0578533897553477,0.91828959491954,0.057853389755348
"PSMD5","Q16401",0.789029808020597,0.00103226068530723,"Cancer Up",-0.0556806051292966,-0.112888234599676,0.845379981081809,0.730732925883996,0.0572076294703798,0.895270923027583,0.0572076294703794
"PABPC4","Q13310",-0.540278343947936,0.0102633675444596,"Cancer Down",0.0271908816083659,-0.0297331409980117,0.910594048808191,0.915459414941111,0.0569240226063776,0.877826216691037,0.0569240226063776
"SAA4","P35542",2.58004053752031,0.0223682665482402,"Cancer Up",-0.0358704064386011,-0.0902351776388848,0.948297959833067,0.864699326247267,0.0543647712002837,0.943397841673719,0.0543647712002837
"CFI","P05156",2.34596989966244,1.02699387467873e-06,"Cancer Up",0.063237019202635,0.117350760031801,0.894404619244791,0.811912966914601,-0.0541137408291661,0.937080676403479,-0.054113740829166
"RPL23","P62829",0.547694186738106,0.00806547048000977,"Cancer Up",-0.242579480425437,-0.294405680861455,0.301499311501333,0.227165167710781,0.0518262004360182,0.876976770266821,0.051826200436018
"MAPRE1","Q15691",0.315538898373934,0.0217367334679691,"Cancer Up",-0.00069133862308845,-0.051545775897889,0.996829491547378,0.774790189850191,0.0508544372748005,0.839093686906888,0.0508544372748006
"MRPL49","Q13405",-1.05819330641686,0.00198274869385086,"Cancer Down",0.369642962445949,0.417957317639322,0.361864924458226,0.341767240172719,-0.0483143551933729,0.934965356925101,-0.048314355193373
"SPTB","P11277",1.99888299566268,3.54596574652243e-05,"Cancer Up",-0.0799875030199892,-0.128282580926015,0.879889639441335,0.814877904965782,0.048295077906026,0.949437470675254,0.0482950779060258
"C1QB","P02746",2.1542522913885,0.00120528004169193,"Cancer Up",0.486559702734098,0.533118727025464,0.401679526698965,0.374893775593265,-0.0465590242913656,0.955254243075058,-0.046559024291366
"CAPNS1","P04632",0.362820606732242,0.026478069493172,"Cancer Up",0.0566046191110132,0.0107121913775892,0.770696451227989,0.957458500376448,0.0458924277334241,0.869497290903382,0.045892427733424
"PARVA","Q9NVD7",0.927212022633022,0.00113823133692633,"Cancer Up",-0.0406487531324267,0.00351597296281625,0.903798377218583,0.992356206869757,-0.0441647260952429,0.929304686834325,-0.0441647260952429
"MAVS","Q7Z434",-0.769985068632785,2.11981674206781e-05,"Cancer Down",-0.0200433840605285,0.0238360995009597,0.919361929830942,0.910656660277284,-0.0438794835614882,0.879902146974933,-0.0438794835614882
"PCBP1","Q15365",-0.300300188946082,0.0404087506832341,"Cancer Down",0.0493463123468807,0.00605526418540947,0.781223555669781,0.973709491354262,0.0432910481614712,0.865492907206689,0.0432910481614712
"MT-CO2","P00403",-0.427835893464184,0.0362096623140304,"Cancer Down",0.265591477501864,0.307874508641909,0.274035453183212,0.2216447674389,-0.0422830311400446,0.902687503390997,-0.042283031140045
"FUS","P35637",0.421508675712179,0.00997175150377412,"Cancer Up",-0.0259101050702455,-0.0658649320226345,0.88040524985659,0.711941189113377,0.0399548269523891,0.871916219692654,0.039954826952389
"C1QC","P02747",2.23404243114149,0.00121437240909338,"Cancer Up",0.510392946297248,0.470862689322228,0.385049514547737,0.438060762258686,0.03953025697502,0.962464468745635,0.0395302569750199
"EIF3D","O15371",-0.403669189104349,0.0171277666753769,"Cancer Down",-0.0313715662737906,-0.070306797286463,0.881566423150014,0.76681683918867,0.0389352310126725,0.902235144168122,0.0389352310126724
"FLOT1","O75955",0.514415043770999,0.0150131086960049,"Cancer Up",-0.0795977376915076,-0.0425156788813794,0.753529423914531,0.871165382671252,-0.0370820588101282,0.918971267869639,-0.0370820588101282
"KARS1","Q15046",-0.620439080743221,0.00051462608892052,"Cancer Down",0.147910299169727,0.183335917640033,0.481526500258897,0.412742350640689,-0.0354256184703061,0.907664044413305,-0.035425618470306
"RPL4","P36578",-0.318226735553782,0.0228073916026148,"Cancer Down",0.37331301924085,0.4082583135603,0.0393819714204049,0.0301243011218605,-0.0349452943194493,0.889377337340287,-0.03494529431945
"BLVRA","P53004",0.675189907335543,0.00182811979423198,"Cancer Up",0.062611468230859,0.0293505830923166,0.80759024965233,0.912113929314158,0.0332608851385423,0.928331553763973,0.0332608851385424
"IMPDH2","P12268",-0.489766790813405,0.0040960330525507,"Cancer Down",-0.0960209042784363,-0.1269706460563,0.648705162504418,0.555404179918329,0.0309497417778637,0.917982988686287,0.0309497417778637
"DDX39B","Q13838",0.379529845989911,0.034604206291593,"Cancer Up",0.022773557943168,0.0523722733784098,0.907962005661123,0.797320505275887,-0.0295987154352417,0.916836427594206,-0.0295987154352418
"AP2A2","O94973",1.06477829326785,0.00138717170880752,"Cancer Up",0.160931886634305,0.190078742437521,0.61694972538699,0.598790817340178,-0.0291468558032157,0.951819423512452,-0.029146855803216
"ATP2A3","Q93084",-0.578305381550749,0.0285206758489737,"Cancer Down",-0.149583499736277,-0.178700171935599,0.598988429221441,0.587121642455566,0.0291166721993221,0.946485915405306,0.029116672199322
"LAMP1","P11279",0.935813551826477,0.0109906679636775,"Cancer Up",0.194938752012582,0.223704154627512,0.669136652430358,0.630167005841406,-0.0287654026149298,0.964691170611981,-0.02876540261493
"PSME1","Q06323",0.433079268246477,0.0133766573274048,"Cancer Up",0.0180473078175396,-0.00958688004768504,0.930103230742018,0.96408214525977,0.0276341878652246,0.925638049476936,0.0276341878652246
"LSS","P48449",-0.536119458243142,0.00787162272735946,"Cancer Down",-0.356222808778664,-0.330341685878496,0.111303556665524,0.146163959111245,-0.0258811229001683,0.933903359030564,-0.025881122900168
"RPS3","P23396",-0.478885695859979,0.00174961317352406,"Cancer Down",0.174406439751468,0.200164777890166,0.340171236245991,0.290959308075544,-0.0257583381386972,0.921403218705914,-0.025758338138698
"EIF3B","P55884",-0.547501846416175,0.000145345898386,"Cancer Down",0.0824259025949914,0.10510083653778,0.623520273041235,0.556529263087556,-0.0226749339427883,0.926143074201069,-0.0226749339427886
"MAOB","P27338",-0.578001651085401,0.00262865155685918,"Cancer Down",-0.112983874897225,-0.0905859448942721,0.627498790938677,0.706701642031802,-0.0223979300029526,0.946594974660425,-0.0223979300029529
"UBE2O","Q9C0C9",0.811290337698841,0.00495633169105214,"Cancer Up",0.182332473848863,0.204414205879409,0.586596936513196,0.586845237792577,-0.0220817320305464,0.964944060451365,-0.022081732030546
"PGM2","Q96G03",1.35756186546315,4.39858674452047e-05,"Cancer Up",0.125112140627017,0.10881801209322,0.703213671311686,0.750860945516092,0.0162941285337972,0.972584748963312,0.016294128533797
"VPS28","Q9UK41",-0.828085926808225,0.00122691910878192,"Cancer Down",0.0341598215821755,0.0501797014019765,0.911021727021519,0.895442112263698,-0.016019879819801,0.973866271576939,-0.016019879819801
"PSMD9","O00233",0.596853023314761,0.00267177378386729,"Cancer Up",-0.0171112848606576,-0.00468192411553403,0.94332263623745,0.985000856717057,-0.0124293607451236,0.971371451211795,-0.0124293607451236
"MCU","Q8NE86",-0.629889928115997,0.0218247511245231,"Cancer Down",0.290373303045563,0.302312694641973,0.370863334163755,0.380851202392232,-0.0119393915964103,0.979745257951297,-0.01193939159641
"NUTF2","P61970",0.57751195004693,9.23472724580841e-05,"Cancer Up",-0.174576598954687,-0.163909733376052,0.311110317105432,0.35731743115752,-0.0106668655786351,0.965387444978515,-0.010666865578635
"EIF6","P56537",0.432522804680673,0.0188252155538559,"Cancer Up",0.00608385092616004,0.0160269856206838,0.977160201386353,0.941899384582774,-0.00994313469452379,0.974060850965255,-0.00994313469452376
"DDT","P30046",0.869430691745471,0.00132993184575212,"Cancer Up",-0.20097336010323,-0.191506698592555,0.51324211105349,0.546902925695978,-0.00946666151067532,0.9828620309819,-0.00946666151067499
"ADK","P55263",0.470126081320263,0.00611149284182229,"Cancer Up",-0.0515811367016035,-0.0605259311251984,0.785225980484865,0.769547931602701,0.00894479442359497,0.974514718537985,0.0089447944235949
"UROD","P06132",1.4918350080422,4.88181422173778e-06,"Cancer Up",-0.219340860797434,-0.227521898434762,0.41751219557277,0.428922691174595,0.00818103763732836,0.983374569714266,0.008181037637328
"MAPRE3","Q9UPY8",-0.635728828444655,0.00412426307042038,"Cancer Down",-0.0608675179976359,-0.0529719177246584,0.819085852473192,0.853295036170753,-0.00789560027297753,0.983882072906201,-0.0078956002729775
"BOLA2","Q9H3K6",0.761221974321892,0.00245939299745885,"Cancer Up",0.0766332085239227,0.0687437677145795,0.769622669688177,0.804831869875567,0.00788944080934328,0.983508441768904,0.0078894408093432
"PPCS","Q9HAB8",0.675799799070974,0.00038434619559379,"Cancer Up",0.0998607166524472,0.107051937906267,0.59350267491278,0.695753799365362,-0.00719122125381944,0.982653970593536,-0.00719122125381981
"PPID","Q08752",-0.62080345958843,0.00469114325953396,"Cancer Down",-0.0220537077531588,-0.0180355688965701,0.924656583558501,0.956232257170759,-0.00401813885658875,0.992043478282562,-0.0040181388565887
"RPL27A","P46776",0.741620351660654,0.00435179240175304,"Cancer Up",0.0495941808508285,0.0531091192367654,0.849999243349797,0.844833979681717,-0.00351493838593697,0.992565900830379,-0.0035149383859369
"USP5","P45974",0.332204558041877,0.0153501582900617,"Cancer Up",-0.149940248958522,-0.148234174720304,0.377992369631638,0.399352371799367,-0.00170607423821778,0.994400282733527,-0.001706074238218
"COX11","Q9Y6N1",-0.643155255645087,0.0270416045717125,"Cancer Down",0.255442700628635,NA,0.534501776410909,NA,NA,NA,NA
"SNAP23","O00161",1.42256285319486,0.0284532675901908,"Cancer Up",NA,0.0646832262501214,NA,0.8553765698154,NA,NA,NA
"CACNG1","Q06432",-0.927325162052647,0.0292317124844819,"Cancer Down",NA,-0.630398077470335,NA,0.300346921610142,NA,NA,NA
"TANGO2","Q6ICL3",0.944369823099063,0.0463262664956646,"Cancer Up",-0.347942964351436,NA,0.293709924433101,NA,NA,NA,NA
"LEMD2","Q8NC56",1.00015251067,0.0162753784463043,"Cancer Up",0.580905482582907,NA,0.167852622856826,NA,NA,NA,NA
"DUT","P33316",1.45506110293288,0.0156616493221411,"Cancer Up",0.450398219306344,NA,0.393071378695912,NA,NA,NA,NA
"CORO7","P57737",1.88750405488583,0.010870594628943,"Cancer Up",0.254534843904725,NA,0.46278648625037,NA,NA,NA,NA
"RAB4A","P20338",0.483749524593181,0.0447991051172148,"Cancer Up",0.00200928976101622,NA,0.993647911145027,NA,NA,NA,NA
"PABPN1","Q86U42",1.17293704788721,0.00980071322840038,"Cancer Up",-0.0839577642599068,NA,0.923867352069571,NA,NA,NA,NA
"NAA25","Q14CX7",-0.753173778312897,0.0288723830019887,"Cancer Down",0.325747977963539,NA,0.671120207369686,NA,NA,NA,NA
