"pathway","database","size","NES_Training_CRE","NES_Training_PLA","padj_Training_CRE","padj_Training_PLA","sig_cat"
"KEGG_MEDICUS_REFERENCE_TLR2_4_MAPK_SIGNALING_PATHWAY","KEGG",10,-1.26836103648788,1.36298740855592,0.445325976661593,0.208122500805428,"NS"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ANTEROGRADE_AXONAL_TRANSPORT","KEGG",13,1.26235279636564,-1.47183961369455,0.445325976661593,0.127860245219658,"NS"
"KEGG_MEDICUS_REFERENCE_ISOLEUCINE_DEGRADATION","KEGG",10,-1.23095846541927,1.1106827146223,0.453353675764254,0.49427399318195,"NS"
"KEGG_MEDICUS_REFERENCE_BETA_OXIDATION","KEGG",11,-1.21020694233598,0.746321331682269,0.459871289184139,0.861187086518456,"NS"
"KEGG_MEDICUS_ENV_FACTOR_IRON_TO_ANTEROGRADE_AXONAL_TRANSPORT","KEGG",11,1.21179168317239,-1.5364999046938,0.461770063216544,0.106708346358237,"NS"
"KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT","KEGG",12,1.15746412034702,-1.49663462903044,0.507776176753122,0.120852089636681,"NS"
"KEGG_MEDICUS_REFERENCE_ARL8_REGULATED_MICROTUBULE_PLUS_END_DIRECTED_TRANSPORT","KEGG",14,1.06290268494498,-1.62391914844051,0.622512448910386,0.0631319969362413,"NS"
"KEGG_MEDICUS_REFERENCE_RETROGRADE_AXONAL_TRANSPORT","KEGG",15,1.06657366246415,-1.60421805228404,0.622512448910386,0.065479056331247,"NS"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_RETROGRADE_AXONAL_TRANSPORT","KEGG",15,1.06657366246415,-1.60421805228404,0.622512448910386,0.065479056331247,"NS"
"KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV","KEGG",11,1.01127227113528,1.61907579718073,0.67213935452102,0.0551737304314624,"NS"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV","KEGG",11,1.01127227113528,1.61907579718073,0.67213935452102,0.0551737304314624,"NS"
"KEGG_MEDICUS_ENV_FACTOR_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV","KEGG",12,0.970398430031306,1.53083692694019,0.734041786743516,0.0924173365376647,"NS"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION","KEGG",32,-0.912532756300692,1.11849738369063,0.823206740314616,0.461377870563674,"NS"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION","KEGG",32,-0.912532756300692,1.11849738369063,0.823206740314616,0.461377870563674,"NS"
"KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION","KEGG",32,-0.912532756300692,1.11849738369063,0.823206740314616,0.461377870563674,"NS"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION","KEGG",33,-0.867711725242149,1.09266530822985,0.922714237307746,0.49427399318195,"NS"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION","KEGG",34,-0.858097473143826,0.869089915195542,0.927120406936116,0.79742726796799,"NS"
"KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION","KEGG",33,-0.801479265994101,1.00740999201316,0.96973608167983,0.629138498873288,"NS"
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION","KEGG",33,-0.801479265994101,1.00740999201316,0.96973608167983,0.629138498873288,"NS"
"KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I","KEGG",40,0.617902841285665,2.31403345978004,0.992368881897243,8.92123492301166e-06,"Tr.(PLA) only"
"KEGG_MEDICUS_REFERENCE_GLYCOLYSIS","KEGG",16,0.644089539875168,0.946717277187823,0.992368881897243,0.693190533963659,"NS"
"KEGG_MEDICUS_REFERENCE_VGCC_CA2_APOPTOTIC_PATHWAY","KEGG",10,-0.583583229923267,1.76963512677701,0.992368881897243,0.0422629846133172,"Tr.(PLA) only"
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION","KEGG",34,-0.75712598326318,0.949066519712947,0.992368881897243,0.693190533963659,"NS"
"KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY","KEGG",10,-0.515761192103513,1.99077398274183,0.992368881897243,0.00225889303115669,"Tr.(PLA) only"
"SIG_CHEMOTAXIS","Other",15,1.39989806006115,0.595648724688159,0.1456,0.974428236989015,"NS"
"SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES","Other",21,1.38857523010398,-0.760766756722812,0.1456,0.974428236989015,"NS"
"SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES","Other",15,1.35457396506802,-0.615080992278421,0.1456,0.974428236989015,"NS"
"SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES","Other",20,1.37408060314098,0.565789413866397,0.1456,0.974428236989015,"NS"
"WNT_SIGNALING","Other",11,0.99328468816883,0.845834744362839,0.464582127002509,0.974428236989015,"NS"
"PID_SYNDECAN_1_PATHWAY","PID",16,2.15730792044263,-1.09361303436514,0.00387500982204813,0.722056738368195,"Tr.(CRE) only"
"PID_HDAC_CLASSI_PATHWAY","PID",15,-1.7238779585063,1.24457984774644,0.101052053477955,0.581626965856495,"NS"
"PID_INTEGRIN1_PATHWAY","PID",28,1.72769915001312,-2.14123892743181,0.101052053477955,0.00591792689805309,"Tr.(PLA) only"
"PID_P75_NTR_PATHWAY","PID",12,1.70740861354962,-1.11410348875051,0.101052053477955,0.722056738368195,"NS"
"PID_S1P_S1P3_PATHWAY","PID",11,1.76931449381968,-1.38403647960989,0.101052053477955,0.486801242236025,"NS"
"PID_THROMBIN_PAR1_PATHWAY","PID",18,1.80557348085215,-2.29177474976772,0.101052053477955,0.00223490217789942,"Tr.(PLA) only"
"PID_BETA_CATENIN_NUC_PATHWAY","PID",14,1.66217548769198,-1.12453769695756,0.118683531558744,0.722056738368195,"NS"
"PID_HDAC_CLASSII_PATHWAY","PID",11,1.62436033234271,-1.95357261519777,0.145498096056995,0.0264671650969036,"Tr.(PLA) only"
"PID_INTEGRIN3_PATHWAY","PID",13,1.60294472451284,-1.7317759491619,0.150610754313059,0.118381502890173,"NS"
"PID_NCADHERIN_PATHWAY","PID",13,1.47931461617372,-1.39942605778354,0.293497880199807,0.473628773281952,"NS"
"PID_ECADHERIN_STABILIZATION_PATHWAY","PID",12,1.43850549230437,-1.34407646130165,0.314077150588383,0.514254265272427,"NS"
"PID_ILK_PATHWAY","PID",23,1.40720310581649,-0.90180033484073,0.314077150588383,0.886702417035828,"NS"
"PID_P53_REGULATION_PATHWAY","PID",20,-1.40153808805832,1.43335861399854,0.314077150588383,0.396187803309361,"NS"
"PID_INSULIN_GLUCOSE_PATHWAY","PID",17,1.39316528321419,-1.07113986925708,0.316380897026058,0.725403817914831,"NS"
"PID_S1P_S1P2_PATHWAY","PID",12,1.39675897351961,-1.21430082877773,0.316380897026058,0.627848101265823,"NS"
"PID_HNF3B_PATHWAY","PID",10,-1.35326968320665,0.957708936021712,0.343308823529412,0.845666107454725,"NS"
"PID_PI3KCI_AKT_PATHWAY","PID",15,1.32803930855476,-0.902213425826604,0.359663826953547,0.875615331837262,"NS"
"PID_ECADHERIN_NASCENT_AJ_PATHWAY","PID",16,1.23417648002947,-1.17302882476458,0.451792437387461,0.660610573343261,"NS"
"PID_TELOMERASE_PATHWAY","PID",13,1.23267282727482,-1.02839216372026,0.455469553070172,0.753256262042389,"NS"
"PID_LIS1_PATHWAY","PID",16,1.15664099323308,-1.97616316457381,0.534194009445687,0.0264671650969036,"Tr.(PLA) only"
"PID_P38_MK2_PATHWAY","PID",10,1.16646695096121,-1.02314162156987,0.534194009445687,0.754301901021788,"NS"
"PID_VEGFR1_2_PATHWAY","PID",32,1.10883753403668,-0.803153807897603,0.55806891468583,0.91367788183605,"NS"
"PID_ERA_GENOMIC_PATHWAY","PID",15,1.09225777475111,-0.981552192057267,0.587538940809969,0.802177404961628,"NS"
"PID_LYMPH_ANGIOGENESIS_PATHWAY","PID",12,1.07096738545372,1.29424400506419,0.620522765888067,0.556280714159448,"NS"
"PID_P38_ALPHA_BETA_DOWNSTREAM_PATHWAY","PID",11,-1.0566442034847,-1.0353391292541,0.629419247951244,0.753256262042389,"NS"
"PID_HEDGEHOG_GLI_PATHWAY","PID",15,1.04400581080753,-0.923053670218923,0.64041250402836,0.873218428902884,"NS"
"PID_LKB1_PATHWAY","PID",17,1.02176094044534,-0.940706148315544,0.649667419333125,0.856812398797132,"NS"
"PID_P73PATHWAY","PID",15,-1.0213035769655,0.658399960471921,0.649667419333125,0.964574549070612,"NS"
"PID_ARF6_TRAFFICKING_PATHWAY","PID",13,1.01391236174128,-1.71997725773651,0.655621693121693,0.118381502890173,"NS"
"PID_AR_PATHWAY","PID",16,0.968808818542453,-0.840636957971224,0.684057174271578,0.888913288133732,"NS"
"PID_IL6_7_PATHWAY","PID",12,0.915975111939781,0.783338370352141,0.738228247992629,0.91367788183605,"NS"
"PID_RHOA_PATHWAY","PID",15,0.917942482610431,-1.3605092214882,0.738228247992629,0.486801242236025,"NS"
"PID_AURORA_B_PATHWAY","PID",13,0.872679572705106,-1.72450974431491,0.752878739455921,0.118381502890173,"NS"
"PID_TXA2PATHWAY","PID",14,0.854867802976584,-1.28237176038475,0.76728408485338,0.57695885509839,"NS"
"PID_HIF1_TFPATHWAY","PID",20,0.853462750670554,1.24113540364035,0.76979808468905,0.581626965856495,"NS"
"PID_TGFBR_PATHWAY","PID",15,-0.782089136574996,0.87733784215483,0.838850673545429,0.888913288133732,"NS"
"PID_IL12_2PATHWAY","PID",14,0.733584498400332,-0.908354195349121,0.889666736998745,0.875615331837262,"NS"
"PID_ALPHA_SYNUCLEIN_PATHWAY","PID",12,-0.653612685443294,0.538177867438536,0.922145328719723,0.986282888253593,"NS"
"PID_ANGIOPOIETIN_RECEPTOR_PATHWAY","PID",15,-0.648243880931128,0.736437964540167,0.922145328719723,0.938058427868688,"NS"
"PID_IFNG_PATHWAY","PID",16,0.668498252786418,1.12458088500494,0.922145328719723,0.722056738368195,"NS"
"REACTOME_COLLAGEN_CHAIN_TRIMERIZATION","Reactome",12,2.38692290212282,-1.71551114630049,1.13702879978591e-05,0.112143506844899,"Tr.(CRE) only"
"REACTOME_ECM_PROTEOGLYCANS","Reactome",27,2.18736565115209,-2.09407407339429,0.000439099438148354,0.00429588187503655,"Both"
"REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS","Reactome",23,2.21540712878384,-2.17388368684762,0.00110792944680762,0.00352662243732663,"Both"
"REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING","Reactome",31,2.20007217302767,-2.3675477345592,0.00110792944680762,0.000223446696996249,"Both"
"REACTOME_SEMAPHORIN_INTERACTIONS","Reactome",23,2.05677588852388,-1.7450178445268,0.00440776945711421,0.0647722124548519,"Tr.(CRE) only"
"REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS","Reactome",36,1.92527333855969,-1.11393014335701,0.00622343770898131,0.524067996135711,"Tr.(CRE) only"
"REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT","Reactome",68,1.81089491652643,-1.1938856522164,0.006976828915249,0.414298818798693,"Tr.(CRE) only"
"REACTOME_RHO_GTPASES_ACTIVATE_PKNS","Reactome",21,1.91809690165372,-1.28612570973066,0.0134900137349882,0.395816374846053,"Tr.(CRE) only"
"REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING","Reactome",30,1.86133874611972,-1.44325056374311,0.0203247329193923,0.224362520651404,"Tr.(CRE) only"
"REACTOME_INTERFERON_ALPHA_BETA_SIGNALING","Reactome",12,1.87587381112153,-1.31494666286086,0.0269822441776907,0.397229599977071,"Tr.(CRE) only"
"REACTOME_REGULATION_OF_TP53_ACTIVITY","Reactome",25,-1.90352295141769,1.72215516051598,0.028337276385926,0.0587109976047334,"Tr.(CRE) only"
"REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC","Reactome",31,1.83459918494284,-1.6628824195908,0.0292708370741897,0.08674860580151,"Tr.(CRE) only"
"REACTOME_SARS_COV_2_HOST_INTERACTIONS","Reactome",68,1.68276942329528,-1.03852481020118,0.0304047293919786,0.602044988000959,"Tr.(CRE) only"
"REACTOME_RHO_GTPASES_ACTIVATE_CIT","Reactome",12,1.82796370879608,-0.84605488212254,0.0461481663795225,0.769085872154529,"Tr.(CRE) only"
"REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING","Reactome",11,1.80538086004117,-1.29963041234556,0.0498303037275656,0.40171954338411,"Tr.(CRE) only"
"REACTOME_SARS_COV_1_HOST_INTERACTIONS","Reactome",53,1.64488199743679,-1.44543091578995,0.051498127340824,0.172800081103001,"NS"
"REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING","Reactome",11,1.78843933045194,-1.86723211061188,0.0600228658536585,0.0576350848718469,"NS"
"REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA","Reactome",19,1.74585101837968,-1.70766576324918,0.072650952534711,0.08674860580151,"NS"
"REACTOME_RHO_GTPASES_ACTIVATE_PAKS","Reactome",17,1.74455298424254,-1.02134209432918,0.0751584578705588,0.648917915822833,"NS"
"REACTOME_RHO_GTPASES_ACTIVATE_ROCKS","Reactome",13,1.74699597281241,-0.888989766586669,0.0895869887974085,0.730111589531388,"NS"
"REACTOME_MATURATION_OF_SARS_COV_2_SPIKE_PROTEIN","Reactome",12,1.73187966180352,-0.493226891237863,0.10011954572624,0.991468343062416,"NS"
"REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES","Reactome",16,1.69455447819823,-0.514891589670295,0.103047593357103,0.991468343062416,"NS"
"REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES","Reactome",12,1.71279649137981,-1.54477099716438,0.112685431723089,0.200614982136233,"NS"
"REACTOME_SENSORY_PROCESSING_OF_SOUND","Reactome",19,1.67647419673269,-1.54233421249494,0.113986469317749,0.172800081103001,"NS"
"REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA","Reactome",14,1.67162211759684,-1.58714570943043,0.120906399755745,0.175641863715258,"NS"
"REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION","Reactome",16,1.6595287868386,-1.27737392388489,0.121028744326778,0.407730651385474,"NS"
"REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC","Reactome",57,1.52079858537091,-1.28205756334904,0.121028744326778,0.318991736748566,"NS"
"REACTOME_LYSOSOME_VESICLE_BIOGENESIS","Reactome",16,1.65738215204752,-1.42853213816939,0.121028744326778,0.278955840497448,"NS"
"REACTOME_RHOBTB2_GTPASE_CYCLE","Reactome",18,1.64938270681229,-0.737848694123058,0.121028744326778,0.890981860389404,"NS"
"REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS","Reactome",17,1.65683648526538,-0.729971566572168,0.121028744326778,0.890981860389404,"NS"
"REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY","Reactome",11,1.67117593843321,-1.86282710322129,0.125364213491818,0.0585880459312359,"NS"
"REACTOME_RHOV_GTPASE_CYCLE","Reactome",12,1.67186897843126,0.520788484350688,0.125364213491818,0.991379953755741,"NS"
"REACTOME_HCMV_LATE_EVENTS","Reactome",16,-1.63518346687122,1.0526510252754,0.136557357183925,0.610186034180847,"NS"
"REACTOME_MET_ACTIVATES_PTK2_SIGNALING","Reactome",11,1.64737243713824,-1.6498322223626,0.139236716027875,0.151136051445375,"NS"
"REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES","Reactome",24,1.57993373190394,-1.17263595378703,0.150423268938572,0.485871149664253,"NS"
"REACTOME_NEDDYLATION","Reactome",72,-1.42644429287752,1.69631429819423,0.165214999786389,0.0358329628135213,"Tr.(PLA) only"
"REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS","Reactome",10,1.59621358673681,-1.68157024366332,0.179450486548369,0.127606696221796,"NS"
"REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY","Reactome",10,1.58382411972505,-1.19911346701076,0.193001667454767,0.498872028348235,"NS"
"REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT","Reactome",18,-1.54743586745314,1.17303848835572,0.199714402284782,0.498872028348235,"NS"
"REACTOME_CELLULAR_SENESCENCE","Reactome",20,-1.51651946380454,1.13866058292355,0.217257724719101,0.524067996135711,"NS"
"REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION","Reactome",12,-1.56406140500881,0.99587761156674,0.226784853907836,0.659007069139332,"NS"
"REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM","Reactome",18,-1.50045014337273,0.968120879080953,0.247286821705426,0.674267026062318,"NS"
"REACTOME_MATURATION_OF_TCA_ENZYMES_AND_REGULATION_OF_TCA_CYCLE","Reactome",12,-1.54693249369683,1.5147327269438,0.247286821705426,0.20285595273715,"NS"
"REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS","Reactome",18,1.49464047054899,-2.05769869577625,0.247742033691902,0.012498408671167,"Tr.(PLA) only"
"REACTOME_PROTEIN_LOCALIZATION","Reactome",80,-1.34556979750132,1.49724950460504,0.247742033691902,0.0984026254318729,"NS"
"REACTOME_ION_CHANNEL_TRANSPORT","Reactome",32,-1.40856838941395,0.547783936863826,0.262247943510228,0.991468343062416,"NS"
"REACTOME_RHOBTB_GTPASE_CYCLE","Reactome",22,1.46174112258349,0.777133823791322,0.262247943510228,0.868659615461461,"NS"
"REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE","Reactome",25,-1.42023248108057,2.09848849353526,0.283204822882004,0.00352662243732663,"Tr.(PLA) only"
"REACTOME_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC","Reactome",22,-1.43104495639841,0.593691339889516,0.306205548618275,0.978486564271665,"NS"
"REACTOME_FCGR_ACTIVATION","Reactome",10,1.47340089497698,-1.44539343342675,0.306338816853737,0.281729069580588,"NS"
"REACTOME_COMPLEMENT_CASCADE","Reactome",30,1.39452511753347,-1.27147284271717,0.312926718252162,0.393280559294248,"NS"
"REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT","Reactome",21,1.4166172502264,-1.17495524740051,0.312926718252162,0.498872028348235,"NS"
"REACTOME_LAMININ_INTERACTIONS","Reactome",16,1.43268353408558,-2.07574359811058,0.331742755274375,0.012498408671167,"Tr.(PLA) only"
"REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS","Reactome",13,-1.43922629295787,-0.892539934804184,0.342346313046144,0.72821030114827,"NS"
"REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE","Reactome",31,-1.35175712159942,1.60208354510076,0.351832294278009,0.114660013824088,"NS"
"REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS","Reactome",16,1.40986883271741,-1.80715864099073,0.354937777187868,0.0576350848718469,"NS"
"REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR","Reactome",23,1.38122433758846,0.803168524591879,0.356278217627429,0.83950992848153,"NS"
"REACTOME_INTERLEUKIN_17_SIGNALING","Reactome",21,-1.37790914348198,1.81744523574241,0.358589464518938,0.0467151261937244,"Tr.(PLA) only"
"REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS","Reactome",14,1.404548188375,-1.01841612300808,0.365086845294197,0.644855607355607,"NS"
"REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND","Reactome",36,1.34129418536139,-1.07432945559504,0.365214125824694,0.567212668719541,"NS"
"REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS","Reactome",14,1.40098172508402,-1.31527722871997,0.365214125824694,0.386302731155757,"NS"
"REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR","Reactome",18,-1.37848954854706,1.11169454279891,0.368586898633055,0.538145781192273,"NS"
"REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES","Reactome",18,-1.37869742667316,0.763113091074642,0.368586898633055,0.874928107675432,"NS"
"REACTOME_APOPTOTIC_EXECUTION_PHASE","Reactome",21,1.36128928736094,-0.947785659781801,0.386262954684007,0.701634645545299,"NS"
"REACTOME_HOMOLOGY_DIRECTED_REPAIR","Reactome",12,-1.39020792139083,-0.714886879348657,0.387225969645868,0.891358036742742,"NS"
"REACTOME_CLEC7A_DECTIN_1_SIGNALING","Reactome",46,-1.28291694314694,1.05159914732563,0.398810255524288,0.602044988000959,"NS"
"REACTOME_RHOD_GTPASE_CYCLE","Reactome",19,1.35000959906007,-1.22588415890027,0.400773539610563,0.452688975774302,"NS"
"REACTOME_DARPP_32_EVENTS","Reactome",14,-1.37082639341267,1.13048563407501,0.410254265640682,0.529119119627926,"NS"
"REACTOME_TURBULENT_OSCILLATORY_DISTURBED_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_INTEGRINS_IN_ENDOTHELIAL_CELLS","Reactome",14,1.34660013585876,-1.30831637042553,0.42507068803016,0.393280559294248,"NS"
"REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE","Reactome",14,1.32695811400471,-1.51328346998418,0.458975469343047,0.223242363247758,"NS"
"REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC","Reactome",28,1.2694833249211,-1.42453847468588,0.493298744138129,0.241313369825767,"NS"
"REACTOME_MET_PROMOTES_CELL_MOTILITY","Reactome",17,1.29425434703814,-1.36802049804011,0.493298744138129,0.318991736748566,"NS"
"REACTOME_RHOC_GTPASE_CYCLE","Reactome",19,1.2748874549922,-1.1015962293698,0.495187865086961,0.544435820120789,"NS"
"REACTOME_RHOU_GTPASE_CYCLE","Reactome",14,1.3024370156983,0.887675594740994,0.495187865086961,0.732752624088241,"NS"
"REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT","Reactome",27,1.25226056036091,-0.796725800157166,0.511786836457356,0.857860035746116,"NS"
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION","Reactome",11,1.28240676979228,-1.12445898147676,0.520898157372513,0.528348985193682,"NS"
"REACTOME_PEROXISOMAL_PROTEIN_IMPORT","Reactome",21,-1.24818481270417,-0.903268605647727,0.520898157372513,0.732752624088241,"NS"
"REACTOME_DRUG_ADME","Reactome",22,1.23577183963522,-1.38337778520438,0.532409176776335,0.296782005824997,"NS"
"REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC","Reactome",17,1.25083066985057,-1.38607526128489,0.532409176776335,0.308056664048656,"NS"
"REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION","Reactome",78,-1.16556097275151,2.47634529853879,0.532409176776335,4.92508320761842e-08,"Tr.(PLA) only"
"REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS","Reactome",12,1.26946218229192,-1.30091198102978,0.532409176776335,0.405199277027234,"NS"
"REACTOME_HIGH_LAMINAR_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_PECAM1_CDH5_KDR_IN_ENDOTHELIAL_CELLS","Reactome",18,1.2380027934835,-1.86595065804823,0.539271856037918,0.0435045348971635,"Tr.(PLA) only"
"REACTOME_DEFECTIVE_INTRINSIC_PATHWAY_FOR_APOPTOSIS","Reactome",10,1.26349517207571,-1.40193569371457,0.543756265902571,0.318991736748566,"NS"
"REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA","Reactome",12,-1.24368927069441,-1.07817404319444,0.567886113857068,0.57788715670704,"NS"
"REACTOME_AGGREPHAGY","Reactome",22,1.20773881580022,-1.60175688759237,0.578281297170589,0.145831566673733,"NS"
"REACTOME_SYNTHESIS_OF_DNA","Reactome",38,-1.17420545969022,1.12582960996373,0.578281297170589,0.524067996135711,"NS"
"REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION","Reactome",11,1.23019085636366,-0.900530710141748,0.580979531740237,0.723043362861219,"NS"
"REACTOME_PYRUVATE_METABOLISM","Reactome",23,-1.20136064706224,1.47445824611887,0.580979531740237,0.223242363247758,"NS"
"REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY","Reactome",35,1.18715297087088,-0.610126900362264,0.580979531740237,0.986771825205989,"NS"
"REACTOME_DNA_REPLICATION","Reactome",44,-1.16534837267603,1.01342522465429,0.581159829227598,0.648917915822833,"NS"
"REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE","Reactome",15,-1.2094088915572,1.22320337549019,0.581159829227598,0.469253337644274,"NS"
"REACTOME_CIRCADIAN_CLOCK","Reactome",42,-1.16204793346172,1.30020381599394,0.590276047635657,0.328167115902965,"NS"
"REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT","Reactome",47,-1.15750860095267,2.0214431973232,0.590276047635657,0.00352662243732663,"Tr.(PLA) only"
"REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS","Reactome",16,1.20164369544513,-1.1653995270676,0.591239310511219,0.498872028348235,"NS"
"REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS","Reactome",10,-1.21361502283777,-0.80155536061992,0.592312917481774,0.815166898048751,"NS"
"REACTOME_RHOBTB1_GTPASE_CYCLE","Reactome",14,1.20279023157946,0.763960567698824,0.592312917481774,0.86188549564859,"NS"
"REACTOME_S_PHASE","Reactome",42,-1.15461561191595,1.40260937670498,0.592312917481774,0.225634906967781,"NS"
"REACTOME_PROTEIN_HYDROXYLATION","Reactome",10,-1.20911359860132,0.969146916558066,0.593270711125836,0.678150923099827,"NS"
"REACTOME_INTRAFLAGELLAR_TRANSPORT","Reactome",12,1.19553912713951,-1.72009814269851,0.600449634671829,0.112143506844899,"NS"
"REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY","Reactome",13,1.19098912306358,-1.50807942571163,0.600449634671829,0.223242363247758,"NS"
"REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS","Reactome",12,1.1924514272332,0.995907570032249,0.601126536802008,0.659007069139332,"NS"
"REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","Reactome",11,-1.18449060521431,0.682850763712069,0.60502448627829,0.912851967054602,"NS"
"REACTOME_ATTENUATION_PHASE","Reactome",14,1.16676875622576,-0.657465247278314,0.619961212209092,0.941886828054472,"NS"
