"pathway","database","size","NES_Cancer_vs_Healthy","NES_Training_CR","padj_Cancer_vs_Healthy","padj_Training_CR","sig_cat"
"REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY","Reactome",14,-0.683418780656035,-1.00184418038817,0.97793141059411,0.981929452476534,"NS"
"REACTOME_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY","Reactome",16,-0.683510900565242,1.01716849740993,0.980889968719583,0.980276647277818,"NS"
"REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES","Reactome",24,0.676569304701698,0.732758864411661,0.981485315331448,0.997443746369105,"NS"
"REACTOME_REPRODUCTION","Reactome",10,-0.648763990018924,0.553554326209679,0.981942455234368,0.997443746369105,"NS"
"REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS","Reactome",17,-0.65763394978293,0.913592124921059,0.983317369093231,0.997443746369105,"NS"
"REACTOME_DEATH_RECEPTOR_SIGNALING","Reactome",19,-0.647814064542154,-1.10720838910396,0.993814272302512,0.903460318740277,"NS"
"REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX","Reactome",25,0.645552337099141,1.19984258744285,0.993814272302512,0.769168466522678,"NS"
"REACTOME_AUTOPHAGY","Reactome",64,0.68856942560006,0.843306380764789,0.995041259747142,0.997443746369105,"NS"
"REACTOME_PROTEIN_HYDROXYLATION","Reactome",10,-0.59495650110438,0.767859158944804,0.997908188762761,0.997443746369105,"NS"
"REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR","Reactome",18,0.522861549224285,-0.649263618172705,0.998205651855524,0.997443746369105,"NS"
"REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS","Reactome",13,0.515306758393812,-1.25628608180129,0.998205651855524,0.744431137724551,"NS"
"REACTOME_GLUCONEOGENESIS","Reactome",15,0.527101283148973,-1.1926261498053,0.998205651855524,0.784939871205281,"NS"
"REACTOME_MITOTIC_G2_G2_M_PHASES","Reactome",70,-0.660262228880694,0.711135083579512,0.998205651855524,0.997443746369105,"NS"
"REACTOME_MTOR_SIGNALLING","Reactome",22,-0.564998704800588,-0.7616780337592,0.998205651855524,0.997443746369105,"NS"
"REACTOME_PCP_CE_PATHWAY","Reactome",41,-0.568197334708236,0.793031480198152,0.998205651855524,0.997443746369105,"NS"
"REACTOME_PROGRAMMED_CELL_DEATH","Reactome",89,0.625711751124519,0.852872149384178,0.998205651855524,0.997443746369105,"NS"
"REACTOME_SARS_COV_2_HOST_INTERACTIONS","Reactome",68,-0.703698293994134,1.0850102090995,0.998205651855524,0.903460318740277,"NS"
"REACTOME_SIGNAL_TRANSDUCTION_BY_L1","Reactome",10,0.531650836821759,-0.757190570344917,0.998205651855524,0.997443746369105,"NS"
"REACTOME_SUMOYLATION","Reactome",18,0.524078992327849,0.663947153056562,0.998205651855524,0.997443746369105,"NS"
"REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT","Reactome",43,-0.658003182442327,-0.773844282422809,0.998205651855524,0.997443746369105,"NS"
"REACTOME_TP53_REGULATES_METABOLIC_GENES","Reactome",42,0.508198793942002,1.11102132734278,0.998205651855524,0.889524750903818,"NS"
"WP_NETWORK_MAP_OF_SARSCOV2_SIGNALING","WikiPathways",58,2.1994391650199,-0.707154436593227,1.89792156948938e-05,0.994126792192088,"CR vs H only"
"WP_FOLATE_METABOLISM","WikiPathways",19,2.18867528299117,-2.21914741560395,0.000181104412182045,0.00168413687495385,"Both"
"WP_PROSTAGLANDIN_SYNTHESIS_AND_REGULATION","WikiPathways",15,2.11472390667065,-0.710030264634445,0.000638231177727342,0.994126792192088,"CR vs H only"
"WP_LEUCINE_ISOLEUCINE_AND_VALINE_METABOLISM","WikiPathways",21,-2.23093548259543,-0.864877514132201,0.000734033699847274,0.967878633782524,"CR vs H only"
"WP_AFFECTED_PATHWAYS_IN_DUCHENNE_MUSCULAR_DYSTROPHY","WikiPathways",25,-2.14829739433876,-0.956916640652016,0.00152108524920271,0.942865779927449,"CR vs H only"
"WP_SLC25A46_PATHWAY","WikiPathways",10,-2.13363188794293,1.52306398689289,0.00262593136964366,0.316057624736472,"CR vs H only"
"WP_SELENIUM_MICRONUTRIENT_NETWORK","WikiPathways",27,1.904400217537,-1.81173719246827,0.00796711740575262,0.105371403566349,"CR vs H only"
"WP_16P122_COPY_NUMBER_VARIATION_SYNDROME_520KB","WikiPathways",30,-1.95613925420229,1.68607266602413,0.0103106138349426,0.105371403566349,"CR vs H only"
"WP_TRANSLATION_FACTORS","WikiPathways",38,-1.79286655742545,-0.930884160894458,0.0169426056780981,0.967838860886108,"CR vs H only"
"WP_GLUTATHIONE_METABOLISM","WikiPathways",13,1.79428269535184,-1.76891714731338,0.0309935881168688,0.106666666666667,"CR vs H only"
"WP_OXIDATIVE_STRESS_RESPONSE","WikiPathways",14,1.71527986337388,-1.79879962976766,0.0582182136766845,0.105371403566349,"NS"
"WP_G_PROTEIN_SIGNALING","WikiPathways",24,1.67548432120973,-1.83149952858546,0.0656697750429288,0.0683370607383517,"NS"
"WP_CARDIOMYOCYTE_SIGNALING_CONVERGING_ON_TITIN","WikiPathways",13,-1.72451501594304,1.5560231313091,0.0734872061904358,0.2992071699414,"NS"
"WP_NEPHROTIC_SYNDROME","WikiPathways",12,1.67706027883957,0.557006436974245,0.0734872061904358,0.994126792192088,"NS"
"WP_NRF2_PATHWAY","WikiPathways",34,1.61139167787528,-1.09560056991813,0.0734872061904358,0.820587778518769,"NS"
"WP_MITOCHONDRIAL_FATTY_ACID_OXIDATION_DISORDERS","WikiPathways",16,-1.6456780527477,-1.1291302159876,0.108291298865069,0.820587778518769,"NS"
"WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY","WikiPathways",13,-1.65750103202285,1.28218917103531,0.115554575739761,0.708654126442497,"NS"
"WP_ENERGY_METABOLISM","WikiPathways",14,-1.61415113459482,-0.629718993207738,0.12603678849032,0.994126792192088,"NS"
"WP_TCA_CYCLE_AND_DEFICIENCY_OF_PYRUVATE_DEHYDROGENASE_COMPLEX_PDHC","WikiPathways",15,-1.60075597354987,-1.17028145966227,0.12969542655772,0.820587778518769,"NS"
"WP_KREBS_CYCLE_DISORDERS","WikiPathways",11,-1.5971264304854,1.26932615869006,0.135558399275722,0.708654126442497,"NS"
"WP_MECHANOREGULATION_AND_PATHOLOGY_OF_YAPTAZ_VIA_HIPPO_AND_NONHIPPO_MECHANISMS","WikiPathways",10,1.54284269329096,0.635915829673632,0.154050677515456,0.994126792192088,"NS"
"WP_MIRTARGETED_GENES_IN_SQUAMOUS_CELL","WikiPathways",47,1.44601108243381,1.19986123839569,0.154050677515456,0.721175365076706,"NS"
"WP_G13_SIGNALING","WikiPathways",15,1.49509530453265,1.17695861630904,0.184348226093957,0.820587778518769,"NS"
"WP_MITOCHONDRIAL_LONG_CHAIN_FATTY_ACID_BETAOXIDATION","WikiPathways",15,-1.51074205839499,-1.2077867205787,0.184348226093957,0.762418317468485,"NS"
"WP_MAPK_SIGNALING_AND_ARTD_FAMILY_MEMBERS","WikiPathways",12,-1.53273273512346,1.03600710874367,0.188854334061682,0.935215096391274,"NS"
"WP_OXIDATIVE_DAMAGE_RESPONSE","WikiPathways",11,1.47235548984876,1.02129871693983,0.221642782849879,0.935215096391274,"NS"
"WP_COMMON_PATHWAYS_UNDERLYING_DRUG_ADDICTION","WikiPathways",17,1.45727011618376,0.902470455654898,0.224155041493448,0.967878633782524,"NS"
"WP_MIRTARGETED_GENES_IN_MUSCLE_CELL","WikiPathways",103,1.31612700263049,0.910207721136065,0.230199595670773,0.967878633782524,"NS"
"WP_CCL18_SIGNALING","WikiPathways",10,1.42994196761252,1.06861167415775,0.259245283018868,0.933672090383264,"NS"
"WP_CELL_LINEAGE_MAP_FOR_NEURONAL_DIFFERENTIATION","WikiPathways",14,1.41457835508984,-1.04321013309552,0.259954930623544,0.935215096391274,"NS"
"WP_TRANSLATION_INHIBITORS_IN_CHRONICALLY_ACTIVATED_PDGFRA_CELLS","WikiPathways",21,-1.38548667514966,1.06373286512724,0.273514481934906,0.922626870104318,"NS"
"WP_13Q1212_COPY_NUMBER_VARIATION","WikiPathways",17,-1.38865863002533,-1.23093057530747,0.282879563581318,0.721175365076706,"NS"
"WP_UREA_CYCLE_AND_ASSOCIATED_PATHWAYS","WikiPathways",12,-1.41560987086285,0.926568727373413,0.285158203335654,0.94986549640522,"NS"
"WP_GLYCOLYSIS_AND_GLUCONEOGENESIS","WikiPathways",31,-1.31167997804587,1.21484325654883,0.291881147540984,0.714905562641684,"NS"
"WP_GLYCOGEN_SYNTHESIS_AND_DEGRADATION","WikiPathways",26,-1.31967683338858,1.26297536969387,0.298476302524886,0.695704929334712,"NS"
"WP_CORI_CYCLE","WikiPathways",12,1.37683774501803,-0.980434685440171,0.312576356306882,0.942865779927449,"NS"
"WP_IL1_SIGNALING","WikiPathways",18,-1.34825773181879,1.2658487640215,0.315484652774957,0.708654126442497,"NS"
"WP_NOVEL_INTRACELLULAR_COMPONENTS_OF_RIGILIKE_RECEPTOR_PATHWAY","WikiPathways",11,-1.35778158539764,-0.939841319239035,0.316169631438205,0.942865779927449,"NS"
"WP_OMEGA6FATTY_ACIDS_IN_SENESCENCE","WikiPathways",15,1.35276001662778,-1.22712836963637,0.316169631438205,0.733505190552498,"NS"
"WP_LEUKOCYTEINTRINSIC_HIPPO_PATHWAY_FUNCTIONS","WikiPathways",10,1.34062956832568,-0.702159363441135,0.32787575589132,0.989907192575406,"NS"
"WP_PLEURAL_MESOTHELIOMA","WikiPathways",65,1.25082633327744,0.861454374872782,0.32787575589132,0.967878633782524,"NS"
"WP_PHYSICOCHEMICAL_FEATURES_AND_TOXICITYASSOCIATED_PATHWAYS","WikiPathways",20,1.28118679215957,1.11413376156445,0.352334434959302,0.820587778518769,"NS"
"WP_MODULATORS_OF_TCR_SIGNALING_AND_T_CELL_ACTIVATION","WikiPathways",12,-1.27871104091627,0.708434707084853,0.366368170729059,0.989907192575406,"NS"
"WP_OPIOID_RECEPTOR_PATHWAYS","WikiPathways",11,1.27073799894771,-0.937466815370413,0.385824849675537,0.942865779927449,"NS"
"WP_BEMPEDOIC_ACID_THERAPY_IN_ATHEROSCLEROSIS_AND_METABOLIC_SYNDROME","WikiPathways",12,-1.24225920338954,0.938077294822316,0.392384889522452,0.942865779927449,"NS"
"WP_SMITHMAGENIS_AND_POTOCKILUPSKI_SYNDROME_COPY_NUMBER_VARIATION","WikiPathways",31,-1.19296568893918,-0.688048257719081,0.392384889522452,0.994126792192088,"NS"
"WP_ANDROGEN_RECEPTOR_SIGNALING","WikiPathways",20,1.20387092299321,-1.39237376832882,0.439282047587312,0.482157018239492,"NS"
"WP_PURINE_METABOLISM_AND_RELATED_DISORDERS","WikiPathways",13,1.21638401386073,-0.625340528025647,0.440060114822492,0.994126792192088,"NS"
"WP_SYNAPTIC_VESICLE_PATHWAY","WikiPathways",14,1.21236074966872,0.944867823573903,0.440060114822492,0.942865779927449,"NS"
"WP_NANOPARTICLEMEDIATED_ACTIVATION_OF_RECEPTOR_SIGNALING","WikiPathways",14,1.15928065929566,0.916502218000723,0.501893459700151,0.966033380521717,"NS"
"WP_TAR_SYNDROME","WikiPathways",15,1.14066384495601,-0.744444722191309,0.51738684585692,0.989907192575406,"NS"
"WP_CARDIAC_HYPERTROPHIC_RESPONSE","WikiPathways",16,-1.10410847183157,1.48073629196694,0.532062335559603,0.377848075921996,"NS"
"WP_CELL_CYCLE","WikiPathways",12,1.12101112685749,0.456411311500353,0.551177660827489,0.994126792192088,"NS"
"WP_THERMOGENESIS","WikiPathways",25,-1.08477348916531,-1.27687272377785,0.551177660827489,0.671747106971493,"NS"
"WP_4HYDROXYTAMOXIFEN_DEXAMETHASONE_AND_RETINOIC_ACIDS_REGULATION_OF_P27_EXPRESSION","WikiPathways",10,-1.09038570271851,0.890502096176219,0.563686583533044,0.967878633782524,"NS"
"WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS","WikiPathways",30,1.08340690018265,-1.10238411888701,0.564558505053655,0.820587778518769,"NS"
"WP_MACROPHAGESTIMULATING_PROTEIN_MSP_SIGNALING","WikiPathways",27,1.06496020508497,0.8019214958432,0.587925857245431,0.977343116944848,"NS"
"WP_REGULATORY_CIRCUITS_OF_STAT3_SIGNALING","WikiPathways",10,-1.06303142965879,0.716365956716297,0.587925857245431,0.989907192575406,"NS"
"WP_SEROTONIN_HTR1_GROUP_AND_FOS_PATHWAY","WikiPathways",16,1.07486576485422,-0.598036705962797,0.587925857245431,0.994126792192088,"NS"
"WP_17Q12_COPY_NUMBER_VARIATION_SYNDROME","WikiPathways",11,-1.04836687246669,1.02455217565017,0.6002383993727,0.935215096391274,"NS"
"WP_17P133_YWHAE_COPY_NUMBER_VARIATION","WikiPathways",13,1.0530997429462,0.885152000693149,0.61191213025595,0.967878633782524,"NS"
"WP_EXERCISEINDUCED_CIRCADIAN_REGULATION","WikiPathways",13,-1.03430861414046,-0.953354395316016,0.61191213025595,0.942865779927449,"NS"
"WP_HIPPOMERLIN_SIGNALING_DYSREGULATION","WikiPathways",20,1.0238423903374,-1.1174350152552,0.638299362414979,0.820587778518769,"NS"
"WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY","WikiPathways",32,1.02706249387675,2.19563180396849,0.638299362414979,0.000453131839702729,"Tr.(CR) only"
"WP_ECTODERM_DIFFERENTIATION","WikiPathways",12,1.01567580451689,0.812069856469455,0.657211826081136,0.967878633782524,"NS"
"WP_WNT_SIGNALING","WikiPathways",16,-0.995460361198573,0.991582457239396,0.658362047962131,0.942865779927449,"NS"
"WP_ARSENIC_METABOLISM_AND_REACTIVE_OXYGEN_SPECIES_GENERATION","WikiPathways",10,1.00746554482669,-0.99326806362252,0.663753514428536,0.935215096391274,"NS"
"WP_WNT_SIGNALING_AND_PLURIPOTENCY","WikiPathways",15,-0.960511897274819,1.16200723887885,0.711022821952846,0.820587778518769,"NS"
"WP_AGERAGE_PATHWAY","WikiPathways",21,0.952152092226717,-1.01521029813753,0.722388501858701,0.935215096391274,"NS"
"WP_NEURODEGENERATION_WITH_BRAIN_IRON_ACCUMULATION_NBIA_SUBTYPES_PATHWAY","WikiPathways",11,0.940881933187994,1.27726452080111,0.745319194262314,0.708654126442497,"NS"
"WP_ENDOTHELIN_PATHWAYS","WikiPathways",10,0.924021625180621,1.15118169835905,0.757350333380621,0.820587778518769,"NS"
"WP_FATTY_ACID_BIOSYNTHESIS","WikiPathways",18,-0.916744044372983,-1.26898524398398,0.772921440398736,0.708654126442497,"NS"
"WP_5Q35_COPY_NUMBER_VARIATION","WikiPathways",28,0.922106221345654,1.83053268032011,0.77320612967943,0.0382449464012767,"Tr.(CR) only"
"WP_PHYSIOLOGICAL_AND_PATHOLOGICAL_HYPERTROPHY_OF_THE_HEART","WikiPathways",11,0.899599567981433,1.08238964239008,0.783427211919552,0.915658776729751,"NS"
"WP_OVERLAP_BETWEEN_SIGNAL_TRANSDUCTION_PATHWAYS_CONTRIBUTING_TO_LMNA_LAMINOPATHIES","WikiPathways",10,0.884696802033264,-0.708331505085879,0.793869031483561,0.989907192575406,"NS"
"WP_SELENIUM_METABOLISM_AND_SELENOPROTEINS","WikiPathways",14,0.861954262534468,-0.925371807904088,0.815438136982396,0.94986549640522,"NS"
"WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING","WikiPathways",14,-0.824520239259625,0.863068139893578,0.854227666057974,0.967878633782524,"NS"
"WP_GNAQ_PATHWAYS_IN_PORTWINE_STAIN","WikiPathways",12,0.811004620875968,0.712421211155138,0.859754637006488,0.989907192575406,"NS"
"WP_P53_TRANSCRIPTIONAL_GENE_NETWORK","WikiPathways",14,0.806853836564842,-0.667727915915632,0.861040309240066,0.994126792192088,"NS"
"WP_VASOPRESSINREGULATED_WATER_REABSORPTION","WikiPathways",19,0.824316758398455,-1.16693014850209,0.861040309240066,0.820587778518769,"NS"
"WP_NAD_METABOLISM_IN_ONCOGENEINDUCED_SENESCENCE_AND_MITOCHONDRIAL_DYSFUNCTIONASSOCIATED_SENESCENCE","WikiPathways",14,0.796951566143116,0.992937785986625,0.874412715897222,0.942865779927449,"NS"
"WP_RANKLRANK_SIGNALING","WikiPathways",13,-0.798210947330214,1.42832926668484,0.879701278659612,0.476496307988171,"NS"
"WP_INTERFERON_TYPE_I_SIGNALING","WikiPathways",17,-0.799535972681388,-0.838078827910699,0.89443961082903,0.967878633782524,"NS"
"WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS","WikiPathways",13,-0.766569630051449,-1.63650992068617,0.910080480288812,0.214930536785772,"NS"
"WP_TNFRELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING","WikiPathways",10,-0.758452861054689,1.60244598460134,0.910080480288812,0.214930536785772,"NS"
"WP_AEROBIC_GLYCOLYSIS_AUGMENTED","WikiPathways",13,0.746296048574415,1.30354467068952,0.91138563390251,0.695704929334712,"NS"
"WP_IL6_SIGNALING","WikiPathways",14,0.736505869159675,0.863045580307068,0.92802128023053,0.967878633782524,"NS"
"WP_CIRCADIAN_RHYTHM_GENES","WikiPathways",31,-0.780508763563542,-0.804422450667406,0.93892150201913,0.987697219437948,"NS"
"WP_PERTURBATIONS_TO_HOSTCELL_AUTOPHAGY_INDUCED_BY_SARSCOV2_PROTEINS","WikiPathways",14,0.721984449752792,0.887202115545351,0.93892150201913,0.967878633782524,"NS"
"WP_CAMKK2_PATHWAY","WikiPathways",22,0.701517683974245,0.85776392324145,0.966116633404357,0.967878633782524,"NS"
"WP_16P112_PROXIMAL_DELETION_SYNDROME","WikiPathways",22,0.679964374813387,1.6453887913161,0.972278860782892,0.173037627709943,"NS"
"WP_FRAGILE_X_SYNDROME","WikiPathways",38,-0.744554769381157,0.840229852041047,0.972278860782892,0.967878633782524,"NS"
"WP_PRIMARY_OVARIAN_INSUFFICIENCY","WikiPathways",18,0.650452741098275,1.29824791832062,0.981893103416273,0.671747106971493,"NS"
"WP_IL4_SIGNALING","WikiPathways",11,0.571676018777906,0.959348227771691,0.996531062756228,0.942865779927449,"NS"
"WP_MICRORNAS_IN_CARDIOMYOCYTE_HYPERTROPHY","WikiPathways",22,0.569121515199639,1.08474857378017,0.996531062756228,0.883272727272727,"NS"
"WP_NGLYCAN_BIOSYNTHESIS","WikiPathways",12,0.553007932297701,1.41842393751611,0.996531062756228,0.503022974607013,"NS"
"WP_PROTEASOME_DEGRADATION","WikiPathways",46,-0.637760545716238,0.773082679604395,0.996531062756228,0.989907192575406,"NS"
"WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALING","WikiPathways",26,-0.661540788108722,-1.00249193263922,0.996531062756228,0.935215096391274,"NS"
"WP_TARGET_OF_RAPAMYCIN_SIGNALING","WikiPathways",11,0.447875757536482,-1.01639990514997,0.996531062756228,0.935215096391274,"NS"
