module_color,pathway,database,pval,padj,overlap,size,odds_ratio
turquoise,GOBP_POST_EMBRYONIC_DEVELOPMENT,GO:BP,0.7104061095070886,0.9526047284274635,3,11,0.8380044843049327
turquoise,GOBP_PROTEIN_K63_LINKED_UBIQUITINATION,GO:BP,0.7104061095070886,0.9526047284274635,3,11,0.8380044843049327
turquoise,GOBP_PTERIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,GO:BP,0.7104061095070886,0.9526047284274635,3,11,0.8380044843049327
turquoise,GOBP_RESPONSE_TO_COLD,GO:BP,0.7104061095070886,0.9526047284274635,3,11,0.8380044843049327
turquoise,HALLMARK_MYOGENESIS,Hallmark,0.8581343217505604,0.9534825797228449,28,105,0.8051948051948052
turquoise,GOBP_TORC1_SIGNALING,GO:BP,0.7165356772352309,0.9598405135298426,8,29,0.8502581755593803
turquoise,GOBP_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS,GO:BP,0.7225367950532446,0.9644751592770624,14,50,0.8670212765957447
turquoise,GOBP_MUSCLE_CELL_DEVELOPMENT,GO:BP,0.7240055840373203,0.964926649449918,21,74,0.8825319537431527
turquoise,GOBP_JNK_CASCADE,GO:BP,0.7294346935338605,0.964926649449918,4,15,0.8121937942297224
turquoise,GOBP_MYOTUBE_CELL_DEVELOPMENT,GO:BP,0.7294346935338605,0.964926649449918,4,15,0.8121937942297224
turquoise,GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_REGULATION_OF_THE_RELEASE_OF_SEQUESTERED_CALCIUM_ION,GO:BP,0.7294346935338605,0.964926649449918,4,15,0.8121937942297224
turquoise,GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION,GO:BP,0.7294346935338605,0.964926649449918,4,15,0.8121937942297224
turquoise,GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION,GO:BP,0.7294346935338605,0.964926649449918,4,15,0.8121937942297224
turquoise,GOBP_SARCOMERE_ORGANIZATION,GO:BP,0.7351999786215346,0.9716793967226213,9,33,0.8365384615384616
turquoise,GOBP_GOLGI_ORGANIZATION,GO:BP,0.7381050640122809,0.9737691023875024,7,26,0.8221606648199447
turquoise,REACTOME_INTERLEUKIN_17_SIGNALING,Reactome,0.8557164295881634,0.9775242871093593,4,18,0.636869118905047
turquoise,REACTOME_RAF_ACTIVATION,Reactome,0.8557164295881634,0.9775242871093593,4,18,0.636869118905047
turquoise,REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY,Reactome,0.8567204690905466,0.9775242871093593,3,14,0.6082348145128414
turquoise,REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES,Reactome,0.8647399646023766,0.9775242871093593,2,10,0.5578358208955224
turquoise,REACTOME_SNRNP_ASSEMBLY,Reactome,0.8647399646023766,0.9775242871093593,2,10,0.5578358208955224
turquoise,REACTOME_GLUCOSE_METABOLISM,Reactome,0.8662436204964635,0.9775242871093593,7,30,0.6773455377574371
turquoise,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,Reactome,0.8715047698212333,0.9809902936681218,17,67,0.7542290076335878
turquoise,GOBP_CARDIAC_CHAMBER_DEVELOPMENT,GO:BP,0.7466285087585913,0.9814928832742518,5,19,0.79727993146284
turquoise,GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,GO:BP,0.7466285087585913,0.9814928832742518,5,19,0.79727993146284
turquoise,GOBP_LIPID_OXIDATION,GO:BP,0.7513954129686893,0.985997013806371,12,44,0.8357954545454546
turquoise,GOBP_MEMBRANELESS_ORGANELLE_ASSEMBLY,GO:BP,0.7528023485228568,0.9869627938298773,33,116,0.8835341365461847
turquoise,GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION,GO:BP,0.7548744464638714,0.9887981395800132,8,30,0.8110624315443593
turquoise,REACTOME_STRIATED_MUSCLE_CONTRACTION,Reactome,0.8860365967297072,0.9926852294636253,6,27,0.6357786357786358
turquoise,REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER,Reactome,0.8885419129797182,0.9926852294636253,3,15,0.5571748878923767
turquoise,REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY,Reactome,0.8885419129797182,0.9926852294636253,3,15,0.5571748878923767
turquoise,GOBP_ENSHEATHMENT_OF_NEURONS,GO:BP,0.7622072029032176,0.9929033957507115,6,23,0.7874933757286698
turquoise,GOBP_SPINDLE_ASSEMBLY,GO:BP,0.7622072029032176,0.9929033957507115,6,23,0.7874933757286698
turquoise,GOBP_DENDRITIC_SPINE_DEVELOPMENT,GO:BP,0.7688082717607481,0.9929033957507115,3,12,0.7443946188340808
turquoise,GOBP_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY,GO:BP,0.7688082717607481,0.9929033957507115,3,12,0.7443946188340808
turquoise,GOBP_LATE_ENDOSOME_TO_LYSOSOME_TRANSPORT,GO:BP,0.7688082717607481,0.9929033957507115,3,12,0.7443946188340808
turquoise,GOBP_REGULATION_OF_NEURON_DIFFERENTIATION,GO:BP,0.7688082717607481,0.9929033957507115,3,12,0.7443946188340808
turquoise,GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,GO:BP,0.7688082717607481,0.9929033957507115,3,12,0.7443946188340808
turquoise,GOBP_RESCUE_OF_STALLED_RIBOSOME,GO:BP,0.7688082717607481,0.9929033957507115,3,12,0.7443946188340808
turquoise,GOBP_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II,GO:BP,0.7688082717607481,0.9929033957507115,3,12,0.7443946188340808
turquoise,HALLMARK_SPERMATOGENESIS,Hallmark,0.9250819978627792,0.9944149571320079,2,12,0.4456716417910448
turquoise,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Hallmark,0.9446942092754076,0.9944149571320079,2,13,0.40488466757123476
turquoise,GOBP_REGULATION_OF_DNA_REPAIR,GO:BP,0.7764001834263875,0.9986816951613696,7,27,0.7805263157894737
turquoise,GOBP_NADPLUS_METABOLIC_PROCESS,GO:BP,0.7787137351122304,0.9986816951613696,4,16,0.7440119760479041
turquoise,GOBP_NEGATIVE_REGULATION_OF_TORC1_SIGNALING,GO:BP,0.7787137351122304,0.9986816951613696,4,16,0.7440119760479041
turquoise,REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,Reactome,0.8990363768457741,0.9994250541610591,2,11,0.4955223880597015
turquoise,HALLMARK_KRAS_SIGNALING_DN,Hallmark,0.9883028820438747,0.9999999999999958,1,12,0.2021406313507655
turquoise,HALLMARK_OXIDATIVE_PHOSPHORYLATION,Hallmark,0.9999999999999958,0.9999999999999958,11,159,0.15235924275258617
blue,REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,Reactome,3.6121194929979436e-81,1.6182295328630788e-78,151,165,44.8021978021978
blue,HALLMARK_OXIDATIVE_PHOSPHORYLATION,Hallmark,6.265079906760025e-49,2.50603196270401e-47,124,159,13.585200411099692
blue,GOBP_OXIDATIVE_PHOSPHORYLATION,GO:BP,3.14114179233162e-50,4.620619576519813e-47,93,100,48.249681122448976
blue,GOBP_CELLULAR_RESPIRATION,GO:BP,2.419121203074392e-48,1.7792636448612153e-45,133,179,11.253410059676044
blue,GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,GO:BP,3.712968744397615e-35,9.102961705014819e-33,58,59,196.0952380952381
blue,GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,GO:BP,7.255959533016681e-35,1.5247880675810768e-32,75,87,21.75429184549356
blue,REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION,Reactome,1.5439753147808776e-29,2.3056698034061105e-27,67,80,17.625283998701722
blue,KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS,KEGG,8.278272549882573e-29,2.483481764964772e-27,50,52,83.09572301425662
blue,GOBP_MITOCHONDRION_ORGANIZATION,GO:BP,4.631953721966732e-29,6.813603925013063e-27,104,160,6.706113108859104
blue,GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,GO:BP,4.154755259323194e-28,5.556040896785835e-26,89,128,8.052813705468573
blue,REACTOME_COMPLEX_I_BIOGENESIS,Reactome,5.884294377971131e-27,6.590409703327666e-25,47,49,77.63562753036437
blue,KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I,KEGG,2.2092402202216446e-25,1.6569301651662333e-24,40,40,Inf
blue,GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY,GO:BP,9.977598022558357e-26,1.129003591629488e-23,45,47,74.03225806451613
blue,GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE,GO:BP,2.898505565423056e-23,2.6648135542108222e-21,39,40,126.86653386454184
blue,REACTOME_MITOCHONDRIAL_TRANSLATION,Reactome,4.135142949993443e-18,3.7050880831941245e-16,43,53,14.022489959839357
blue,GOBP_MITOCHONDRIAL_GENE_EXPRESSION,GO:BP,1.5653356404586206e-16,1.354475721832136e-14,46,62,9.397474747474748
blue,REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE,Reactome,5.117174508975696e-16,3.82082363336852e-14,25,25,Inf
blue,GOBP_ATP_METABOLIC_PROCESS,GO:BP,8.512801146341432e-16,6.956850270149026e-14,72,125,4.579474594681579
blue,GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY,GO:BP,2.129021734778864e-15,1.5658954859298543e-13,24,24,Inf
blue,REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,Reactome,2.1447575637967586e-14,1.3726448408299255e-12,36,46,11.577029702970297
blue,REACTOME_COMPLEX_IV_ASSEMBLY,Reactome,1.633099413314733e-13,9.145356714562505e-12,23,24,72.50772200772201
blue,REACTOME_PROTEIN_LOCALIZATION,Reactome,7.441501385375046e-12,3.3337926206480204e-10,47,77,5.086909581646424
blue,GOBP_CYTOCHROME_COMPLEX_ASSEMBLY,GO:BP,1.0708974651712403e-11,6.849087701160411e-10,18,18,Inf
blue,GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,GO:BP,1.964093274445721e-11,1.20382550279569e-9,25,30,15.784883720930232
blue,GOBP_ORGANIC_ACID_CATABOLIC_PROCESS,GO:BP,3.144728659749586e-11,1.8503583433966566e-9,54,97,4.102669404517454
blue,GOBP_TRICARBOXYLIC_ACID_CYCLE,GO:BP,3.844523990032706e-11,2.1751133805146582e-9,22,25,23.045600513808605
blue,REACTOME_CRISTAE_FORMATION,Reactome,5.438444538791354e-11,2.214930139435024e-9,23,27,18.093629343629345
blue,REACTOME_MITOCHONDRIAL_BIOGENESIS,Reactome,6.312378424518624e-11,2.3566212784869535e-9,31,43,8.216013071895425
blue,GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,GO:BP,1.3984877413126528e-10,7.619168398040415e-9,36,55,6.0594059405940595
blue,REACTOME_COMPLEX_III_ASSEMBLY,Reactome,2.3776132477153203e-9,8.193621038280489e-8,16,17,49.76761904761905
blue,GOBP_FATTY_ACID_CATABOLIC_PROCESS,GO:BP,2.084273448515256e-8,1.0949879438449792e-6,28,43,5.891098115659519
blue,GOBP_ACYL_COA_METABOLIC_PROCESS,GO:BP,3.403524488007131e-8,1.668861507286163e-6,29,46,5.387522977941177
blue,GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN,GO:BP,1.3537226905796943e-7,6.222893993258532e-6,13,14,40.20643939393939
blue,KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV,KEGG,1.942838150744958e-6,7.285643065293592e-6,11,12,33.89245283018868
blue,GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS,GO:BP,2.1869622463204387e-7,9.46182783628637e-6,14,16,21.677419354838708
blue,GOBP_QUINONE_BIOSYNTHETIC_PROCESS,GO:BP,8.512182425753037e-7,3.478172318967422e-5,10,10,Inf
blue,GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS,GO:BP,1.0082674415897345e-6,3.903056333101314e-5,16,21,9.929142857142857
blue,HALLMARK_FATTY_ACID_METABOLISM,Hallmark,2.456166636900711e-6,4.912333273801422e-5,41,86,2.895511111111111
blue,GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,GO:BP,1.3793074545111609e-6,5.2024647835536344e-5,23,37,5.137892995035852
blue,GOBP_AMINO_ACID_CATABOLIC_PROCESS,GO:BP,2.051080927075996e-6,7.358878155436073e-5,26,45,4.29126213592233
blue,GOBP_LIPID_MODIFICATION,GO:BP,2.6593906205108424e-6,9.314199054217737e-5,27,48,4.034741523068371
blue,GOBP_CRISTAE_FORMATION,GO:BP,2.7903664663462447e-6,9.545649004640294e-5,12,14,18.51039697542533
blue,GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,GO:BP,3.415602522107746e-6,1.1418980250046578e-4,31,59,3.4864145658263306
blue,GOBP_FATTY_ACID_METABOLIC_PROCESS,GO:BP,4.124130670435081e-6,1.293683515158267e-4,51,117,2.4727272727272727
blue,GOBP_AMINO_ACID_METABOLIC_PROCESS,GO:BP,4.133455147004661e-6,1.293683515158267e-4,47,105,2.5852296523802876
blue,GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE,GO:BP,9.789437702843966e-6,2.9388291552823415e-4,14,19,8.655028462998102
blue,REACTOME_CYTOPROTECTION_BY_HMOX1,Reactome,1.0659865822006653e-5,2.9847624301618627e-4,13,17,10.03314393939394
blue,GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS,GO:BP,1.6046134483406445e-5,4.7207727650181764e-4,23,41,3.986271986271986
blue,HALLMARK_ADIPOGENESIS,Hallmark,4.8631986398808685e-5,6.484264853174491e-4,44,104,2.322468142186452
blue,REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX,Reactome,2.699577855024537e-5,7.114181641476426e-4,9,10,27.62593984962406
blue,REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,Reactome,2.971347619627803e-5,7.395354075518087e-4,13,18,8.021590909090909
blue,GOBP_2_OXOGLUTARATE_METABOLIC_PROCESS,GO:BP,3.3939740642642954e-5,9.601030477947651e-4,10,12,15.36723163841808
blue,GOBP_AMIDE_BIOSYNTHETIC_PROCESS,GO:BP,4.335037297134307e-5,0.0011838131573752532,26,51,3.249242718446602
blue,GOBP_LIPID_CATABOLIC_PROCESS,GO:BP,4.9011554288667464e-5,0.0013108362974296336,34,74,2.672386587771203
blue,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,Reactome,9.535348756498291e-5,0.002248334864690123,15,24,5.1489226869455
blue,GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS,GO:BP,9.126945894577995e-5,0.0023974531090936125,41,97,2.310642857142857
blue,GOBP_KETONE_BIOSYNTHETIC_PROCESS,GO:BP,1.0336530106106696e-4,0.0026675501379092893,11,15,8.45754716981132
blue,GOBP_SHORT_CHAIN_FATTY_ACID_METABOLIC_PROCESS,GO:BP,1.1573633347907381e-4,0.002885561805893518,9,11,13.80451127819549
blue,REACTOME_FATTY_ACID_METABOLISM,Reactome,1.655332279036402e-4,0.00370794430504154,28,60,2.732456140350877
blue,REACTOME_PYRUVATE_METABOLISM,Reactome,2.4679422425700814e-4,0.005264943450816174,14,23,4.796542272823108
blue,REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,Reactome,4.546505878869514e-4,0.008855802755363228,31,72,2.3616929698708753
blue,REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT,Reactome,7.284143207918582e-4,0.01359706732144802,10,15,6.135593220338983
blue,REACTOME_TP53_REGULATES_METABOLIC_GENES,Reactome,9.858400155516468e-4,0.017666253078685513,19,39,2.9373563218390806
blue,GOBP_PROTEIN_INSERTION_INTO_MEMBRANE,GO:BP,8.080600538436587e-4,0.01917187643877455,14,25,3.9196135932378815
blue,GOBP_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS,GO:BP,8.218862201163984e-4,0.019190390949067014,23,50,2.6427141427141425
blue,GOBP_SULFUR_COMPOUND_CATABOLIC_PROCESS,GO:BP,0.0011120280420984171,0.025559269530105806,8,11,8.160100062539087
blue,GOBP_TETRAPYRROLE_METABOLIC_PROCESS,GO:BP,0.002004360252046819,0.044672938344861676,9,14,5.511654135338346
blue,GOBP_MITOCHONDRIAL_TRANSPORT,GO:BP,0.002633631286603673,0.0578219645163284,16,33,2.898823529411765
blue,GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS,GO:BP,0.0028681759539453283,0.062045394533140855,10,17,4.377185902609631
blue,REACTOME_SIGNALING_BY_RETINOIC_ACID,Reactome,0.003918279148929257,0.06501440958223359,9,15,4.590225563909774
blue,GOBP_METALLO_SULFUR_CLUSTER_ASSEMBLY,GO:BP,0.005329993114145146,0.11362927349141319,8,13,4.890056285178236
blue,REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION,Reactome,0.007197989752803078,0.11516783604484924,7,11,5.341760299625468
blue,GOBP_MITOCHONDRIAL_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,GO:BP,0.007197989752803078,0.14913018206159614,7,11,5.341760299625468
blue,GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION,GO:BP,0.007416828614472668,0.151529929054018,14,30,2.6864326375711576
blue,GOBP_AUTOPHAGY_OF_MITOCHONDRION,GO:BP,0.007678678384479911,0.1547306288160267,16,36,2.4594285714285715
blue,GOBP_GLUCOSE_METABOLIC_PROCESS,GO:BP,0.009620929296054214,0.18898808497065422,25,65,1.9307170542635659
blue,GOBP_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX,GO:BP,0.0097641702636096,0.18898808497065422,8,14,4.0725453408380234
blue,GOBP_REGULATION_OF_CELLULAR_RESPIRATION,GO:BP,0.0097641702636096,0.18898808497065422,8,14,4.0725453408380234
blue,GOBP_KETONE_METABOLIC_PROCESS,GO:BP,0.011195615168604227,0.2138798690002184,22,56,1.9947863538478976
blue,KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY,KEGG,0.07619060304215033,0.228571809126451,5,10,3.0391791044776117
blue,GOBP_AMINO_ACID_BETAINE_METABOLIC_PROCESS,GO:BP,0.013615810743481475,0.2503607200457656,7,12,4.270786516853932
blue,GOBP_PIGMENT_METABOLIC_PROCESS,GO:BP,0.013615810743481475,0.2503607200457656,7,12,4.270786516853932
blue,GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT,GO:BP,0.01829897460676113,0.32826575178714174,9,18,3.0545112781954886
blue,GOBP_ANIMAL_ORGAN_REGENERATION,GO:BP,0.018997619849513363,0.3310328029391201,6,10,4.570093457943925
blue,GOBP_CARBOHYDRATE_DERIVATIVE_TRANSPORT,GO:BP,0.018997619849513363,0.3310328029391201,6,10,4.570093457943925
blue,GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES,GO:BP,0.019128340074660237,0.3310328029391201,15,36,2.190385659967409
blue,REACTOME_SULFUR_AMINO_ACID_METABOLISM,Reactome,0.02328259797770719,0.34768679646709405,7,13,3.5568039950062422
blue,GOBP_MITOCHONDRIAL_FISSION,GO:BP,0.02328259797770719,0.3982407165721777,7,13,3.5568039950062422
blue,GOBP_NADPLUS_METABOLIC_PROCESS,GO:BP,0.02588096729505464,0.4328447100154202,8,16,3.050656660412758
blue,GOBP_ORGANIC_ANION_TRANSPORT,GO:BP,0.025894177077740978,0.4328447100154202,19,50,1.882153009516747
blue,REACTOME_METABOLISM_OF_COFACTORS,Reactome,0.03315717596556576,0.4791746720184988,6,11,3.6538317757009344
blue,GOBP_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,GO:BP,0.032155508206223496,0.5255639174594974,15,38,1.997437592990577
blue,REACTOME_PEROXISOMAL_PROTEIN_IMPORT,Reactome,0.038989045182296594,0.5458466325521523,9,20,2.49606971975393
blue,GOBP_PYRUVATE_METABOLIC_PROCESS,GO:BP,0.036622436538227505,0.588416399920052,20,55,1.7537702221003564
blue,HALLMARK_PEROXISOME,Hallmark,0.06671547530222133,0.6671547530222133,14,38,1.782099936748893
blue,GOBP_PROTEIN_TARGETING,GO:BP,0.04682599827554681,0.725063615403467,24,70,1.602556555378017
blue,GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,GO:BP,0.04682599827554681,0.725063615403467,24,70,1.602556555378017
blue,GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,GO:BP,0.049179034887406214,0.7535662533268181,21,60,1.6516272189349113
blue,GOBP_PROTEIN_TRANSMEMBRANE_TRANSPORT,GO:BP,0.05367329358127791,0.7975092409905031,9,21,2.286654135338346
blue,GOBP_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS,GO:BP,0.05367329358127791,0.7975092409905031,9,21,2.286654135338346
blue,GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION,GO:BP,0.05468683161143198,0.8005322882482059,8,18,2.4375234521575986
blue,HALLMARK_GLYCOLYSIS,Hallmark,0.3101716671166391,0.9999946861386979,17,60,1.200381679389313
blue,HALLMARK_P53_PATHWAY,Hallmark,0.3509349925231739,0.9999946861386979,8,27,1.275797373358349
blue,HALLMARK_CHOLESTEROL_HOMEOSTASIS,Hallmark,0.41149285114718837,0.9999946861386979,4,13,1.3449203393337472
blue,HALLMARK_XENOBIOTIC_METABOLISM,Hallmark,0.5482236497858871,0.9999946861386979,12,48,1.0069313169502205
blue,HALLMARK_ESTROGEN_RESPONSE_LATE,Hallmark,0.6008505443102927,0.9999946861386979,8,33,0.9660037523452157
blue,HALLMARK_KRAS_SIGNALING_DN,Hallmark,0.6059274715132,0.9999946861386979,3,12,1.006815365551425
blue,HALLMARK_SPERMATOGENESIS,Hallmark,0.6059274715132,0.9999946861386979,3,12,1.006815365551425
blue,HALLMARK_HEME_METABOLISM,Hallmark,0.6233760296336508,0.9999946861386979,10,42,0.9427966101694916
blue,HALLMARK_MYC_TARGETS_V2,Hallmark,0.6642578576230035,0.9999946861386979,3,13,0.9055762081784386
blue,HALLMARK_BILE_ACID_METABOLISM,Hallmark,0.6727084687394459,0.9999946861386979,5,22,0.8872914837576822
blue,HALLMARK_DNA_REPAIR,Hallmark,0.6841236511215787,0.9999946861386979,7,31,0.8793695380774033
blue,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,Hallmark,0.6972254876498777,0.9999946861386979,6,27,0.861415220293725
blue,HALLMARK_KRAS_SIGNALING_UP,Hallmark,0.7537628711768802,0.9999946861386979,2,10,0.7541743970315399
blue,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,Hallmark,0.861416806121989,0.9999946861386979,4,23,0.633147113594041
blue,HALLMARK_APOPTOSIS,Hallmark,0.8629760508168818,0.9999946861386979,5,28,0.6533906554185593
blue,HALLMARK_PI3K_AKT_MTOR_SIGNALING,Hallmark,0.9010395628410448,0.9999946861386979,5,30,0.6003731343283583
blue,HALLMARK_UV_RESPONSE_UP,Hallmark,0.9384203360614858,0.9999946861386979,7,43,0.5818768206408655
blue,HALLMARK_ESTROGEN_RESPONSE_EARLY,Hallmark,0.9387151402218138,0.9999946861386979,3,22,0.4739776951672863
blue,HALLMARK_HYPOXIA,Hallmark,0.954667179069473,0.9999946861386979,8,50,0.5689270079513982
blue,HALLMARK_INTERFERON_GAMMA_RESPONSE,Hallmark,0.9686955594783608,0.9999946861386979,2,19,0.35294117647058826
blue,HALLMARK_E2F_TARGETS,Hallmark,0.9690734903139844,0.9999946861386979,4,31,0.44334092006345266
blue,HALLMARK_ANDROGEN_RESPONSE,Hallmark,0.9739752065029694,0.9999946861386979,3,26,0.3905770163245515
blue,HALLMARK_IL2_STAT5_SIGNALING,Hallmark,0.9739752065029694,0.9999946861386979,3,26,0.3905770163245515
blue,HALLMARK_COAGULATION,Hallmark,0.9754709973826049,0.9999946861386979,2,20,0.3331271902700474
blue,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Hallmark,0.9760046814304697,0.9999946861386979,1,13,0.25030864197530867
blue,HALLMARK_ALLOGRAFT_REJECTION,Hallmark,0.9945351230544761,0.9999946861386979,2,26,0.24891774891774893
blue,HALLMARK_APICAL_JUNCTION,Hallmark,0.9946979507245892,0.9999946861386979,3,33,0.29814126394052043
blue,HALLMARK_MITOTIC_SPINDLE,Hallmark,0.9974704187562548,0.9999946861386979,2,29,0.22084793513364942
blue,HALLMARK_MYC_TARGETS_V1,Hallmark,0.9976319677015313,0.9999946861386979,16,110,0.49929078014184397
blue,HALLMARK_UV_RESPONSE_DN,Hallmark,0.9986622573959308,0.9999946861386979,1,23,0.1356902356902357
blue,HALLMARK_COMPLEMENT,Hallmark,0.9988410156860016,0.9999946861386979,2,32,0.19839208410636983
blue,HALLMARK_PROTEIN_SECRETION,Hallmark,0.9990073868823,0.9999946861386979,3,40,0.2406812016477444
blue,HALLMARK_G2M_CHECKPOINT,Hallmark,0.9998243213740048,0.9999946861386979,1,30,0.1024904214559387
blue,HALLMARK_MYOGENESIS,Hallmark,0.9998678340768469,0.9999946861386979,12,105,0.3758765778401122
blue,HALLMARK_MTORC1_SIGNALING,Hallmark,0.9999233554880341,0.9999946861386979,8,84,0.3076923076923077
blue,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Hallmark,0.9999946861386979,0.9999946861386979,2,52,0.11755102040816326
brown,REACTOME_ION_HOMEOSTASIS,Reactome,1.8633234337937943e-9,4.282837024316384e-7,19,23,16.545833333333334
brown,REACTOME_CARDIAC_CONDUCTION,Reactome,1.9119808144269573e-9,4.282837024316384e-7,21,27,12.228033472803347
brown,REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES,Reactome,7.283937359629229e-8,1.0877346457046316e-5,14,16,24.16082474226804
brown,GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSPORT,GO:BP,5.5100371076959104e-8,8.105264585420684e-5,38,74,3.7551217160761627
brown,GOBP_CALCIUM_ION_TRANSPORT,GO:BP,5.03648245171222e-7,2.469555228822892e-4,38,79,3.2871276652028993
brown,GOBP_SARCOPLASMIC_RETICULUM_CALCIUM_ION_TRANSPORT,GO:BP,7.218484272326508e-7,2.654597591148073e-4,17,24,8.409306461173681
brown,GOBP_ACTION_POTENTIAL,GO:BP,2.294847689665966e-6,4.2196511893732944e-4,16,23,7.8982549541555755
brown,GOBP_CARDIAC_CONDUCTION,GO:BP,2.294847689665966e-6,4.2196511893732944e-4,16,23,7.8982549541555755
brown,REACTOME_REGULATION_OF_TP53_ACTIVITY,Reactome,5.440846214532594e-6,5.590429061045956e-4,16,24,6.906832298136646
brown,REACTOME_ION_CHANNEL_TRANSPORT,Reactome,6.23931814848879e-6,5.590429061045956e-4,18,29,5.664335664335664
brown,GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,GO:BP,9.216070620366974e-6,0.0015063155425066466,14,20,8.034364261168385
brown,GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS,GO:BP,1.108548986029977e-5,0.0015392375647486152,33,72,2.9724331462528886
brown,GOBP_HEART_PROCESS,GO:BP,1.6130451231209566e-5,0.0019773244800924392,29,61,3.1699468085106384
brown,GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION,GO:BP,6.796251285399632e-5,0.005554047578234921,15,25,5.163223140495868
