"uniprot_id","protein","gene","description","CR6_T1","CR6_T2","CR7_T2","CR8_T1","CR8_T2","CR10_T2","CR12_T1","CR12_T2","CR15_T1","CR17_T1","CR17_T2","CR18_T1","CR18_T2","CR22_T1","CR22_T2","CR25_T1","CR25_T2","CR72_T1","CR72_T2","CR149_T1","CR149_T2","CR163_T1","CR163_T2","CR383_T1","CR386_T2","logFC_Baseline_Supplement","CI.L_Baseline_Supplement","CI.R_Baseline_Supplement","average_intensity_Baseline_Supplement","t_Baseline_Supplement","B_Baseline_Supplement","P.Value_Baseline_Supplement","adj.P.Val_Baseline_Supplement","sig.PVal_Baseline_Supplement","sig.FDR_Baseline_Supplement","logFC_Training_CRE","CI.L_Training_CRE","CI.R_Training_CRE","average_intensity_Training_CRE","t_Training_CRE","B_Training_CRE","P.Value_Training_CRE","adj.P.Val_Training_CRE","sig.PVal_Training_CRE","sig.FDR_Training_CRE","logFC_Training_PLA","CI.L_Training_PLA","CI.R_Training_PLA","average_intensity_Training_PLA","t_Training_PLA","B_Training_PLA","P.Value_Training_PLA","adj.P.Val_Training_PLA","sig.PVal_Training_PLA","sig.FDR_Training_PLA","logFC_Supplement_Interaction","CI.L_Supplement_Interaction","CI.R_Supplement_Interaction","average_intensity_Supplement_Interaction","t_Supplement_Interaction","B_Supplement_Interaction","P.Value_Supplement_Interaction","adj.P.Val_Supplement_Interaction","sig.PVal_Supplement_Interaction","sig.FDR_Supplement_Interaction"
"P00568","KAD1_HUMAN","AK1","Adenylate kinase isoenzyme 1",27.2100212017471,26.9063306273788,26.4978620501612,27.1233728547414,27.3414023691895,27.3481600624058,27.0205166137283,26.6363942946833,26.735809923751,27.0697534536146,27.1872909280885,27.0763161736381,26.9972188631546,27.2541684429949,27.5888868037094,26.9615043858908,26.9238367942007,27.3017403976443,27.3017906197722,26.5798767447072,26.6290557057748,26.8022006774396,26.9524786872938,26.8430531349776,27.094974542888,0.131968761925954,-0.218370794961973,0.482308318813881,27.015360654143,0.775810425934997,-4.6251721744664,0.445139789641417,0.996799643733751,0,0,0.0900736896242371,-0.173611362863363,0.353758742111838,27.015360654143,0.703535613807427,-5.1124378426688,0.488224289403753,0.975368243981295,0,0,-0.0489826982843233,-0.355537061007611,0.257571664438964,27.015360654143,-0.329085577788988,-5.50270793354958,0.744832531087176,0.971671054546151,0,0,0.13905638790856,-0.265301602256182,0.543414378073303,27.015360654143,0.70826953293925,-4.74468322313053,0.485330998107253,0.998923118989502,0,0
"P15090","FABP4_HUMAN","FABP4","Fatty acid-binding protein, adipocyte",23.9684509973154,23.8316582205716,25.5861224392562,24.5367480304209,24.4044858300618,26.2197773191959,25.3814530158346,26.4668296604444,29.915089997139,25.0151363086847,25.534647522657,23.5633762697993,25.0538971958428,27.5095516948018,25.8477475622449,27.0091272945815,26.2125500931493,26.361836921309,27.5489849861824,25.1486250539825,25.5323033856433,23.6692681055594,24.13273297308,23.7250770920233,27.4916629144753,-0.155277297887661,-1.87544692350636,1.56489232773103,25.5866856353703,-0.185913246965907,-4.6628592410752,0.854013304178419,0.996799643733751,0,0,0.257092928980562,-1.03760248608484,1.55178834404596,25.5866856353703,0.408974441237598,-5.23957176287404,0.686041501609093,0.981669133564692,0,0,0.135604728977857,-1.36957929317978,1.6407887511355,25.5866856353703,0.185549112399226,-5.53533012920611,0.854295840579787,0.992697816956869,0,0,0.121488200002705,-1.86391230325854,2.10688870326395,25.5866856353703,0.126025844271422,-4.84269957234203,0.90071969764182,0.998923118989502,0,0
"P05413","FABPH_HUMAN","FABP3","Fatty acid-binding protein, heart",26.8324077137341,26.7483356283487,27.1212724965484,27.3989925595077,27.5346461327996,26.8170933504196,27.4102962037398,26.9708475411264,26.0689074849838,26.8545633827514,26.2670943563229,26.2131445592379,26.7963067212189,27.0065402075409,27.044329673554,26.9153206882844,26.7843509180761,27.204822420722,26.729363194981,27.4262288258463,27.1889438381161,27.2997590067792,27.5990059985797,26.6095846953413,26.8130710422004,0.401923708504366,-0.0620180304459285,0.865865447454661,26.9462091456304,1.78424227288958,-4.47171445857016,0.0865295904182427,0.996799643733751,1,0,-0.0669665399325403,-0.416154918410258,0.282221838545177,26.9462091456304,-0.394976925104651,-5.24397407295175,0.696210345845503,0.981669133564692,0,0,0.0757928713808269,-0.330165751699063,0.481751494460716,26.9462091456304,0.384521152478956,-5.48528296759506,0.703844317460849,0.969119024742657,0,0,-0.142759411313367,-0.678235766829479,0.392716944202745,26.9462091456304,-0.549083123073602,-4.7847030880775,0.587820517825791,0.998923118989502,0,0
"O14983","AT2A1_HUMAN","ATP2A1","Sarcoplasmic/endoplasmic reticulum calcium ATPase 1",26.6280577709838,26.6136353449039,26.1470052026291,26.2777381595066,26.2480343816538,27.0054612178828,26.9935820947563,27.0337632848996,26.8361520856003,27.1390616385361,27.232451844009,26.9309671575844,26.5048685595869,27.2152656474707,27.1906975421279,27.0537982696472,26.8618928623358,27.0215216209334,26.6411514115537,26.95991449875,26.8946909912399,26.3013932873476,25.7691633189207,26.8823873924033,26.6744436331924,-0.0206913162990183,-0.460926348929084,0.419543716331047,26.7622839687382,-0.0968004030973798,-4.66456990847387,0.923656887517689,0.996799643733751,0,0,-0.157258434844682,-0.488603826490177,0.174086956800813,26.7622839687382,-0.977477253299457,-4.93718451437881,0.337699156440616,0.973043054736961,0,0,-0.182489774633577,-0.567704539061528,0.202724989794374,26.7622839687382,-0.975684164095847,-5.13777505903439,0.338569771235774,0.930557439004942,0,0,0.0252313397888955,-0.482883000982931,0.533345680560722,26.7622839687382,0.102271000716604,-4.84381109647508,0.91935761698061,0.998923118989502,0,0
"P00918","CAH2_HUMAN","CA2","Carbonic anhydrase 2",25.9005622863202,26.2040617207237,26.5231342910403,26.0808860819825,25.5648951412721,25.701748213132,26.1079418588989,26.4118311277527,27.8064162456977,26.4167948433784,25.8582233780058,25.8700256692187,27.4909209688317,28.3020981232628,27.2099490286285,27.6857428504386,26.3002032666045,26.4181600917241,28.0025126033198,27.778852474978,25.7134340711134,25.8965401698078,25.9160641934736,25.7687903679281,27.157969617129,-0.226427413115029,-1.27272637735264,0.819871551122584,26.5635103473865,-0.445704331925507,-4.65179567231576,0.659647494022638,0.996799643733751,0,0,-0.170245252686463,-0.957748096366132,0.617257590993205,26.5635103473865,-0.445242410539899,-5.22746471094354,0.659976744551088,0.981669133564692,0,0,-0.243068259698699,-1.15860150706906,0.672464987671664,26.5635103473865,-0.546799082304059,-5.41900113873711,0.589365419554071,0.969119024742657,0,0,0.0728230070122358,-1.13480353122054,1.28044954524501,26.5635103473865,0.124196570964307,-4.84279337224634,0.902153014583612,0.998923118989502,0,0
"P40925","MDHC_HUMAN","MDH1","Malate dehydrogenase, cytoplasmic",26.8013369450741,26.3375303983224,26.8020608715558,27.1318184333349,26.9948011829586,26.6937903579851,26.8731587698814,26.6005588960434,26.8402429790453,26.7104386393495,26.332440158727,26.4088244227843,26.6807464467469,26.5512105182358,26.4272282206601,26.670374946145,26.3081586007817,26.5380528988722,26.3545668480471,26.7109525875559,26.5742169774166,27.163760569743,27.1126078880357,26.8610942660451,26.5740889049135,0.115886445644662,-0.213203214047669,0.444976105336994,26.6821624691304,0.72525720493968,-4.63012231753857,0.475029915638582,0.996799643733751,0,0,-0.186419696381449,-0.434110893344568,0.061271500581669,26.6821624691304,-1.55008270301023,-4.41074859110547,0.133691744360252,0.973043054736961,0,0,-0.155796834096112,-0.443757096996367,0.132163428804143,26.6821624691304,-1.11429379600694,-5.01560838368306,0.275753319229033,0.914828433805348,0,0,-0.0306228622853375,-0.410454459263006,0.349208734692331,26.6821624691304,-0.166045969203181,-4.84030517411862,0.869456573262026,0.998923118989502,0,0
"P12883","MYH7_HUMAN","MYH7","Myosin-7",26.119668260897,29.2621129264036,27.5315363666135,24.8037012448235,23.999465726659,24.9107134192402,26.9191767175,27.9869771354787,24.6589620761622,25.5835777954715,27.2673686338839,28.0701545469649,25.3748809058008,25.3431082881204,24.8109324848436,26.7775475879346,28.4701674901378,26.0107303375442,23.9876702665604,24.8176181515717,25.8347326907789,25.6154065846274,26.4914671437888,27.2310317102467,24.1379489538088,0.298458220211852,-1.42011303136138,2.01702947178508,26.0806662978345,0.357675874712573,-4.65654737731748,0.723588482536717,0.996799643733751,0,0,-0.176898240321563,-1.47039063010538,1.11659414946226,26.0806662978345,-0.281665256933478,-5.27403330808847,0.780518987857894,0.986728853361037,0,0,0.749712152965781,-0.754073258822956,2.25349756475452,26.0806662978345,1.02679165204363,-5.09443733183022,0.314353137223803,0.92445875878694,0,0,-0.926610393287344,-2.91016607113893,1.05694528456425,26.0806662978345,-0.962113740949608,-4.66155140349876,0.34520826430783,0.998923118989502,0,0
"P15259","PGAM2_HUMAN","PGAM2","Phosphoglycerate mutase 2",26.4711833806744,26.7405577850496,26.4805179527952,26.8676338273569,26.3796830366184,26.7237585541089,26.3913026850465,26.134310052367,26.3409747632339,26.9965650267159,26.6249806211802,26.7114710291912,26.8548812471185,26.3862210382127,26.5964410914365,26.9334608949159,26.7634015618407,26.647733326389,27.0525188479955,26.6691419543788,26.788419174738,26.4079705476129,26.2988204119183,26.6364143888386,26.925596072898,-0.0170975688176398,-0.364014294659699,0.329819157024419,26.6329583709053,-0.101503908901714,-4.664506517713,0.919960316663566,0.996799643733751,0,0,-0.0535303577687181,-0.31463919707616,0.207578481538723,26.6329583709053,-0.422233043223502,-5.23526284563341,0.67646472926022,0.981669133564692,0,0,0.0816596449476457,-0.221899669773366,0.385218959668657,26.6329583709053,0.554035469443583,-5.41552011969056,0.58447764312674,0.964859864566913,0,0,-0.135190002716364,-0.535597399649,0.265217394216272,26.6329583709053,-0.695370288865089,-4.74828259697184,0.493237913064032,0.998923118989502,0,0
"P11216","PYGB_HUMAN","PYGB","Glycogen phosphorylase, brain form",26.5878053085675,26.7253610807236,26.4763808641207,26.3414136626603,26.0641179596066,26.6430230827291,26.2689734765789,26.404481869102,26.9831770129677,26.6356671328129,26.5471399731991,27.3298074047239,26.5553161762488,26.6662178267472,27.0810602703233,26.5304166823984,26.5974357899657,26.2368044502013,26.6798242029422,26.7101149903094,26.5791002340218,26.8672223260963,26.5871395915008,26.1556652822507,26.3650430939438,-0.387410849282617,-0.748324785630418,-0.0264969129348155,26.5847483897897,-2.21076088605784,-4.38414567516541,0.0364278927102628,0.996799643733751,-1,0,0.121871499335839,-0.149772419765824,0.393515418437502,26.5847483897897,0.924008172116057,-4.97554218347317,0.364316757139116,0.973043054736961,0,0,-0.278747133233598,-0.594554296826166,0.0370600303589705,26.5847483897897,-1.81786688396511,-4.18840935960291,0.0810905934684933,0.829631176753896,-1,0,0.400618632569437,-0.0159441878565995,0.817181452995473,26.5847483897897,1.98072546351014,-4.13104128985591,0.0587276444200225,0.998923118989502,1,0
"P30041","PRDX6_HUMAN","PRDX6","Peroxiredoxin-6",26.4270001559614,25.8622957665598,26.2487031227253,26.0842864544797,25.8003170757491,26.4150577699834,26.6619748276874,26.3012160892028,26.7336898801466,26.3725963489837,26.2188183303704,25.8345420008869,26.0557024730358,26.3640479395413,26.0908008413364,26.492020297901,25.9440898670589,26.2272608570609,26.4930377759483,26.5162013445899,26.4322434692991,25.888048371196,26.2312615644768,26.0701058810658,26.3961900511588,-0.123181305896171,-0.489564970444216,0.243202358651873,26.2464603422562,-0.692440318486716,-4.63317089874651,0.495044065500752,0.996799643733751,0,0,-0.09684164522168,-0.372602386244299,0.178919095800939,26.2464603422562,-0.723274855499234,-5.10160639739087,0.476225388046207,0.975368243981295,0,0,-0.16789832062409,-0.488491609590538,0.152694968342358,26.2464603422562,-1.07861280277934,-5.04845145578831,0.291059521324713,0.914956239447764,0,0,0.07105667540241,-0.351819244010919,0.493932594815739,26.2464603422562,0.346071292146122,-4.82148231116141,0.732185191003063,0.998923118989502,0,0
"P48735","IDHP_HUMAN","IDH2","Isocitrate dehydrogenase [NADP], mitochondrial",26.1133646467504,26.2002697125657,26.8547661589226,27.4975851535041,27.2492167780442,26.0903552376978,26.3964498579252,26.3959778692705,25.8260004980343,26.3602825340238,26.1998852851811,26.1096141239316,26.3289225094382,25.7849245325613,26.2421981922797,26.0407335179372,26.394838527132,26.6807653101779,26.1985105277567,26.3043186280423,26.5170044575897,27.0051210518137,26.9401644946052,26.3530909488053,26.3961632065992,0.337890619846878,-0.132762195338535,0.808543435032291,26.4192209504236,1.47859461595828,-4.52774928200659,0.151740961795345,0.996799643733751,0,0,-0.0224519250110902,-0.37669143304159,0.33178758301941,26.4192209504236,-0.13053597959448,-5.29854067963492,0.897187283399163,0.995019988621034,0,0,0.216704219249952,-0.195126734424631,0.628535172924534,26.4192209504236,1.08373232446755,-5.04379791409027,0.28882683339949,0.914956239447764,0,0,-0.239156144261042,-0.782378348754016,0.304066060231933,26.4192209504236,-0.906729352797733,-4.68164107235882,0.373208497145184,0.998923118989502,0,0
"Q9UKX2","MYH2_HUMAN","MYH2","Myosin-2",25.0801645819898,29.190753855596,26.5835008088195,25.2175657036756,23.9961733527746,25.6876094186851,26.0484122038805,27.2540398146835,24.6024377805203,25.5554592383944,27.0136725398378,27.3743471082939,25.0331896210859,25.6773057085509,25.0417065999768,26.2993569315483,28.8729622970205,26.3200323644498,24.8103618174453,24.459580094179,25.3496095146784,24.939439811917,25.4140443622843,26.892248035833,24.8518279290613,0.572775770692484,-1.01087273423059,2.15642427561556,25.9026320598073,0.744902597905792,-4.62823501756538,0.46327748774076,0.996799643733751,0,0,0.0203749848004691,-1.17156703525562,1.21231700485656,25.9026320598073,0.0352059289909587,-5.30476858916243,0.972195182201824,0.997798077317106,0,0,0.963499468654867,-0.422225747523572,2.34922468483331,25.9026320598073,1.43201644456159,-4.68251825323816,0.164526327966575,0.849595139049958,0,0,-0.943124483854398,-2.77095383965547,0.88470487194668,25.9026320598073,-1.06269103564127,-4.62239985094266,0.298081784536622,0.998923118989502,0,0
"Q96A32","MLRS_HUMAN","MYLPF","Myosin regulatory light chain 2, skeletal muscle isoform",24.9990102956269,28.8047122381672,25.9567643285349,24.782582722839,23.6295400704787,25.7073048400885,25.8034401994029,27.0407745083891,27.2244463510643,25.7330268495655,26.9404316183423,27.1305133192615,25.2692273737289,27.4383089476456,25.9981271577029,26.7819682891216,28.2795265553455,26.1932803788464,26.0429393535611,25.8418200383403,25.2964454520416,24.7297833928715,25.0608254968731,26.4492096839553,26.1057869285105,-0.110266423440954,-1.52552337768438,1.30499053080247,26.1295918556122,-0.160465486179051,-4.66345739574667,0.873804206779539,0.996799643733751,0,0,-0.0212686621753697,-1.08646982751937,1.04393250316863,26.1295918556122,-0.0411227534443504,-5.30459050631278,0.967524754604631,0.997798077317106,0,0,0.343998137767723,-0.89438098662154,1.58237726215699,26.1295918556122,0.572105489280844,-5.40663353953764,0.572360450049114,0.961114249355917,0,0,-0.365266799943093,-1.99874051518106,1.26820691529487,26.1295918556122,-0.460544600593946,-4.80274141490143,0.649107101754228,0.998923118989502,0,0
"P16615","AT2A2_HUMAN","ATP2A2","Sarcoplasmic/endoplasmic reticulum calcium ATPase 2",26.7140217686153,26.2593198820859,26.4714274832619,25.6955513912891,26.0111403240675,25.889155865138,26.8147625283704,26.7611897987747,25.9206947841533,26.5906368786987,26.528995948425,26.3910730124236,26.2076104721433,26.0729411926832,25.8817828630494,26.0101491717966,25.9649900499379,26.191921934792,25.2634596812673,26.2966332785232,26.1453110176849,26.2807479136141,25.9321700521388,26.5912327525682,25.4841624180337,-0.12385926648998,-0.579931986145965,0.332213453166005,26.1748432985414,-0.559329923306301,-4.64417516060413,0.580914252002405,0.996799643733751,0,0,-0.255076394410949,-0.59834211093157,0.0881893221096721,26.1748432985414,-1.53043004997356,-4.43206394709249,0.138469055203795,0.973043054736961,0,0,-0.200343874595944,-0.599416942940157,0.198729193748269,26.1748432985414,-1.03394465900846,-5.08821148565628,0.31106250713609,0.92445875878694,0,0,-0.0547325198150048,-0.581126541452866,0.471661501822856,26.1748432985414,-0.214145099462768,-4.83656277781636,0.832171233140939,0.998923118989502,0,0
"P06576","ATPB_HUMAN","ATP5F1B","ATP synthase subunit beta, mitochondrial",26.2478268994504,26.2463776494064,26.4668883133183,27.270309942301,27.0911587210159,26.0100013949048,25.581944841487,26.0707712782431,26.3458107344072,26.0155549420029,25.9750895618108,26.0453508904185,26.3954407087488,26.0850188772814,26.2457803856832,25.7361654039863,25.9391126763479,26.2074289701098,26.0937779978776,26.582084837416,26.2821260887141,26.9922958749134,27.0421348967171,25.9395205022943,26.6869456715816,-0.0407419884872233,-0.534662625397084,0.453178648422637,26.3037967224175,-0.169886431981598,-4.66324615556569,0.866466973618064,0.996799643733751,0,0,0.0986624737775657,-0.273089692107456,0.470414639662588,26.3037967224175,0.54660316062889,-5.18830375149937,0.589498031442729,0.981669133564692,0,0,0.0641435887779025,-0.368047190444381,0.496334368000186,26.3037967224175,0.305669005061283,-5.50926325616911,0.762387882004664,0.971795195137106,0,0,0.0345188849996632,-0.535558778555899,0.604596548555226,26.3037967224175,0.124708593068606,-4.84276725515501,0.90175178818341,0.998923118989502,0,0
"P40926","MDHM_HUMAN","MDH2","Malate dehydrogenase, mitochondrial",26.2920588670482,26.140752774025,26.4246751835868,27.1625726726273,27.277791709284,26.2923026321873,25.9250118414487,26.0162759019015,25.8728474134566,26.0878257212484,25.7567862392703,25.9816985156122,26.3599803127826,25.5860835019759,26.0870356495019,25.816902302341,26.1942542874733,26.4222583964289,26.1068172966665,26.3985065195143,26.2761432164904,26.7502501267022,26.8501903349425,26.1690149456684,26.2790720980154,0.104927276055491,-0.360553111930457,0.57040766404144,26.261084338408,0.464259347435007,-4.65066489473988,0.646480193148699,0.996799643733751,0,0,0.142845651945919,-0.207500799446345,0.493192103338183,26.261084338408,0.83973634063809,-5.03195792211106,0.409016539177073,0.973043054736961,0,0,0.037735046761707,-0.369569926067464,0.445040019590878,26.261084338408,0.190808986925357,-5.53445445263466,0.850216584450235,0.991313664361501,0,0,0.105110605184212,-0.432141641804597,0.642362852173021,26.261084338408,0.402941447012683,-4.81282301985245,0.690417066100332,0.998923118989502,0,0
"P25705","ATPA_HUMAN","ATP5F1A","ATP synthase subunit alpha, mitochondrial",25.9293115738925,26.1595150065193,26.4074852881113,27.2150068204062,26.8180575892359,25.8486732050188,25.4173952245182,26.0494743933282,25.943975818894,25.9253750085814,25.4736936984917,25.9490684567612,26.055473923063,25.3645657302638,26.2003408239047,25.740654865276,26.0000952751689,26.0972426036542,25.9352268587411,26.2941795257596,25.8884564553833,26.8576418787855,26.5917407270524,25.6120158479514,26.1602823726893,-0.0228745740956064,-0.554029569369195,0.508280421177982,26.0773979588581,-0.0886962772643486,-4.66467208567065,0.930030125549639,0.996799643733751,0,0,0.158534980932096,-0.241241835742282,0.558311797606473,26.0773979588581,0.816734958356678,-5.04648518632271,0.421796217767929,0.973043054736961,0,0,-0.0307682974082084,-0.495539910781785,0.434003315965368,26.0773979588581,-0.136344466053138,-5.54233924158003,0.892641172209667,0.994135012624574,0,0,0.189303278340304,-0.423749864338351,0.80235642101896,26.0773979588581,0.635965648062835,-4.76405326403276,0.530579321865334,0.998923118989502,0,0
