pathway,pathway_label,database,NES_Training_CRE,NES_Training_PLA,padj_Training_CRE,padj_Training_PLA,significance,set_size
GOBP_RESPONSE_TO_TEMPERATURE_STIMULUS,Response To Temperature Stimulus,GO:BP,0.639,-0.883,1,0.8736,NS,49
GOBP_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT,Peripheral Nervous System Development,GO:BP,-0.83,0.692,0.918,0.9704,NS,25
GOBP_POSITIVE_REGULATION_OF_SECRETION,Positive Regulation Of Secretion,GO:BP,-0.971,0.549,0.8008,0.9995,NS,61
GOBP_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING,Cell Communication By Electrical Coupling,GO:BP,-0.679,0.841,0.9797,0.8818,NS,13
GOBP_PROTEIN_STABILIZATION,Protein Stabilization,GO:BP,0.842,0.672,0.9313,0.9957,NS,67
GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION,Regulation Of Myeloid Leukocyte Differentiation,GO:BP,0.753,-0.759,0.944,0.9211,NS,11
PID_TRKR_PATHWAY,Pid Trkr Pathway,PID,-0.909,0.601,0.7401,0.9851,NS,20
REACTOME_MRNA_SPLICING_MINOR_PATHWAY,Mrna Splicing Minor Pathway,Reactome,0.788,0.722,0.9726,0.8897,NS,11
WP_OVERLAP_BETWEEN_SIGNAL_TRANSDUCTION_PATHWAYS_CONTRIBUTING_TO_LMNA_LAMINOPATHIES,Wp Overlap Between Signal Transduction Pathways Contributing To Lmna Laminopathies,WikiPathways,-0.764,0.746,0.9359,0.8969,NS,10
GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION,Regulation Of Fat Cell Differentiation,GO:BP,-0.886,0.623,0.8585,0.981,NS,11
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION,Vascular Associated Smooth Muscle Cell Proliferation,GO:BP,0.731,0.778,0.9523,0.9205,NS,12
GOBP_RESPONSE_TO_COLD,Response To Cold,GO:BP,-0.708,0.8,0.959,0.9112,NS,11
GOBP_PROTEIN_EXPORT_FROM_NUCLEUS,Protein Export From Nucleus,GO:BP,-0.739,-0.768,0.959,0.9357,NS,20
REACTOME_PCP_CE_PATHWAY,Pcp Ce Pathway,Reactome,0.823,0.684,0.9726,0.9601,NS,42
GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,Cellular Response To Chemical Stress,GO:BP,0.57,-0.934,1,0.8395,NS,88
GOBP_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY,Regulation Of Intracellular Estrogen Receptor Signaling Pathway,GO:BP,-0.816,-0.687,0.913,0.9596,NS,11
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE,Positive Regulation Of Cell Cycle,GO:BP,0.94,0.56,0.8242,0.9995,NS,41
GOBP_STEM_CELL_PROLIFERATION,Stem Cell Proliferation,GO:BP,0.828,0.672,0.8963,0.9669,NS,11
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS,Negative Regulation Of Cellular Response To Growth Factor Stimulus,GO:BP,-0.594,-0.906,0.9997,0.8254,NS,12
REACTOME_MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT,Mitf M Regulated Melanocyte Development,Reactome,0.467,1.03,1,0.6357,NS,37
GOBP_NEGATIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,Negative Regulation Of Post Translational Protein Modification,GO:BP,1.038,-0.458,0.7305,0.9995,NS,26
REACTOME_SIGNALING_BY_FGFR,Signaling By Fgfr,Reactome,-0.704,0.792,0.9929,0.8309,NS,16
REACTOME_SIGNALING_BY_FGFR2,Signaling By Fgfr2,Reactome,-0.704,0.792,0.9929,0.8309,NS,16
GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION,Cytoplasmic Microtubule Organization,GO:BP,0.804,0.689,0.922,0.9635,NS,15
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,Regulation Of Cholesterol Biosynthesis By Srebp Srebf,Reactome,-0.865,0.628,0.9337,0.9536,NS,15
GOBP_GLYCOPROTEIN_METABOLIC_PROCESS,Glycoprotein Metabolic Process,GO:BP,1.014,0.477,0.7495,0.9995,NS,31
GOBP_AXONAL_TRANSPORT,Axonal Transport,GO:BP,0.66,0.83,0.9889,0.8884,NS,15
REACTOME_HEDGEHOG_ON_STATE,Hedgehog On State,Reactome,-0.566,0.924,1,0.723,NS,33
WP_FAS_LIGAND_PATHWAY_AND_STRESS_INDUCTION_OF_HEAT_SHOCK_PROTEINS,Wp Fas Ligand Pathway And Stress Induction Of Heat Shock Proteins,WikiPathways,0.914,0.574,0.8541,0.9765,NS,17
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION,Positive Regulation Of Synaptic Transmission,GO:BP,0.765,-0.72,0.9443,0.9631,NS,23
GOBP_LIPID_CATABOLIC_PROCESS,Lipid Catabolic Process,GO:BP,0.504,-0.981,1,0.7739,NS,78
WP_CLOCKCONTROLLED_AUTOPHAGY_IN_BONE_METABOLISM,Wp Clockcontrolled Autophagy In Bone Metabolism,WikiPathways,0.708,-0.774,0.96,0.8893,NS,12
GOBP_DNA_RECOMBINATION,DNA Recombination,GO:BP,0.984,0.497,0.7834,0.9995,NS,34
GOBP_INTERFERON_BETA_PRODUCTION,Interferon Beta Production,GO:BP,-0.722,-0.757,0.9527,0.9265,NS,12
GOBP_ANIMAL_ORGAN_REGENERATION,Animal Organ Regeneration,GO:BP,0.758,-0.72,0.944,0.9469,NS,13
GOBP_CARDIAC_CHAMBER_DEVELOPMENT,Cardiac Chamber Development,GO:BP,0.55,0.927,1,0.8153,NS,21
GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING,Chaperone Mediated Protein Folding,GO:BP,0.889,0.588,0.8761,0.9995,NS,46
GOBP_PROTEIN_DNA_COMPLEX_ORGANIZATION,Protein DNA Complex Organization,GO:BP,-0.656,0.821,0.9921,0.9018,NS,18
GOBP_RNA_METHYLATION,RNA Methylation,GO:BP,0.774,0.699,0.9336,0.9559,NS,11
GOBP_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS,Regulation Of Fatty Acid Metabolic Process,GO:BP,0.528,-0.943,1,0.7962,NS,24
GOBP_LACTATE_METABOLIC_PROCESS,Lactate Metabolic Process,GO:BP,0.899,0.569,0.8502,0.992,NS,10
GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,Regulation Of Post Translational Protein Modification,GO:BP,-0.89,0.578,0.8963,0.9995,NS,66
WP_OXIDATIVE_DAMAGE_RESPONSE,Wp Oxidative Damage Response,WikiPathways,-0.652,0.812,0.96,0.8718,NS,12
GOBP_MITOCHONDRIAL_DEPOLARIZATION,Mitochondrial Depolarization,GO:BP,-0.81,0.652,0.9162,0.971,NS,13
GOBP_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,Positive Regulation Of Small Molecule Metabolic Process,GO:BP,-0.688,-0.771,0.9997,0.9559,NS,43
GOBP_IMMUNOGLOBULIN_PRODUCTION,Immunoglobulin Production,GO:BP,0.803,-0.655,0.9162,0.9704,NS,11
GOBP_SYNAPSE_ASSEMBLY,Synapse Assembly,GO:BP,-0.623,-0.832,0.9997,0.8971,NS,23
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS,Microtubule Cytoskeleton Organization Involved In Mitosis,GO:BP,-0.654,-0.799,1,0.9357,NS,42
GOBP_POSITIVE_REGULATION_OF_KINASE_ACTIVITY,Positive Regulation Of Kinase Activity,GO:BP,0.565,-0.885,1,0.8546,NS,22
GOBP_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,Glutamine Family Amino Acid Metabolic Process,GO:BP,-0.584,0.863,1,0.8726,NS,21
GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,Regulation Of Signal Transduction By p53 Class Mediator,GO:BP,-0.805,-0.641,0.9339,0.9865,NS,24
REACTOME_MAPK6_MAPK4_SIGNALING,Mapk6 Mapk4 Signaling,Reactome,-0.545,0.901,1,0.7433,NS,41
WP_IL5_SIGNALING,Wp Il5 Signaling,WikiPathways,0.682,0.764,0.96,0.8893,NS,16
REACTOME_MITOTIC_PROPHASE,Mitotic Prophase,Reactome,0.697,-0.748,0.9929,0.8914,NS,25
GOBP_PROTEIN_LOCALIZATION_TO_EXTRACELLULAR_REGION,Protein Localization To Extracellular Region,GO:BP,0.842,-0.602,0.9336,0.9995,NS,71
GOBP_SCHWANN_CELL_DIFFERENTIATION,Schwann Cell Differentiation,GO:BP,-0.866,-0.572,0.8837,0.9968,NS,22
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,Positive Regulation Of Protein Containing Complex Disassembly,GO:BP,-0.828,-0.609,0.8963,0.9838,NS,10
PID_NFAT_3PATHWAY,Pid Nfat 3pathway,PID,0.746,-0.683,0.8906,0.9646,NS,25
GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION,DNA Templated Transcription Initiation,GO:BP,0.57,0.858,1,0.8699,NS,15
GOBP_MITOTIC_CYTOKINETIC_PROCESS,Mitotic Cytokinetic Process,GO:BP,-0.749,0.678,0.9443,0.9664,NS,15
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,Beta Catenin Independent Wnt Signaling,Reactome,0.559,-0.865,1,0.8108,NS,54
GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION,Regulation Of Osteoblast Differentiation,GO:BP,-0.796,0.624,0.922,0.981,NS,11
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS,Hedgehog Ligand Biogenesis,Reactome,-0.561,0.859,1,0.7921,NS,33
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL,Regulation Of Mitochondrial Membrane Potential,GO:BP,-0.516,0.901,1,0.8409,NS,28
GOBP_TRANSLATIONAL_ELONGATION,Translational Elongation,GO:BP,-0.695,-0.721,0.9889,0.9662,NS,26
GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS,Sensory Perception Of Light Stimulus,GO:BP,0.887,-0.528,0.8636,0.9992,NS,18
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,Separation Of Sister Chromatids,Reactome,-0.545,0.869,1,0.8015,NS,64
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway,GO:BP,0.652,0.76,0.9986,0.9469,NS,29
GOBP_PURINE_NUCLEOBASE_METABOLIC_PROCESS,Purine Nucleobase Metabolic Process,GO:BP,0.629,-0.782,0.9937,0.9185,NS,11
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION,RNA Polymerase Ii Transcription Termination,Reactome,0.812,-0.599,0.9704,0.9678,NS,15
GOBP_CELLULAR_RESPONSE_TO_ANGIOTENSIN,Cellular Response To Angiotensin,GO:BP,0.603,-0.804,0.9986,0.9064,NS,12
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE,Regulation Of Hsf1 Mediated Heat Shock Response,Reactome,0.66,0.747,1,0.8946,NS,29
REACTOME_SIGNALING_BY_WNT,Signaling By Wnt,Reactome,0.574,0.823,1,0.8755,NS,79
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT,Regulation Of Potassium Ion Transmembrane Transport,GO:BP,-0.648,-0.742,0.9921,0.9415,NS,14
GOBP_PEPTIDYL_LYSINE_MODIFICATION,Peptidyl Lysine Modification,GO:BP,-0.595,0.795,0.9997,0.9193,NS,19
REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES,Interconversion Of Nucleotide Di And Triphosphates,Reactome,0.699,-0.691,0.9929,0.9122,NS,13
GOBP_TYPE_I_INTERFERON_PRODUCTION,Type I Interferon Production,GO:BP,0.703,0.685,0.9826,0.9704,NS,24
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSPORT,Regulation Of Potassium Ion Transport,GO:BP,-0.638,-0.747,0.9938,0.9424,NS,17
GOBP_SULFUR_AMINO_ACID_METABOLIC_PROCESS,Sulfur Amino Acid Metabolic Process,GO:BP,-0.759,0.625,0.944,0.981,NS,14
GOBP_SECONDARY_METABOLIC_PROCESS,Secondary Metabolic Process,GO:BP,0.632,-0.752,0.9937,0.9287,NS,13
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,Pid Angiopoietin Receptor Pathway,PID,-0.648,0.736,0.9221,0.9381,NS,15
GOBP_MITOTIC_SPINDLE_ORGANIZATION,Mitotic Spindle Organization,GO:BP,0.565,0.814,1,0.9205,NS,37
GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY,Chaperone Mediated Protein Complex Assembly,GO:BP,0.894,0.484,0.8518,0.9995,NS,11
GOBP_REGULATION_OF_LIPID_CATABOLIC_PROCESS,Regulation Of Lipid Catabolic Process,GO:BP,0.756,-0.619,0.944,0.9848,NS,14
GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,Cytoplasmic Pattern Recognition Receptor Signaling Pathway,GO:BP,-0.643,0.73,1,0.9664,NS,42
GOBP_PEPTIDYL_SERINE_MODIFICATION,Peptidyl Serine Modification,GO:BP,-0.86,0.507,0.8773,0.9992,NS,10
GOBP_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE,Response To Arsenic Containing Substance,GO:BP,-0.546,0.811,1,0.8995,NS,10
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors,GO:BP,-0.821,0.529,0.9116,0.997,NS,14
GOBP_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY,Regulation Of Neuronal Synaptic Plasticity,GO:BP,-0.729,0.618,0.9585,0.9838,NS,14
GOBP_MONOATOMIC_ANION_TRANSPORT,Monoatomic Anion Transport,GO:BP,0.627,0.718,0.9986,0.958,NS,18
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,Establishment Of Protein Localization To Plasma Membrane,GO:BP,0.486,-0.858,1,0.8757,NS,19
GOBP_GRANULOCYTE_ACTIVATION,Granulocyte Activation,GO:BP,-0.635,-0.706,0.9921,0.9528,NS,10
REACTOME_TRIGLYCERIDE_CATABOLISM,Triglyceride Catabolism,Reactome,0.478,-0.863,1,0.7597,NS,14
GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION,Regulation Of Viral Genome Replication,GO:BP,-0.711,0.615,0.9654,0.9846,NS,15
GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY,Regulation Of Synapse Assembly,GO:BP,0.488,-0.832,1,0.8839,NS,14
WP_SMITHMAGENIS_AND_POTOCKILUPSKI_SYNDROME_COPY_NUMBER_VARIATION,Wp Smithmagenis And Potockilupski Syndrome Copy Number Variation,WikiPathways,-0.674,0.645,0.9794,0.9687,NS,31
REACTOME_UCH_PROTEINASES,Uch Proteinases,Reactome,-0.394,0.906,1,0.7372,NS,39
GOBP_ASSOCIATIVE_LEARNING,Associative Learning,GO:BP,0.752,-0.546,0.9437,0.9957,NS,10
GOBP_BLASTOCYST_DEVELOPMENT,Blastocyst Development,GO:BP,0.736,0.558,0.9536,0.9957,NS,15
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,Negative Regulation Of Protein Catabolic Process,GO:BP,0.713,0.581,0.9826,0.997,NS,32
GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY,B Cell Receptor Signaling Pathway,GO:BP,-0.638,-0.656,0.9938,0.9704,NS,15
GOBP_DE_NOVO_POST_TRANSLATIONAL_PROTEIN_FOLDING,De Novo Post Translational Protein Folding,GO:BP,0.792,0.497,0.931,0.9995,NS,16
REACTOME_NUCLEOTIDE_SALVAGE,Nucleotide Salvage,Reactome,-0.542,-0.739,1,0.8755,NS,10
GOBP_RESPONSE_TO_CORTICOSTEROID,Response To Corticosteroid,GO:BP,-0.496,-0.783,1,0.9426,NS,32
GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE,Organelle Transport Along Microtubule,GO:BP,0.597,-0.676,0.9997,0.9704,NS,17
GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,Positive Regulation Of Ubiquitin Dependent Protein Catabolic Process,GO:BP,0.616,-0.634,0.9997,0.9887,NS,26
GOBP_PIGMENT_METABOLIC_PROCESS,Pigment Metabolic Process,GO:BP,0.71,0.533,0.9699,0.9992,NS,17
GOBP_HEART_MORPHOGENESIS,Heart Morphogenesis,GO:BP,-0.572,0.66,1,0.9848,NS,31
GOBP_INORGANIC_ANION_TRANSPORT,Inorganic Anion Transport,GO:BP,-0.836,0.392,0.8951,0.9995,NS,14
GOBP_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT,Regulation Of Early Endosome To Late Endosome Transport,GO:BP,-0.625,0.597,0.9937,0.9865,NS,11
GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,Positive Regulation Of Proteasomal Ubiquitin Dependent Protein Catabolic Process,GO:BP,-0.672,-0.547,0.9908,0.9992,NS,22
GOBP_REGULATION_OF_NEUTROPHIL_MIGRATION,Regulation Of Neutrophil Migration,GO:BP,-0.582,-0.633,0.9997,0.9776,NS,11
GOBP_LONG_TERM_SYNAPTIC_POTENTIATION,Long Term Synaptic Potentiation,GO:BP,0.452,0.743,1,0.9451,NS,18
PID_ALPHA_SYNUCLEIN_PATHWAY,Pid Alpha Synuclein Pathway,PID,-0.654,0.538,0.9221,0.9863,NS,12
GOBP_VESICLE_MEDIATED_TRANSPORT_BETWEEN_ENDOSOMAL_COMPARTMENTS,Vesicle Mediated Transport Between Endosomal Compartments,GO:BP,-0.553,0.635,1,0.981,NS,16
GOBP_NEGATIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS,Negative Regulation Of Cold Induced Thermogenesis,GO:BP,0.64,0.529,0.9908,0.9968,NS,12
GOBP_PIGMENT_BIOSYNTHETIC_PROCESS,Pigment Biosynthetic Process,GO:BP,-0.59,0.499,0.9997,0.9995,NS,13
GOBP_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY,Estrogen Receptor Signaling Pathway,GO:BP,-0.484,-0.596,1,0.9887,NS,14
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING,Interleukin 12 Family Signaling,Reactome,2.2,-2.368,0.001108,2.234e-4,Sig Both,31
REACTOME_COLLAGEN_FORMATION,Collagen Formation,Reactome,2.398,-2.031,3.307e-5,0.01403,Sig Both,22
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,Integrin Cell Surface Interactions,Reactome,2.215,-2.174,0.001108,0.003527,Sig Both,23
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,Binding And Uptake Of Ligands By Scavenger Receptors,Reactome,2.331,-1.954,7.893e-5,0.0125,Sig Both,35
REACTOME_ECM_PROTEOGLYCANS,Ecm Proteoglycans,Reactome,2.187,-2.094,4.391e-4,0.004296,Sig Both,27
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,Regulation Of Insulin Like Growth Factor Igf Transport And Uptake By Insulin Like Growth Factor Binding Proteins Igfbps,Reactome,2.191,-2.013,0.001119,0.01403,Sig Both,31
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY,Integrin Mediated Signaling Pathway,GO:BP,1.986,-2.2,0.02575,0.005785,Sig Both,30
WP_BURN_WOUND_HEALING,Wp Burn Wound Healing,WikiPathways,2.012,-1.941,0.008999,0.02244,Sig Both,25
WP_MIRNA_TARGETS_IN_ECM_AND_MEMBRANE_RECEPTORS,Wp Mirna Targets In Ecm And Membrane Receptors,WikiPathways,1.976,-1.974,0.02098,0.0307,Sig Both,14
GOBP_CELL_SUBSTRATE_ADHESION,Cell Substrate Adhesion,GO:BP,1.706,-2.184,0.04858,4.664e-4,Sig Both,80
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS,Receptor Mediated Endocytosis,GO:BP,1.924,-1.923,0.01869,0.02574,Sig Both,64
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,Extracellular Matrix Organization,Reactome,2.154,-1.67,3.307e-5,0.0125,Sig Both,83
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,Platelet Activation Signaling And Aggregation,Reactome,1.864,-1.934,0.002354,7.498e-4,Sig Both,92
HALLMARK_IL2_STAT5_SIGNALING,IL2 Stat5 Signaling,Hallmark,1.717,-1.983,0.03975,0.004633,Sig Both,39
REACTOME_NEUTROPHIL_DEGRANULATION,Neutrophil Degranulation,Reactome,1.885,-1.711,1.142e-4,0.001933,Sig Both,203
HALLMARK_APICAL_JUNCTION,Apical Junction,Hallmark,1.896,-1.648,0.01113,0.04633,Sig Both,52
HALLMARK_COAGULATION,Coagulation,Hallmark,1.662,-1.661,0.04816,0.03515,Sig Both,53
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION,Collagen Chain Trimerization,Reactome,2.387,-1.716,1.137e-5,0.1121,Sig CRE only,12
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION,External Encapsulating Structure Organization,GO:BP,2.393,-1.703,4.505e-5,0.09002,Sig CRE only,54
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,Degradation Of The Extracellular Matrix,Reactome,2.335,-1.672,3.307e-5,0.07337,Sig CRE only,36
PID_AVB3_INTEGRIN_PATHWAY,Pid Avb3 Integrin Pathway,PID,2.39,-1.489,7.934e-5,0.2858,Sig CRE only,24
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Epithelial Mesenchymal Transition,Hallmark,2.362,-1.494,1.413e-6,0.09598,Sig CRE only,61
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,Immunoregulatory Interactions Between A Lymphoid And A Non Lymphoid Cell,Reactome,1.976,-1.828,0.006977,0.05543,Sig CRE only,22
REACTOME_SEMAPHORIN_INTERACTIONS,Semaphorin Interactions,Reactome,2.057,-1.745,0.004408,0.06477,Sig CRE only,23
GOBP_LEUKOCYTE_MIGRATION,Leukocyte Migration,GO:BP,1.923,-1.723,0.01671,0.07949,Sig CRE only,66
GOBP_ACTIN_FILAMENT_ORGANIZATION,Actin Filament Organization,GO:BP,2.375,-1.268,5.772e-8,0.2929,Sig CRE only,128
REACTOME_REGULATION_OF_TP53_ACTIVITY,Regulation Of Tp53 Activity,Reactome,-1.904,1.722,0.02834,0.05871,Sig CRE only,25
GOBP_LEUKOCYTE_CELL_CELL_ADHESION,Leukocyte Cell Cell Adhesion,GO:BP,1.932,-1.691,0.01869,0.1204,Sig CRE only,58
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC,Antigen Presentation Folding Assembly And Peptide Loading Of Class I Mhc,Reactome,1.942,-1.595,0.01039,0.1587,Sig CRE only,17
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,Copi Dependent Golgi To Er Retrograde Traffic,Reactome,1.835,-1.663,0.02927,0.08675,Sig CRE only,31
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,Positive Regulation Of Protein Localization To Plasma Membrane,GO:BP,1.898,-1.597,0.04276,0.2009,Sig CRE only,18
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION,Negative Regulation Of Actin Filament Depolymerization,GO:BP,2.03,-1.436,0.01869,0.2987,Sig CRE only,20
REACTOME_RHOF_GTPASE_CYCLE,Rhof Gtpase Cycle,Reactome,1.879,-1.579,0.02032,0.1728,Sig CRE only,14
REACTOME_RHO_GTPASE_EFFECTORS,Rho Gtpase Effectors,Reactome,1.948,-1.509,0.001525,0.09634,Sig CRE only,89
GOBP_PROTEIN_POLYUBIQUITINATION,Protein Polyubiquitination,GO:BP,-2.155,1.295,0.008329,0.3835,Sig CRE only,42
GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE,Regulation Of Cellular Component Size,GO:BP,1.737,-1.674,0.04078,0.05764,Sig CRE only,80
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION,Regulation Of Extracellular Matrix Organization,GO:BP,2.058,-1.345,0.01869,0.3857,Sig CRE only,16
GOBP_RESPONSE_TO_TYPE_II_INTERFERON,Response To Type Ii Interferon,GO:BP,1.848,-1.517,0.04979,0.2215,Sig CRE only,29
WP_SPINAL_CORD_INJURY,Wp Spinal Cord Injury,WikiPathways,1.856,-1.494,0.04084,0.2566,Sig CRE only,20
GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME,Alternative Mrna Splicing Via Spliceosome,GO:BP,2.098,-1.217,0.01671,0.5007,Sig CRE only,19
REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,Scavenging By Class A Receptors,Reactome,2.123,-1.181,0.001308,0.4989,Sig CRE only,11
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,Trans Golgi Network Vesicle Budding,Reactome,1.861,-1.443,0.02032,0.2244,Sig CRE only,30
GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY,Extracellular Matrix Disassembly,GO:BP,2.093,-1.202,0.01671,0.5296,Sig CRE only,15
GOBP_LAMELLIPODIUM_ORGANIZATION,Lamellipodium Organization,GO:BP,2.111,-1.182,0.01671,0.5261,Sig CRE only,25
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION,Ameboidal Type Cell Migration,GO:BP,1.791,-1.502,0.04454,0.2121,Sig CRE only,45
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,Interleukin 4 And Interleukin 13 Signaling,Reactome,1.811,-1.47,0.04336,0.2413,Sig CRE only,18
GOBP_COLLAGEN_FIBRIL_ORGANIZATION,Collagen Fibril Organization,GO:BP,2.088,-1.187,0.01671,0.5491,Sig CRE only,15
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,Antigen Processing Ubiquitination Proteasome Degradation,Reactome,-1.861,1.414,0.004408,0.1683,Sig CRE only,78
PID_SYNDECAN_1_PATHWAY,Pid Syndecan 1 Pathway,PID,2.157,-1.094,0.003875,0.7221,Sig CRE only,16
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION,Actin Filament Bundle Organization,GO:BP,1.908,-1.341,0.01869,0.3322,Sig CRE only,47
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,Mhc Class Ii Antigen Presentation,Reactome,1.798,-1.424,0.01349,0.1803,Sig CRE only,56
REACTOME_RHO_GTPASES_ACTIVATE_PKNS,Rho Gtpases Activate Pkns,Reactome,1.918,-1.286,0.01349,0.3958,Sig CRE only,21
GOBP_PROTEIN_K63_LINKED_UBIQUITINATION,Protein K63 Linked Ubiquitination,GO:BP,-2.074,1.119,0.02386,0.6341,Sig CRE only,12
