gene,cv_cr,cv_h,delta_cv,is_plasma,protein_class,subcellular_main
TUBB4B,31.571388871906493,11.120397200882921,20.450991671023573,TRUE,"Disease related genes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted intracellular proteins",Microtubules
TRIM72,24.83488693831279,11.360161807250698,13.47472513106209,FALSE,"Predicted intracellular proteins, Transporters",Vesicles
COX4I1,38.698886330934066,22.905757032475275,15.79312929845879,FALSE,"Disease related genes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters",Mitochondria
UGP2,26.524431598639715,14.642911843031989,11.881519755607727,FALSE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins","Centrosome, Mitochondria"
ATP5PO,50.37707780421975,22.025379490937,28.351698313282753,TRUE,"Essential proteins, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Transporters",Mitochondria
ANXA1,128.44008884360244,25.10202515887937,103.33806368472307,TRUE,"Cancer-related genes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins, Transporters","Plasma membrane, Cytosol"
LUM,118.02620501076765,30.72654885019593,87.29965616057173,TRUE,"Cancer-related genes, Plasma proteins, Predicted secreted proteins",
CASQ2,45.21593873918809,26.126851006236578,19.089087732951512,FALSE,"Disease related genes, Human disease related genes, Potential drug targets, Predicted intracellular proteins, Transporters",
QDPR,15.540604712221933,14.677720294901652,0.8628844173202808,TRUE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Mitochondria
CMBL,35.12771235274479,29.50018854578832,5.627523806956468,FALSE,Predicted intracellular proteins,
MYOM2,40.170342347661276,27.637045920682436,12.53329642697884,FALSE,Predicted intracellular proteins,Mitochondria
HBG2,150.61437055413066,70.25616387727689,80.35820667685377,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins",
AHNAK,106.57537391687816,16.586608967214513,89.98876494966365,TRUE,"Plasma proteins, Predicted intracellular proteins","Plasma membrane, Cytosol"
GLO1,26.557183989102022,20.997311595395754,5.559872393706268,TRUE,"Cancer-related genes, Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins","Nucleoplasm, Plasma membrane, Cytosol"
MIF,42.226280327326435,30.86356897774154,11.362711349584895,TRUE,"Cancer-related genes, Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted secreted proteins",Cytosol
VDAC3,41.41938604500664,17.834380487461964,23.585005557544676,TRUE,"Plasma proteins, Predicted intracellular proteins",Mitochondria
GSTP1,24.359844559026197,21.561879053884027,2.7979655051421695,TRUE,"Cancer-related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins","Mitochondria, Cytosol"
ECH1,30.96485076006482,24.924316844202725,6.040533915862095,FALSE,"Metabolic proteins, Predicted intracellular proteins",Mitochondria
GSN,93.57393622865747,37.83627957961128,55.737656649046194,TRUE,"Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Actin filaments
SLC25A3,44.06436932849554,22.716432058231884,21.347937270263653,TRUE,"Disease related genes, Essential proteins, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters",Mitochondria
ATP5PD,55.177425229530165,25.76266879229918,29.414756437230984,FALSE,"Essential proteins, Metabolic proteins, Predicted intracellular proteins, Transporters",Mitochondria
ADSS1,30.089372014753625,26.328263984775173,3.761108029978452,TRUE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins",
CAVIN1,102.40534375380628,17.510150883327636,84.89519287047864,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins",Plasma membrane
MT-ATP6,47.08045989985725,40.20550677977495,6.874953120082303,FALSE,"Disease related genes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted membrane proteins, Transporters",
TNNI1,94.13892774322846,56.7695602276952,37.36936751553326,FALSE,Predicted intracellular proteins,Nucleoplasm
HSPB7,38.54707788450332,18.177527197735362,20.369550686767955,FALSE,Predicted intracellular proteins,Nucleoplasm
IGHM,95.33164597055564,147.41702389057443,-52.085377920018786,TRUE,"Disease related genes, Immunoglobulin genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",
CSTB,40.310489034213894,23.722073732410493,16.5884153018034,TRUE,"Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Transporters","Nucleoli, Cytosol"
RTN2,31.763195488792228,18.567755384801192,13.195440103991036,FALSE,"Disease related genes, Human disease related genes, Predicted membrane proteins",Vesicles
LCP1,132.00524254977213,23.98418299461517,108.02105955515697,TRUE,"Cancer-related genes, Disease related genes, Plasma proteins, Predicted intracellular proteins",Plasma membrane
ACTN2,176.78691873759482,74.39384632209148,102.39307241550334,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Transporters","Actin filaments, Focal adhesion sites"
NNT,48.44871621322003,24.848714514603838,23.600001698616193,TRUE,"Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Mitochondria
TNNT1,115.79649709563196,43.35353464521739,72.44296245041457,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins","Nucleoplasm, Golgi apparatus, Cytosol"
PRDX5,20.13304918103838,19.283535705021453,0.8495134760169272,TRUE,"Enzymes, FDA approved drug targets, Metabolic proteins, Plasma proteins, Predicted intracellular proteins",Mitochondria
PADI2,33.5425568453505,22.05738802708817,11.485168818262327,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins",
UQCR10,32.057136299946905,34.96480151287833,-2.907665212931427,FALSE,"Metabolic proteins, Predicted membrane proteins",
ETFA,34.46123400077835,18.888884846769134,15.572349154009213,TRUE,"Disease related genes, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins",Mitochondria
ACSL1,52.45544061869494,15.030963242016826,37.42447737667811,TRUE,"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Vesicles
GLRX,56.70984023727381,34.02801025795006,22.68182997932375,TRUE,"Metabolic proteins, Plasma proteins, Predicted intracellular proteins","Plasma membrane, Cytosol"
FH,39.797781755863326,14.382733793139252,25.415047962724074,TRUE,"Cancer-related genes, Citric acid cycle related proteins, Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Mitochondria
HINT1,23.913862397547465,18.411496887479988,5.502365510067477,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins","Plasma membrane, Cytosol"
MYH3,134.85631729735331,101.45485251752864,33.40146477982468,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins",
NIPSNAP2,39.73472888888545,19.264372133570664,20.470356755314786,FALSE,Predicted intracellular proteins,Mitochondria
FTH1,45.34838210391762,20.367168627301922,24.9812134766157,TRUE,"Cancer-related genes, Candidate cardiovascular disease genes, Disease related genes, Enzymes, Essential proteins, FDA approved drug targets, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins",Vesicles
VDAC2,28.29825600211094,16.583615280523226,11.714640721587713,FALSE,"Predicted intracellular proteins, Transporters",Mitochondria
ACYP2,46.9320888543679,32.35378700901427,14.578301845353629,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins",Nucleoplasm
COX6C,49.71611451237443,27.984130945146784,21.731983567227648,FALSE,"Metabolic proteins, Predicted membrane proteins",Mitochondria
COX5A,43.70017902019284,17.466868833714923,26.23331018647792,TRUE,"Disease related genes, Essential proteins, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Transporters",
UQCRFS1,47.12905457989643,24.973164033627775,22.155890546268658,FALSE,"Disease related genes, Enzymes, Essential proteins, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins",Mitochondria
IGKV3-15,98.84121305813873,66.82523056123448,32.01598249690426,FALSE,"Immunoglobulin genes, Predicted secreted proteins","Plasma membrane, Cytosol"
CYB5R3,78.38310825280348,17.646533955702353,60.73657429710113,FALSE,"Cancer-related genes, Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters",Endoplasmic reticulum
IGKV3-20,93.0270433724088,74.60803930541029,18.41900406699851,FALSE,"Immunoglobulin genes, Predicted secreted proteins","Plasma membrane, Cytosol"
HSP90AB1,20.07628881282223,13.879176146919683,6.197112665902548,TRUE,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins, Transporters",Plasma membrane
PCMT1,22.030260166061506,18.74285383569837,3.2874063303631367,TRUE,"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Cytosol
PSAP,70.31820981201875,23.581516694484403,46.736693117534344,TRUE,"Disease related genes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Transporters",Vesicles
ECI1,56.56562267308245,24.4914197994647,32.07420287361775,TRUE,"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins",Mitochondria
CYB5R1,29.95542526440737,19.162148770862572,10.793276493544798,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins",Mitochondria
AAMDC,42.03519169113928,15.233393364599475,26.801798326539807,FALSE,Predicted intracellular proteins,Nucleoplasm
PITPNA,52.277111185973816,9.690001833610923,42.587109352362894,FALSE,Predicted intracellular proteins,Cytosol
ATP5ME,56.64628873875501,21.041263700309678,35.60502503844533,FALSE,"Metabolic proteins, Predicted intracellular proteins, Transporters",Mitochondria
UQCRB,50.713288485259255,30.83908160896135,19.874206876297905,FALSE,"Disease related genes, Human disease related genes, Metabolic proteins, Predicted intracellular proteins",
PHPT1,44.377281826249735,9.611621743956373,34.765660082293365,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins",Cytosol
VBP1,30.541842666634206,15.443099911247216,15.09874275538699,FALSE,"Essential proteins, Predicted intracellular proteins",Cytosol
CP,88.89537334108553,61.16313752726191,27.73223581382362,TRUE,"Cancer-related genes, Candidate cardiovascular disease genes, Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted secreted proteins, Transporters",
C1QBP,29.993534062080272,19.18935679079133,10.804177271288943,TRUE,"Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted secreted proteins, Transporters",Plasma membrane
ADH1B,136.02736139875628,41.301454133068745,94.72590726568754,TRUE,"Enzymes, FDA approved drug targets, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins","Plasma membrane, Cytosol"
AGL,43.45906371714464,20.59602571976327,22.86303799738137,TRUE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted membrane proteins",Nucleoplasm
ESD,17.200941427650896,18.523085713598082,-1.3221442859471857,TRUE,"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins",Golgi apparatus
LMCD1,38.56631544377008,27.503905389776246,11.062410053993833,FALSE,Predicted intracellular proteins,"Nucleoplasm, Plasma membrane"
EIF5A,28.73176024413482,21.994708447567803,6.737051796567016,TRUE,"Cancer-related genes, Disease related genes, Essential proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Transporters",Cytosol
ATP5F1D,52.01593981462145,21.40585874462889,30.610081069992557,FALSE,"Disease related genes, Essential proteins, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins, Transporters","Mitochondria, Principal piece"
