uniprot_id,protein,gene,description,CR6_T1,CR6_T2,CR7_T1,CR7_T2,CR8_T1,CR8_T2,CR9_T2,CR10_T2,CR12_T1,CR12_T2,CR15_T1,CR17_T1,CR17_T2,CR18_T1,CR18_T2,CR22_T1,CR22_T2,CR23_T1,CR25_T1,CR25_T2,CR72_T1,CR72_T2,CR149_T1,CR149_T2,CR163_T1,CR163_T2,CR383_T1,CR386_T2,PPS2,PPS20,PPS28,PPS31,PPS32,PPS37,PPS40,PPS41,PPS42,PPS44
Q16527,CSRP2_HUMAN,CSRP2,Cysteine and glycine-rich protein 2,18.280540442191292,17.89116237044268,16.003675030257625,15.673088835459643,NA,NA,16.522108822980904,NA,15.629558546262329,15.307317754376104,17.304542262348214,16.385029005821803,18.366889697884314,18.562303947182603,18.178858397867725,17.04309859701885,14.413812132855698,17.54682014763648,15.45762684547972,16.521606004631757,NA,17.23117126008073,16.72392403926252,16.7109927749307,16.521487708678194,NA,18.413693243647238,17.36320476239621,NA,NA,18.361482541115418,13.802251182426525,NA,16.733325389608712,13.057756357375558,18.049281748602922,16.219088489531966,18.079018458849745
Q9Y4E8,UBP15_HUMAN,USP15,Ubiquitin carboxyl-terminal hydrolase 15,16.897002677469295,16.447681264307334,17.648754504239623,17.71428205019867,16.78559499544909,16.705068481576095,17.750254250530478,16.676827632533836,17.045223831845785,17.273877568513917,16.478452477091288,17.428526972963432,16.82409265667836,16.77230744637683,18.58419863595588,18.294941858714107,17.884109143928814,17.013203380564548,18.36075798481364,17.22041378687456,17.54217508331193,17.55795553768247,18.33604209679838,16.74642618878478,17.11516013040056,17.097434862168292,17.154339287041473,17.68414695965132,16.469773902160682,16.547378269540975,16.683622069167537,17.099430084921874,16.303751373665225,16.6500031088949,17.097234318589187,17.227904427477018,16.846745183005673,17.022169815665634
P37235,HPCL1_HUMAN,HPCAL1,Hippocalcin-like protein 1,16.99570378273643,17.765756874131824,17.21456679503352,17.567322140490955,17.25717957139173,16.819982551478528,17.520989917411754,17.888346383298263,17.495446711127673,16.99856650826019,17.789240062903986,17.373336545426643,17.478482942489645,17.154310793885305,16.91225333328608,16.249992136693912,17.07730772846001,17.669538022594615,16.798224463975668,17.58276302545632,17.26363418210468,17.840072613406818,NA,17.945301204378765,17.40631466718619,17.653154984929458,17.72380094246356,16.736954538363626,17.85711019402163,17.368982380009854,17.219214828296128,17.36642974407383,17.10604798892554,16.965477755427084,16.75627463619754,16.880053276953415,17.445494633765698,17.377650906972644
Q15031,SYLM_HUMAN,LARS2,"Probable leucine--tRNA ligase, mitochondrial",NA,NA,NA,16.832599282230955,17.46540935120144,18.76131864578776,16.863967137357335,NA,16.921406787134764,NA,NA,16.95380348849176,NA,NA,NA,NA,NA,NA,NA,16.800159224757817,NA,17.667828400609807,NA,NA,NA,NA,NA,NA,NA,NA,17.917684395434854,17.540796823509346,16.80190120579574,17.178095133179706,17.964703175310248,NA,16.86570879572827,NA
Q86V88,MGDP1_HUMAN,MDP1,Magnesium-dependent phosphatase 1,17.041461666082782,17.2487821374813,NA,17.751257843565355,17.662758132026166,17.668968026070278,16.73507533392772,17.540833736003222,18.27326783185783,17.472537558365165,16.95053490598916,18.060640916525387,17.83234817711169,17.71949569383466,18.076551180757534,16.157464257766897,17.273467177267882,16.923736613102584,17.719960661018284,17.48391859295371,17.750715806399757,17.36184450274423,17.77913189007094,18.046082735561953,17.741651329676507,17.66996048073331,17.806504414831593,17.171282976139864,17.713292080899546,17.16959908194864,17.61395475793881,17.10647121587931,17.394515515159064,17.21890501245037,16.395647953760754,17.22789497813885,17.47381873913286,17.935447413857347
P39059,COFA1_HUMAN,COL15A1,Collagen alpha-1(XV) chain,NA,19.73943220272291,18.56450377402009,NA,16.24062101803524,NA,NA,16.78755637482257,16.192336712562962,17.68501371400961,17.685824769658172,NA,16.26399096339531,17.35837694681022,NA,NA,NA,NA,NA,18.867058756154144,16.63395989669661,16.62747282831335,16.79712288378004,17.029311136986667,16.543369887459587,NA,NA,16.98615969630551,17.377714336614275,NA,16.092473754848577,16.482602987165194,15.893309955411741,16.52993940154195,17.19281275088451,16.786020936932953,15.5312120572004,16.26321835198421
P27487,DPP4_HUMAN,DPP4,Dipeptidyl peptidase 4,NA,NA,16.245264276192945,NA,NA,NA,17.2079673698768,17.213877501475466,NA,16.543139341888033,16.47362406523905,NA,16.647382872066718,NA,NA,NA,NA,17.877607487369698,NA,16.74356799508046,16.98262149547148,17.420637560209205,NA,NA,NA,NA,NA,17.789840230859223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P52815,RM12_HUMAN,MRPL12,"39S ribosomal protein L12, mitochondrial",NA,NA,NA,17.783783828624724,17.716836199556294,18.221649682394812,15.811423293183609,17.283679880650098,15.910914539214952,17.047393120529055,NA,16.50980605270343,NA,18.07412416101151,NA,NA,17.649417151380263,15.382786017785568,17.14226207351975,17.591408773669738,17.23224295597321,16.53293139292678,16.42913993633358,17.653803970934483,18.41766214330217,18.613078753431953,17.39121666246465,NA,17.08201174452985,17.643960590759882,17.85443506565807,17.600716177361353,17.87296312181436,17.66553845727344,17.75833662273121,17.09611143180678,17.6711042455215,NA
O00748,EST2_HUMAN,CES2,Cocaine esterase,18.022245079500944,NA,16.044163532521033,17.999924582244546,17.070805650334936,18.383846339592466,16.487323538137858,16.610969704317785,17.93791722522492,17.753563844347635,15.926643917375698,16.684004163577836,NA,17.033694197174377,17.407949531718465,16.49333562693949,17.919941724876267,16.50781188279026,17.794341780566647,17.40016404571939,17.458014786294132,16.868222091112585,16.903868965687664,17.365650030111805,16.71437512384903,17.93884393538049,18.17982917515174,16.34455805318416,17.75489914923523,18.052073291799804,18.422726541673292,17.29456577172057,16.262087751305824,17.63688259302434,17.431425420065665,16.631405531632264,18.762999568986825,17.71866468231039
Q13113,PDZ1I_HUMAN,PDZK1IP1,PDZK1-interacting protein 1,16.25330580751856,18.51856872855126,17.17012305215753,NA,NA,16.350923298333786,18.592201081025497,17.404644884094665,15.480911399528678,NA,NA,17.690210935625455,17.17778307744729,NA,NA,17.901395554452154,15.308303997108682,NA,16.860882647501892,NA,17.224493125419933,NA,18.06012733083477,NA,16.179310765986937,15.860439034663106,16.2471600976953,18.277741920201088,17.33968680385858,17.049436593201104,NA,NA,NA,NA,NA,16.26091108902853,NA,16.75879893311153
P09110,THIK_HUMAN,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",17.718999286256956,17.604871627461858,17.31482841529982,16.33999653068015,17.502420081392916,17.861468413891203,15.592125392709706,16.854839172534216,17.441248652938665,16.86632943001123,16.215442419217002,17.127579377106834,16.743082493306673,17.020269535050254,16.786545507387554,NA,16.20923920614153,15.753322957331262,17.16332993013472,16.67835892203531,17.692452033217826,16.51833855621743,NA,17.557904299370403,17.755865830603355,17.642699683554405,17.983606142826382,NA,18.2631496257224,18.197679811588962,17.44312537103072,17.731647353302318,18.27383805959309,17.33773095928137,18.1805661199803,17.051527410836812,17.611670655968855,17.962794127906974
Q06124,PTN11_HUMAN,PTPN11,Tyrosine-protein phosphatase non-receptor type 11,17.276456881784426,16.778140928036052,17.08427673509133,17.494938977882274,16.940074475615695,16.958737229071552,17.790818434929374,17.231126534912047,17.888638709760787,17.449802382090347,17.915103900827905,17.461649835810192,17.49805046415067,17.433645575390624,17.717325451446367,16.993477031369085,17.531232224623,18.116883301283647,17.548349306863006,17.132841150789133,17.964491968993883,17.835671789619088,17.17635477934633,16.905491871741432,17.086029960323483,17.451665888106664,17.839935639871506,17.663150355772324,17.40178508069747,17.11990296226481,16.94881661451587,16.852638606583277,16.977329283707544,17.00681520096341,16.89158311314416,17.08211630373702,17.05779845689694,17.142705736263846
Q14116,IL18_HUMAN,IL18,Interleukin-18,NA,NA,NA,18.239815816231562,16.678269392406264,17.40664861062572,NA,18.081042891066136,17.821108131761946,17.376849617444243,15.826665384805084,18.13009844653783,18.67959590247737,15.65595840454465,NA,16.722668031752132,16.84200553545028,16.733370126259803,17.84612227818081,17.54659645917512,16.779241212765257,17.900770537312983,NA,NA,16.767268918368778,16.79477904819596,18.825874111115066,NA,15.836429204344398,17.159261427800203,17.979007590386317,NA,15.902201251757345,17.29153728518031,17.591522909476886,17.17501604195173,17.141425504569213,NA
Q9BWM7,SFXN3_HUMAN,SFXN3,Sideroflexin-3,NA,NA,17.518760764746006,16.87388474007719,16.54421624826726,NA,17.62539533931946,16.8645124909327,16.0547816112985,16.789939037853042,17.507538079638863,NA,16.862329032573488,NA,NA,NA,16.841818253863202,17.70222988808724,16.81963751239272,18.1131267564805,16.51896180080383,18.055506174643817,NA,16.480705742835926,NA,NA,NA,17.373241620669386,NA,NA,NA,14.971453372542081,NA,NA,15.506887057082563,NA,NA,NA
P35659,DEK_HUMAN,DEK,Protein DEK,NA,NA,NA,17.272090059503892,17.642659174838787,17.513759829281618,16.88111150612284,17.87589590257766,17.67716227716643,17.814820934050896,17.701864814012737,17.63586815758227,16.8453240283565,17.541894305707743,NA,NA,17.617194729006382,17.20508909200151,17.574767656195494,17.762160817359856,17.633042065017595,17.455470564113753,17.064617707109527,17.094227147610084,17.741257923435853,16.763838310126957,16.881212847723916,NA,16.779045501862214,17.396132758117613,16.59150792009256,17.35458057095953,16.863230967762092,17.34260046950226,16.775554730032006,17.699288958050168,17.643086245221845,17.461292686388898
Q96AG4,LRC59_HUMAN,LRRC59,Leucine-rich repeat-containing protein 59,16.49402120769034,NA,17.64813999888205,16.97609354689054,16.480385187319737,15.680737983177805,17.21133484652811,17.69470249180403,17.082152114104932,17.363343174776144,17.779575549206395,16.583543811285335,17.6780946454855,NA,NA,NA,17.205790729702166,17.594170696933134,16.809810269353076,17.800714290176533,16.47527808702507,18.25149987922941,NA,17.773102639704184,15.976247656786567,16.254767676634213,16.0851176282759,16.74985229664742,16.140384357597007,15.79381615076129,16.17755184157674,16.76254187968312,15.966569868225106,16.09027287720269,15.986115123627977,16.43403095612947,15.898924752541436,15.686777653889978
Q9BUT1,BDH2_HUMAN,BDH2,3-hydroxybutyrate dehydrogenase type 2,NA,NA,16.297974577895435,NA,17.155575077741222,17.29629276612531,17.481244772599243,17.7876464768904,17.061073086390802,17.583880762770725,18.32885658655701,NA,17.03493300956159,17.030517502084987,17.297054951721176,16.253477207255937,17.89794965116847,18.76436502215163,17.587312608176745,18.090929599151565,17.08534973292279,18.574511860587503,16.799529033247193,17.44278075792324,17.182310332705825,16.97408278804153,16.18694024597873,18.0973073109556,16.58830010538719,16.578176370302348,17.776699918952062,16.355105683470246,16.01630655441562,17.063586042272345,16.961278334858772,16.839892361746948,16.969692841698688,16.980583427475544
Q9H8S9,MOB1A_HUMAN,MOB1A,MOB kinase activator 1A,NA,NA,NA,17.58773149049969,17.77011972566215,16.527600240222217,17.571954917977894,16.273335191873436,17.742899119445482,17.625703923009304,17.236300708448205,NA,NA,17.253934594785914,NA,NA,17.989860859697576,17.25679448944185,17.8651911814824,17.851805105739064,17.423457446302926,17.58124186183643,NA,NA,NA,NA,17.670126212147448,NA,17.40458812814229,NA,NA,16.595107346873384,NA,16.558994912299035,17.228500926413886,17.185375846908123,17.305033311214164,NA
Q13155,AIMP2_HUMAN,AIMP2,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2,17.736860558234177,17.439887012440863,NA,17.812516715479887,17.725413003476216,17.77422592832325,16.163064735472453,17.266963185634978,17.499751660690166,17.409194146320598,16.84147488797492,17.41809807297401,17.65036673778072,17.754041858234334,17.060167178886392,16.51932938447452,17.363367537475188,16.019870888927365,17.178609068474287,17.438941366274232,17.260455455770412,16.841137391129216,17.07515923978514,17.528664472671952,17.77063665057717,17.89550548951985,17.47257858742821,17.27148200029534,17.909738123120945,17.656915421253238,17.809590026965576,17.43663476613182,18.12680729618739,17.832133219041964,17.724743326595064,17.554153547646578,17.715675277744214,17.942321016415306
P84098,RL19_HUMAN,RPL19,60S ribosomal protein L19,17.304422676566045,17.913085342016227,16.788240838129315,17.655816381793027,17.01523291331441,16.724230542515794,16.545120820117923,17.62001221023396,17.88023693309362,17.810949448483665,17.121276069713886,17.448324069492035,17.186686076889714,17.519715092145677,16.755870295587282,17.23899455583773,17.316179911041143,17.620350982600502,17.27113069555856,18.151192330299548,17.24324122157789,17.258220954946502,16.494736355660937,17.613942993023155,17.38970657075231,17.539537759208734,17.869693697923505,17.197118999199436,17.346123549391493,16.614854202375895,17.88887116295854,17.092941810766803,17.485913759868613,17.204260799559332,17.03915885875473,17.10171694569646,17.245777563398676,16.828785562677645
O60220,TIM8A_HUMAN,TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,16.727408076306002,NA,15.339990283907772,17.936088417230657,19.142690628085212,15.77654012631976,16.114257113214027,17.246888954687225,17.296592018555472,16.793299019021028,16.35205686092633,16.02007637150218,NA,NA,17.307130429394476,NA,NA,16.631423654940704,16.835324291076706,NA,17.0953389827163,16.716120974748378,NA,NA,NA,18.5286367400392,17.881061715527373,17.351953604397547,NA,NA,17.937080043352132,17.820937680752117,NA,17.73430267184324,17.87187445988625,16.667331646480203,17.54901083083104,17.91655535538086
Q9Y285,SYFA_HUMAN,FARSA,Phenylalanine--tRNA ligase alpha subunit,17.594351224043518,17.288735959877236,NA,18.300366139428142,17.106689432736097,16.950123826674865,17.539335981787772,16.825827905309655,17.63373745349208,17.436828286101562,16.089521113273374,17.19160561680614,17.379005116184914,17.254596292017368,17.56185556908477,17.44456725217027,17.93356614291949,16.403281640632812,17.80987452908538,17.567984620464085,17.24362733055805,16.597445916886233,17.613023711367376,17.573383210709043,16.91751656518758,17.29379648086241,17.360059379497766,17.687104854563064,17.205109531826672,17.785342313281635,17.3084333938649,17.836086306331485,17.43932247274444,17.673908187240645,18.137003378835406,17.593619188285487,17.6299921185101,17.072389992110214
P05164,PERM_HUMAN,MPO,Myeloperoxidase,NA,NA,18.230471663950194,16.402150911285254,NA,NA,19.07095316231321,NA,15.39217718546336,16.35282041061981,16.751986679198467,17.013019037703373,NA,NA,NA,16.44698716793553,16.88970146836614,16.817039049620842,17.026555202983655,14.698330777231234,NA,16.699118266073665,17.988578432271684,NA,NA,NA,NA,16.41369140945949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q9UBR2,CATZ_HUMAN,CTSZ,Cathepsin Z,16.299742859353646,NA,18.28167438876069,16.483577290146396,16.56562275603818,16.818952558089922,17.9179257312884,17.167961035510256,16.525970851608104,16.96340035261654,18.376650962418594,NA,17.003920224702853,16.30236828875788,16.497713664105596,17.287642399873892,17.183949478935677,18.296017558629483,16.891234086776937,17.463906249004687,16.36873260460479,18.42851734263133,16.75671843117363,17.445923374976385,16.15422155781262,16.151712104806673,16.964107625312607,17.43599179864259,16.44112011905869,16.796313596888538,16.851699975870886,16.235265240055522,16.544830475713365,15.775785224058009,16.55415055769269,15.407177593906386,16.14692612231544,16.10054912644805
P04275,VWF_HUMAN,VWF,von Willebrand factor,NA,17.429454892965346,18.135493022303102,16.91678067685738,17.36222819466699,17.266019520407113,18.012778856344212,16.054619286005376,16.704361134641612,17.472918790701186,18.64891986936113,16.687265296027828,16.69119218189217,16.83004150110023,NA,17.013630260956273,17.527389532834395,16.58263674565539,16.9942856242051,16.825992565650314,17.525926597180106,16.566144055088657,NA,NA,16.4596731120798,NA,NA,16.029131522533277,NA,NA,16.69853528860771,NA,16.622158886671052,17.071993930604894,15.76405797775414,15.979706328049769,16.877957943694277,NA
Q9UJZ1,STML2_HUMAN,STOML2,"Stomatin-like protein 2, mitochondrial",17.08764720577075,NA,15.722688889451659,17.559701333181806,18.09589702090768,18.036965758016375,17.09666011291635,17.22968770225566,16.635556595143054,17.496868780780375,17.012729651712625,16.493918176165312,17.448495773907375,17.298408365330086,16.812638730706674,NA,17.33810289775409,17.065113291585423,16.838851803898347,17.36200197676693,17.565786684166543,17.2867417041053,NA,17.332755574863956,17.693417148601707,17.256611417571452,17.473002480443387,17.33487748133011,16.6344122118669,17.303542134421438,17.772485891861287,17.646409130241146,17.24742319673884,17.029170148591035,17.754158594849763,17.3013093457457,17.638176284148233,17.722626927561905
