uniprot_id,gene,n_miss,pct_miss,mean_intensity,vote_kmeans,vote_logistic,vote_lefttail,n_mnar_votes,classification,imputation_reliable,group_miss_pval
P61201,COPS2,0,0,19.351038813032982,NA,NA,NA,NA,Complete,TRUE,NA
Q92841,DDX17,0,0,19.2808345851594,NA,NA,NA,NA,Complete,TRUE,NA
Q13326,SGCG,10,26.31578947368421,19.322248323060535,0,0,0,0,MAR,TRUE,NA
Q8N4T8,CBR4,5,13.157894736842104,19.257534286056472,0,0,0,0,MAR,TRUE,NA
Q9BZL1,UBL5,8,21.052631578947366,19.357612026852955,0,0,0,0,MAR,TRUE,NA
Q9H9S4,CAB39L,10,26.31578947368421,19.248690693050744,0,0,0,0,MAR,TRUE,NA
P35749,MYH11,1,2.631578947368421,18.92219236425756,0,0,0,0,MAR,TRUE,NA
Q14112,NID2,18,47.368421052631575,18.79716128877871,1,0,0,1,MAR,TRUE,NA
P02462,COL4A1,14,36.84210526315789,18.238006254617076,0,0,0,0,MAR,TRUE,NA
Q9HCP6,HHATL,5,13.157894736842104,19.23527815094089,0,0,0,0,MAR,TRUE,NA
Q9H479,FN3K,1,2.631578947368421,19.167620621406705,0,0,0,0,MAR,TRUE,NA
O75368,SH3BGRL,0,0,18.521209835769035,NA,NA,NA,NA,Complete,TRUE,NA
P46939,UTRN,1,2.631578947368421,19.232855909449736,0,0,0,0,MAR,TRUE,NA
P31153,MAT2A,0,0,19.295717820607646,NA,NA,NA,NA,Complete,TRUE,NA
Q9UNM6,PSMD13,0,0,19.16438616123124,NA,NA,NA,NA,Complete,TRUE,NA
Q5TDH0,DDI2,7,18.421052631578945,18.468321702984557,0,0,0,0,MAR,TRUE,NA
P20807,CAPN3,3,7.894736842105263,19.31214365645608,0,0,0,0,MAR,TRUE,NA
P40429,RPL13A,0,0,19.135411122752203,NA,NA,NA,NA,Complete,TRUE,NA
Q14019,COTL1,24,63.1578947368421,18.8033954144344,1,0,0,1,MAR,FALSE,NA
O95260,ATE1,22,57.89473684210527,19.197353191067478,1,0,0,1,MAR,FALSE,NA
O00232,PSMD12,0,0,19.314732138146553,NA,NA,NA,NA,Complete,TRUE,NA
P21964,COMT,0,0,19.22584119946175,NA,NA,NA,NA,Complete,TRUE,NA
Q02252,ALDH6A1,0,0,19.149153809005448,NA,NA,NA,NA,Complete,TRUE,NA
P12268,IMPDH2,2,5.263157894736842,19.32538672052486,0,0,0,0,MAR,TRUE,NA
Q9NZM1,MYOF,0,0,19.259612236407218,NA,NA,NA,NA,Complete,TRUE,NA
Q16401,PSMD5,4,10.526315789473683,19.0817534831788,0,0,0,0,MAR,TRUE,NA
Q8N3L3,TXLNB,1,2.631578947368421,19.147911836967555,0,0,0,0,MAR,TRUE,NA
P56381,ATP5F1E,2,5.263157894736842,19.083377909588904,0,0,0,0,MAR,TRUE,NA
Q86X55,CARM1,4,10.526315789473683,19.170399315526698,0,0,0,0,MAR,TRUE,NA
Q9H299,SH3BGRL3,2,5.263157894736842,18.578699611123287,0,0,0,0,MAR,TRUE,NA
Q16585,SGCB,4,10.526315789473683,19.232693845178588,0,0,0,0,MAR,TRUE,NA
Q5VTT5,MYOM3,7,18.421052631578945,18.727523775044677,0,0,0,0,MAR,TRUE,NA
Q9Y3I1,FBXO7,6,15.789473684210526,18.52371622791299,0,0,0,0,MAR,TRUE,NA
Q02750,MAP2K1,0,0,19.231578519901824,NA,NA,NA,NA,Complete,TRUE,NA
P63167,DYNLL1,0,0,19.232534642051846,NA,NA,NA,NA,Complete,TRUE,NA
P31323,PRKAR2B,22,57.89473684210527,18.322760928383218,1,0,0,1,MAR,FALSE,NA
Q9Y6N5,SQOR,4,10.526315789473683,19.02521361517347,0,0,0,0,MAR,TRUE,NA
Q9UL46,PSME2,0,0,19.04953805997282,NA,NA,NA,NA,Complete,TRUE,NA
O75131,CPNE3,0,0,19.191527159368864,NA,NA,NA,NA,Complete,TRUE,NA
Q9NTX5,ECHDC1,2,5.263157894736842,18.773690231674912,0,0,0,0,MAR,TRUE,NA
Q12797,ASPH,0,0,18.81181547179446,NA,NA,NA,NA,Complete,TRUE,NA
Q5JWF2,GNAS,0,0,19.12957241364713,NA,NA,NA,NA,Complete,TRUE,NA
Q13555,CAMK2G,2,5.263157894736842,19.21443877824436,0,0,0,0,MAR,TRUE,NA
Q9BUR5,APOO,1,2.631578947368421,18.965227202722453,0,0,0,0,MAR,TRUE,NA
Q9BR39,JPH2,3,7.894736842105263,19.224595428971966,0,0,0,0,MAR,TRUE,NA
P20962,PTMS,1,2.631578947368421,18.72023415652721,0,0,0,0,MAR,TRUE,NA
Q13508,ART3,3,7.894736842105263,19.195495018848085,0,0,0,0,MAR,TRUE,NA
P11047,LAMC1,5,13.157894736842104,18.264286066349854,0,0,0,0,MAR,TRUE,NA
Q01130,SRSF2,0,0,19.059490747388804,NA,NA,NA,NA,Complete,TRUE,NA
Q14249,ENDOG,5,13.157894736842104,19.115975351881453,0,0,0,0,MAR,TRUE,NA
O43760,SYNGR2,3,7.894736842105263,19.09263405338381,0,0,0,0,MAR,TRUE,NA
P13010,XRCC5,0,0,19.139411581446392,NA,NA,NA,NA,Complete,TRUE,NA
Q9H6F2,TMEM38A,4,10.526315789473683,19.060318447162818,0,0,0,0,MAR,TRUE,NA
Q9NRG7,SDR39U1,1,2.631578947368421,18.913384056928187,0,0,0,0,MAR,TRUE,NA
Q9NVH6,TMLHE,4,10.526315789473683,19.16368786878685,0,0,0,0,MAR,TRUE,NA
P57105,SYNJ2BP,0,0,19.125943057776556,NA,NA,NA,NA,Complete,TRUE,NA
Q9BRC7,PLCD4,3,7.894736842105263,19.207483377510002,0,0,0,0,MAR,TRUE,NA
P62314,SNRPD1,16,42.10526315789473,19.095949632296154,0,0,0,0,MAR,TRUE,NA
Q13976,PRKG1,3,7.894736842105263,19.13186830734795,0,0,0,0,MAR,TRUE,NA
P02533,KRT14,25,65.78947368421053,18.43429964706595,1,0,0,1,MAR,FALSE,NA
P11498,PC,20,52.63157894736842,18.27705260229679,1,0,0,1,MAR,FALSE,NA
O60313,OPA1,0,0,19.10835098268391,NA,NA,NA,NA,Complete,TRUE,NA
O75396,SEC22B,0,0,19.045785830075037,NA,NA,NA,NA,Complete,TRUE,NA
P55809,OXCT1,0,0,18.808181306053793,NA,NA,NA,NA,Complete,TRUE,NA
O15212,PFDN6,0,0,19.103708545947423,NA,NA,NA,NA,Complete,TRUE,NA
P30536,TSPO,0,0,18.94986650014022,NA,NA,NA,NA,Complete,TRUE,NA
Q99707,MTR,28,73.68421052631578,19.01806857488997,1,0,0,1,MAR,FALSE,NA
P49419,ALDH7A1,0,0,19.085809996842936,NA,NA,NA,NA,Complete,TRUE,NA
O00231,PSMD11,0,0,19.16253812167952,NA,NA,NA,NA,Complete,TRUE,NA
O00429,DNM1L,0,0,19.1004639780606,NA,NA,NA,NA,Complete,TRUE,NA
P14543,NID1,7,18.421052631578945,18.46411975366515,0,0,0,0,MAR,TRUE,NA
Q92506,HSD17B8,1,2.631578947368421,19.04370833072736,0,0,0,0,MAR,TRUE,NA
Q9BX66,SORBS1,7,18.421052631578945,18.06180903838792,0,0,0,0,MAR,TRUE,NA
Q13442,PDAP1,0,0,19.106507904121123,NA,NA,NA,NA,Complete,TRUE,NA
P51991,HNRNPA3,0,0,18.580193566567626,NA,NA,NA,NA,Complete,TRUE,NA
P07305,H1-0,1,2.631578947368421,18.876932168817337,0,0,0,0,MAR,TRUE,NA
Q9NVD7,PARVA,1,2.631578947368421,18.7074567669837,0,0,0,0,MAR,TRUE,NA
P83111,LACTB,0,0,19.024093846680756,NA,NA,NA,NA,Complete,TRUE,NA
Q16658,FSCN1,0,0,18.541127433876415,NA,NA,NA,NA,Complete,TRUE,NA
Q9HDC5,JPH1,1,2.631578947368421,18.936541038003128,0,0,0,0,MAR,TRUE,NA
P62277,RPS13,3,7.894736842105263,19.037166474164334,0,0,0,0,MAR,TRUE,NA
Q9UNN8,PROCR,26,68.42105263157895,18.731717174704,1,0,0,1,MAR,FALSE,NA
P62899,RPL31,0,0,18.84469117328962,NA,NA,NA,NA,Complete,TRUE,NA
Q15582,TGFBI,2,5.263157894736842,18.40510249770577,0,0,0,0,MAR,TRUE,NA
P46459,NSF,0,0,19.048288099031502,NA,NA,NA,NA,Complete,TRUE,NA
O14744,PRMT5,0,0,19.07557585706876,NA,NA,NA,NA,Complete,TRUE,NA
O60784,TOM1,0,0,18.99450248686318,NA,NA,NA,NA,Complete,TRUE,NA
P63302,SELENOW,5,13.157894736842104,19.079760261300613,0,0,0,0,MAR,TRUE,NA
Q92905,COPS5,0,0,19.090696171125714,NA,NA,NA,NA,Complete,TRUE,NA
Q14118,DAG1,0,0,18.992941273299106,NA,NA,NA,NA,Complete,TRUE,NA
P49458,SRP9,11,28.947368421052634,19.079508706733275,0,0,0,0,MAR,TRUE,NA
Q9HCU5,PREB,1,2.631578947368421,18.951882057889886,0,0,0,0,MAR,TRUE,NA
Q13561,DCTN2,0,0,18.962159288881804,NA,NA,NA,NA,Complete,TRUE,NA
P55036,PSMD4,0,0,19.007750386708654,NA,NA,NA,NA,Complete,TRUE,NA
P36776,LONP1,0,0,19.064528294658846,NA,NA,NA,NA,Complete,TRUE,NA
P06276,BCHE,22,57.89473684210527,18.727245327955444,1,0,0,1,MAR,FALSE,NA
P35637,FUS,0,0,18.933922213288856,NA,NA,NA,NA,Complete,TRUE,NA
Q15417,CNN3,7,18.421052631578945,18.142947500414476,0,0,0,0,MAR,TRUE,NA
O75128,COBL,5,13.157894736842104,18.98931511156961,0,0,0,0,MAR,TRUE,NA
Q9Y3I0,RTCB,0,0,19.02606694724141,NA,NA,NA,NA,Complete,TRUE,NA
Q9UHD8,SEPTIN9,1,2.631578947368421,18.607616280687136,0,0,0,0,MAR,TRUE,NA
P63173,RPL38,0,0,18.848052373642382,NA,NA,NA,NA,Complete,TRUE,NA
P05198,EIF2S1,0,0,19.0559913714374,NA,NA,NA,NA,Complete,TRUE,NA
O43772,SLC25A20,0,0,18.979372286356934,NA,NA,NA,NA,Complete,TRUE,NA
Q07960,ARHGAP1,0,0,18.657261043681736,NA,NA,NA,NA,Complete,TRUE,NA
Q9UBW8,COPS7A,1,2.631578947368421,19.041645031083213,0,0,0,0,MAR,TRUE,NA
Q15369,ELOC,0,0,19.017904193242902,NA,NA,NA,NA,Complete,TRUE,NA
P11182,DBT,4,10.526315789473683,18.888513588647843,0,0,0,0,MAR,TRUE,NA
Q02338,BDH1,3,7.894736842105263,18.797219880012772,0,0,0,0,MAR,TRUE,NA
P43034,PAFAH1B1,0,0,19.01998059024814,NA,NA,NA,NA,Complete,TRUE,NA
Q86VD7,SLC25A42,14,36.84210526315789,18.954718132263658,0,0,0,0,MAR,TRUE,NA
Q9Y3Z3,SAMHD1,14,36.84210526315789,18.574354484342816,0,0,0,0,MAR,TRUE,NA
Q8TDX7,NEK7,1,2.631578947368421,18.99483703502561,0,0,0,0,MAR,TRUE,NA
P82909,MRPS36,10,26.31578947368421,18.9137394570761,0,0,0,0,MAR,TRUE,NA
O43414,ERI3,1,2.631578947368421,18.985597699823497,0,0,0,0,MAR,TRUE,NA
P61081,UBE2M,0,0,18.897840038599448,NA,NA,NA,NA,Complete,TRUE,NA
P62917,RPL8,3,7.894736842105263,18.72339618412581,0,0,0,0,MAR,TRUE,NA
O43181,NDUFS4,1,2.631578947368421,18.85108681096978,0,0,0,0,MAR,TRUE,NA
P08708,RPS17,3,7.894736842105263,18.81415759747525,0,0,0,0,MAR,TRUE,NA
P61225,RAP2B,3,7.894736842105263,18.695041249319207,0,0,0,0,MAR,TRUE,NA
P49755,TMED10,0,0,18.835688533588428,NA,NA,NA,NA,Complete,TRUE,NA
Q9NRG4,SMYD2,19,50,18.995639792675945,1,0,0,1,MAR,FALSE,NA
Q9UN37,VPS4A,6,15.789473684210526,18.970545969314117,0,0,0,0,MAR,TRUE,NA
Q16586,SGCA,3,7.894736842105263,18.96412107940821,0,0,0,0,MAR,TRUE,NA
P53396,ACLY,14,36.84210526315789,18.392199959792734,0,0,0,0,MAR,TRUE,NA
P54646,PRKAA2,4,10.526315789473683,18.822350009191222,0,0,0,0,MAR,TRUE,NA
P07225,PROS1,14,36.84210526315789,18.395510281857,0,0,0,0,MAR,TRUE,NA
Q9ULA0,DNPEP,0,0,18.94461679444691,NA,NA,NA,NA,Complete,TRUE,NA
O94903,PLPBP,0,0,18.84898064027995,NA,NA,NA,NA,Complete,TRUE,NA
Q9Y5Y7,LYVE1,16,42.10526315789473,18.02136765191334,1,0,1,2,MNAR,TRUE,0.004997501249375313
P61106,RAB14,2,5.263157894736842,18.839751096865665,0,0,0,0,MAR,TRUE,NA
P26373,RPL13,0,0,18.68032014963048,NA,NA,NA,NA,Complete,TRUE,NA
P82675,MRPS5,27,71.05263157894737,18.86657576448156,1,0,1,2,MNAR,FALSE,0.07946026986506746
P11233,RALA,0,0,18.719901898437694,NA,NA,NA,NA,Complete,TRUE,NA
P33176,KIF5B,0,0,18.819871867130168,NA,NA,NA,NA,Complete,TRUE,NA
Q99460,PSMD1,0,0,18.89464123700219,NA,NA,NA,NA,Complete,TRUE,NA
O60879,DIAPH2,14,36.84210526315789,18.836476363987856,0,0,0,0,MAR,TRUE,NA
O60925,PFDN1,6,15.789473684210526,18.793719330018707,0,0,0,0,MAR,TRUE,NA
Q8NBX0,SCCPDH,0,0,18.881539565883514,NA,NA,NA,NA,Complete,TRUE,NA
Q14BN4,SLMAP,3,7.894736842105263,18.862682409208656,0,0,0,0,MAR,TRUE,NA
Q16643,DBN1,23,60.526315789473685,18.326102853608056,1,0,0,1,MAR,FALSE,NA
Q92947,GCDH,9,23.684210526315788,18.84164780748152,0,0,0,0,MAR,TRUE,NA
Q99685,MGLL,4,10.526315789473683,18.232512278530173,0,0,0,0,MAR,TRUE,NA
Q0VDG4,SCRN3,4,10.526315789473683,18.840613273562898,0,0,0,0,MAR,TRUE,NA
P46821,MAP1B,22,57.89473684210527,18.337529303069964,1,0,0,1,MAR,FALSE,NA
Q9BV79,MECR,2,5.263157894736842,18.823453762746723,0,0,0,0,MAR,TRUE,NA
Q12931,TRAP1,1,2.631578947368421,18.87621021236066,0,0,0,0,MAR,TRUE,NA
O43583,DENR,9,23.684210526315788,18.92989107767173,0,0,0,0,MAR,TRUE,NA
O94919,ENDOD1,0,0,18.8653510377003,NA,NA,NA,NA,Complete,TRUE,NA
Q9H8M1,COQ10B,4,10.526315789473683,18.62717362575708,0,0,0,0,MAR,TRUE,NA
Q15019,SEPTIN2,0,0,18.70414029658576,NA,NA,NA,NA,Complete,TRUE,NA
P61086,UBE2K,0,0,18.90907161677211,NA,NA,NA,NA,Complete,TRUE,NA
P07814,EPRS1,0,0,18.872754185839437,NA,NA,NA,NA,Complete,TRUE,NA
Q13098,GPS1,0,0,18.860138599590538,NA,NA,NA,NA,Complete,TRUE,NA
Q9NVE7,PANK4,0,0,18.84540718268239,NA,NA,NA,NA,Complete,TRUE,NA
Q13061,TRDN,26,68.42105263157895,18.3432358294201,1,0,0,1,MAR,FALSE,NA
Q53TN4,CYBRD1,10,26.31578947368421,17.837484518486544,0,0,1,1,MAR,TRUE,NA
O43390,HNRNPR,0,0,18.76245117426059,NA,NA,NA,NA,Complete,TRUE,NA
O95782,AP2A1,0,0,18.67417700898768,NA,NA,NA,NA,Complete,TRUE,NA
Q6XQN6,NAPRT,1,2.631578947368421,18.77437195438904,0,0,0,0,MAR,TRUE,NA
P12955,PEPD,0,0,18.786864094932536,NA,NA,NA,NA,Complete,TRUE,NA
P50225,SULT1A1,3,7.894736842105263,18.242107373191192,0,0,0,0,MAR,TRUE,NA
P63220,RPS21,0,0,18.78281099083423,NA,NA,NA,NA,Complete,TRUE,NA
Q9NZ08,ERAP1,1,2.631578947368421,18.793404963986163,0,0,0,0,MAR,TRUE,NA
Q969X5,ERGIC1,0,0,18.74410638763436,NA,NA,NA,NA,Complete,TRUE,NA
P62841,RPS15,9,23.684210526315788,17.2321834708431,0,0,1,1,MAR,TRUE,NA
Q99541,PLIN2,4,10.526315789473683,18.68429304212948,0,0,0,0,MAR,TRUE,NA
Q12805,EFEMP1,1,2.631578947368421,18.054537219643528,0,0,0,0,MAR,TRUE,NA
P26440,IVD,0,0,18.788009996767023,NA,NA,NA,NA,Complete,TRUE,NA
P18621,RPL17,3,7.894736842105263,18.561479804076416,0,0,0,0,MAR,TRUE,NA
P43007,SLC1A4,19,50,18.72520926973119,1,0,0,1,MAR,FALSE,NA
O75781,PALM,23,60.526315789473685,17.890256826945446,1,0,1,2,MNAR,FALSE,0.011494252873563218
O60506,SYNCRIP,0,0,18.692403417011793,NA,NA,NA,NA,Complete,TRUE,NA
P26599,PTBP1,2,5.263157894736842,17.87044890498151,0,0,0,0,MAR,TRUE,NA
P62241,RPS8,0,0,18.783609642691292,NA,NA,NA,NA,Complete,TRUE,NA
Q8WW59,SPRYD4,1,2.631578947368421,18.738622697604654,0,0,0,0,MAR,TRUE,NA
Q9NY33,DPP3,0,0,18.73920419431847,NA,NA,NA,NA,Complete,TRUE,NA
O14618,CCS,1,2.631578947368421,18.48896725624494,0,0,0,0,MAR,TRUE,NA
P03928,MT-ATP8,4,10.526315789473683,18.610611939177378,0,0,0,0,MAR,TRUE,NA
Q9NX40,OCIAD1,6,15.789473684210526,18.835708791359696,0,0,0,0,MAR,TRUE,NA
Q9HBL0,TNS1,0,0,18.203253562366267,NA,NA,NA,NA,Complete,TRUE,NA
Q14152,EIF3A,0,0,18.828182680620966,NA,NA,NA,NA,Complete,TRUE,NA
Q00577,PURA,1,2.631578947368421,18.70164187333825,0,0,0,0,MAR,TRUE,NA
Q9BSJ8,ESYT1,0,0,18.309889471655264,NA,NA,NA,NA,Complete,TRUE,NA
Q96I99,SUCLG2,0,0,18.614198456448218,NA,NA,NA,NA,Complete,TRUE,NA
P39656,DDOST,1,2.631578947368421,18.82566106734531,0,0,0,0,MAR,TRUE,NA
P26640,VARS1,1,2.631578947368421,18.72506580366587,0,0,0,0,MAR,TRUE,NA
P61353,RPL27,7,18.421052631578945,18.740475063022426,0,0,0,0,MAR,TRUE,NA
P22897,MRC1,21,55.26315789473685,18.454648620072216,1,0,0,1,MAR,FALSE,NA
Q13683,ITGA7,0,0,18.630434061426072,NA,NA,NA,NA,Complete,TRUE,NA
Q8TAT6,NPLOC4,0,0,18.806342422675186,NA,NA,NA,NA,Complete,TRUE,NA
P22830,FECH,2,5.263157894736842,18.784370152268238,0,0,0,0,MAR,TRUE,NA
Q9H4G4,GLIPR2,6,15.789473684210526,17.73471000085569,0,0,0,0,MAR,TRUE,NA
Q9BZQ8,NIBAN1,2,5.263157894736842,18.707899864492916,0,0,0,0,MAR,TRUE,NA
Q96CN7,ISOC1,3,7.894736842105263,18.766282423848246,0,0,0,0,MAR,TRUE,NA
Q9NUJ1,ABHD10,2,5.263157894736842,18.745135770013658,0,0,0,0,MAR,TRUE,NA
Q86Y39,NDUFA11,4,10.526315789473683,18.67373031092878,0,0,0,0,MAR,TRUE,NA
Q9BYV2,TRIM54,3,7.894736842105263,18.79000628758183,0,0,0,0,MAR,TRUE,NA
P62318,SNRPD3,0,0,18.771636383228582,NA,NA,NA,NA,Complete,TRUE,NA
P09496,CLTA,22,57.89473684210527,18.13747166084234,1,0,0,1,MAR,FALSE,NA
P23368,ME2,0,0,18.704305251750117,NA,NA,NA,NA,Complete,TRUE,NA
P43686,PSMC4,0,0,18.713894561564434,NA,NA,NA,NA,Complete,TRUE,NA
O00442,RTCA,1,2.631578947368421,18.75328719324648,0,0,0,0,MAR,TRUE,NA
O43674,NDUFB5,1,2.631578947368421,18.585571556145695,0,0,0,0,MAR,TRUE,NA
O94905,ERLIN2,0,0,18.700594831181384,NA,NA,NA,NA,Complete,TRUE,NA
O75340,PDCD6,1,2.631578947368421,18.615032599931084,0,0,0,0,MAR,TRUE,NA
Q9BS40,LXN,3,7.894736842105263,18.02316120151404,0,0,0,0,MAR,TRUE,NA
Q15836,VAMP3,2,5.263157894736842,18.51656036582565,0,0,0,0,MAR,TRUE,NA
O95372,LYPLA2,0,0,18.737400415065263,NA,NA,NA,NA,Complete,TRUE,NA
P63027,VAMP2,1,2.631578947368421,18.377310517502718,0,0,0,0,MAR,TRUE,NA
P62424,RPL7A,0,0,18.65450259738661,NA,NA,NA,NA,Complete,TRUE,NA
P63279,UBE2I,0,0,18.63305568526619,NA,NA,NA,NA,Complete,TRUE,NA
Q86VF7,NRAP,4,10.526315789473683,18.636504791916128,0,0,0,0,MAR,TRUE,NA
P62195,PSMC5,0,0,18.729330429188185,NA,NA,NA,NA,Complete,TRUE,NA
P54619,PRKAG1,0,0,18.613342973010145,NA,NA,NA,NA,Complete,TRUE,NA
P12956,XRCC6,0,0,18.663998925573818,NA,NA,NA,NA,Complete,TRUE,NA
P22234,PAICS,0,0,18.67075890115469,NA,NA,NA,NA,Complete,TRUE,NA
Q13126,MTAP,0,0,18.613340181698923,NA,NA,NA,NA,Complete,TRUE,NA
P53985,SLC16A1,0,0,18.613727735555297,NA,NA,NA,NA,Complete,TRUE,NA
P01903,HLA-DRA,4,10.526315789473683,18.365142216351085,0,0,0,0,MAR,TRUE,NA
Q9NRY5,FAM114A2,0,0,18.522298138113843,NA,NA,NA,NA,Complete,TRUE,NA
Q9BRF8,CPPED1,2,5.263157894736842,18.522800435021058,0,0,0,0,MAR,TRUE,NA
P04844,RPN2,0,0,18.66683307148452,NA,NA,NA,NA,Complete,TRUE,NA
O43169,CYB5B,0,0,18.47526386392332,NA,NA,NA,NA,Complete,TRUE,NA
P43490,NAMPT,0,0,18.62377475732136,NA,NA,NA,NA,Complete,TRUE,NA
Q9UQM7,CAMK2A,4,10.526315789473683,18.661143318830522,0,0,0,0,MAR,TRUE,NA
O43765,SGTA,0,0,18.625748057171265,NA,NA,NA,NA,Complete,TRUE,NA
Q99439,CNN2,7,18.421052631578945,17.804982110357745,0,0,0,0,MAR,TRUE,NA
Q2TAA2,IAH1,0,0,18.56790158484124,NA,NA,NA,NA,Complete,TRUE,NA
Q9BSL1,UBAC1,0,0,18.567230036400485,NA,NA,NA,NA,Complete,TRUE,NA
P09497,CLTB,1,2.631578947368421,18.272705293395585,0,0,0,0,MAR,TRUE,NA
Q9UM00,TMCO1,21,55.26315789473685,18.607280504121416,1,0,0,1,MAR,FALSE,NA
P09651,HNRNPA1,0,0,18.329775992476986,NA,NA,NA,NA,Complete,TRUE,NA
O14791,APOL1,6,15.789473684210526,17.726803323183415,0,0,0,0,MAR,TRUE,NA
P51687,SUOX,2,5.263157894736842,18.452548688885102,0,0,0,0,MAR,TRUE,NA
Q9UJY1,HSPB8,2,5.263157894736842,18.486583405667943,0,0,0,0,MAR,TRUE,NA
O00233,PSMD9,0,0,18.385032502797614,NA,NA,NA,NA,Complete,TRUE,NA
Q96PE7,MCEE,10,26.31578947368421,18.496861574181533,0,0,0,0,MAR,TRUE,NA
Q9NTG7,SIRT3,4,10.526315789473683,18.47817295179632,0,0,0,0,MAR,TRUE,NA
Q9NQW7,XPNPEP1,0,0,18.57531511529285,NA,NA,NA,NA,Complete,TRUE,NA
Q15691,MAPRE1,0,0,18.491086866939888,NA,NA,NA,NA,Complete,TRUE,NA
Q07955,SRSF1,1,2.631578947368421,18.44846582186516,0,0,0,0,MAR,TRUE,NA
P34896,SHMT1,0,0,18.46701955454683,NA,NA,NA,NA,Complete,TRUE,NA
Q13247,SRSF6,5,13.157894736842104,18.484501225608767,0,0,0,0,MAR,TRUE,NA
P55795,HNRNPH2,2,5.263157894736842,18.487822083458738,0,0,0,0,MAR,TRUE,NA
Q6UW68,TMEM205,1,2.631578947368421,18.57657946267585,0,0,0,0,MAR,TRUE,NA
Q07065,CKAP4,17,44.73684210526316,17.739084085051715,1,0,1,2,MNAR,TRUE,0.13243378310844578
P11413,G6PD,12,31.57894736842105,18.064307915959535,0,0,0,0,MAR,TRUE,NA
P30040,ERP29,2,5.263157894736842,18.391739876277505,0,0,0,0,MAR,TRUE,NA
P50570,DNM2,0,0,18.538151747207056,NA,NA,NA,NA,Complete,TRUE,NA
P29373,CRABP2,30,78.94736842105263,17.740524695436967,1,0,1,2,MNAR,FALSE,0.022488755622188907
Q02641,CACNB1,3,7.894736842105263,18.574120577035938,0,0,0,0,MAR,TRUE,NA
Q9NP79,VTA1,2,5.263157894736842,18.539660418919038,0,0,0,0,MAR,TRUE,NA
Q03154,ACY1,0,0,18.485758195142957,NA,NA,NA,NA,Complete,TRUE,NA
Q05682,CALD1,3,7.894736842105263,17.567395355689598,0,0,0,0,MAR,TRUE,NA
P36269,GGT5,17,44.73684210526316,18.006067672434273,1,0,0,1,MAR,TRUE,NA
P18077,RPL35A,11,28.947368421052634,18.010002033020857,0,0,0,0,MAR,TRUE,NA
P43487,RANBP1,1,2.631578947368421,18.088505848428895,0,0,0,0,MAR,TRUE,NA
Q9UNE7,STUB1,4,10.526315789473683,18.564746331645065,0,0,0,0,MAR,TRUE,NA
P50579,METAP2,1,2.631578947368421,18.53053389795499,0,0,0,0,MAR,TRUE,NA
A5YM72,CARNS1,9,23.684210526315788,18.4498197690885,0,0,0,0,MAR,TRUE,NA
Q7L1Q6,BZW1,1,2.631578947368421,18.458489684913765,0,0,0,0,MAR,TRUE,NA
P08311,CTSG,11,28.947368421052634,17.990899597990207,0,0,0,0,MAR,TRUE,NA
P53778,MAPK12,3,7.894736842105263,18.478593212173394,0,0,0,0,MAR,TRUE,NA
O75431,MTX2,7,18.421052631578945,18.27451806718599,0,0,0,0,MAR,TRUE,NA
P48507,GCLM,0,0,18.071691520568635,NA,NA,NA,NA,Complete,TRUE,NA
Q16563,SYPL1,0,0,18.483278299750836,NA,NA,NA,NA,Complete,TRUE,NA
Q96AC1,FERMT2,0,0,18.40372936624688,NA,NA,NA,NA,Complete,TRUE,NA
Q96E11,MRRF,17,44.73684210526316,18.48863130055728,1,0,0,1,MAR,TRUE,NA
Q00839,HNRNPU,0,0,18.31387151459028,NA,NA,NA,NA,Complete,TRUE,NA
Q86X76,NIT1,0,0,18.47282251282832,NA,NA,NA,NA,Complete,TRUE,NA
Q07866,KLC1,8,21.052631578947366,18.293372064362714,0,0,0,0,MAR,TRUE,NA
Q5HYK3,COQ5,1,2.631578947368421,18.39066598370338,0,0,0,0,MAR,TRUE,NA
Q5XPI4,RNF123,0,0,18.429984457500467,NA,NA,NA,NA,Complete,TRUE,NA
P35606,COPB2,1,2.631578947368421,18.270634899274885,0,0,0,0,MAR,TRUE,NA
O15061,SYNM,2,5.263157894736842,18.048689569345118,0,0,0,0,MAR,TRUE,NA
Q15436,SEC23A,1,2.631578947368421,18.44268072186443,0,0,0,0,MAR,TRUE,NA
O60763,USO1,0,0,18.439085836613216,NA,NA,NA,NA,Complete,TRUE,NA
P49591,SARS1,2,5.263157894736842,18.532772882660904,0,0,0,0,MAR,TRUE,NA
P41250,GARS1,0,0,18.479433621828704,NA,NA,NA,NA,Complete,TRUE,NA
O60234,GMFG,11,28.947368421052634,17.91295176709725,0,0,0,0,MAR,TRUE,NA
P45381,ASPA,3,7.894736842105263,18.413502663993636,0,0,0,0,MAR,TRUE,NA
Q96G03,PGM2,5,13.157894736842104,18.09701317158611,0,0,0,0,MAR,TRUE,NA
P01116,KRAS,1,2.631578947368421,18.275001528912536,0,0,0,0,MAR,TRUE,NA
Q8WY91,THAP4,9,23.684210526315788,18.318346079331,0,0,0,0,MAR,TRUE,NA
Q9GZT8,NIF3L1,0,0,18.39727589189719,NA,NA,NA,NA,Complete,TRUE,NA
Q9HAV7,GRPEL1,17,44.73684210526316,18.340335969940867,1,0,0,1,MAR,TRUE,NA
Q9UBF6,RNF7,6,15.789473684210526,18.368920041643335,0,0,0,0,MAR,TRUE,NA
