gene,log2_fold_change,neg_log10_pvalue,pi_score,adjusted_pvalue,direction
RPS20,-0.124,0.1904,0.947095,0.85436,NS
SNRPD3,0.1113,0.2115,0.947244,0.841689,NS
UBE2N,-0.0914,0.2561,0.947522,0.810452,NS
OXCT1,-0.1434,0.1632,0.947523,0.872856,NS
RTRAF,-0.1109,0.211,0.947571,0.841689,NS
PDLIM1,0.1096,0.2132,0.947613,0.840882,NS
CALU,0.1086,0.2148,0.94772,0.840405,NS
HARS1,-0.1041,0.2236,0.947784,0.83598,NS
YWHAQ,-0.1123,0.2063,0.948031,0.844197,NS
MOCS2,0.1688,0.1368,0.948212,0.893115,NS
ALDOA,0.084,0.2745,0.948271,0.796194,NS
EIF3G,0.1153,0.1995,0.94844,0.848536,NS
RPL19,0.1116,0.2017,0.949513,0.846549,NS
UBXN6,0.1421,0.1582,0.949544,0.876557,NS
GGCT,-0.1151,0.1951,0.94961,0.852781,NS
LETM1,-0.11,0.2036,0.949749,0.844707,NS
GSTK1,-0.108,0.2072,0.949794,0.844172,NS
PRDX4,-0.1037,0.2146,0.950069,0.840405,NS
HDHD2,-0.1156,0.1901,0.950641,0.854403,NS
TMOD1,0.1616,0.136,0.950649,0.893115,NS
IGHV3-7,0.1893,0.1161,0.950673,0.914211,NS
DNAJB2,0.1329,0.1649,0.950795,0.872637,NS
GLIPR2,-0.1793,0.1219,0.950929,0.909149,NS
CAMK2B,0.1296,0.1682,0.951047,0.870744,NS
RBM38,-0.1683,0.1293,0.951126,0.899525,NS
PDCD6IP,-0.0844,0.2578,0.951162,0.810452,NS
NPEPL1,0.1451,0.1477,0.951852,0.884876,NS
VPS37C,-0.1932,0.1103,0.952132,0.918216,NS
AKR1C3,-0.1669,0.1276,0.952133,0.901684,NS
PSMB2,0.0986,0.2159,0.952142,0.840405,NS
CCAR2,-0.1519,0.1401,0.952192,0.890153,NS
RPN1,-0.093,0.2287,0.952217,0.83409,NS
HPCAL1,-0.1113,0.189,0.952724,0.855423,NS
XPNPEP1,0.1026,0.2047,0.9528,0.844197,NS
BTD,0.1426,0.1469,0.95290299999999994,0.884876,NS
NNMT,-0.1622,0.1286,0.953111,0.900569,NS
G3BP1,-0.1225,0.1693,0.953356,0.870744,NS
RPS27,0.1299,0.1588,0.953593,0.876211,NS
MRPL37,0.1806,0.1138,0.953788,0.915263,NS
HSP90AB1,0.0846,0.238,0.954703,0.824791,NS
GYPC,-0.1475,0.1362,0.95481,0.893115,NS
UBE2L3,0.1127,0.178,0.954858,0.864995,NS
BTF3L4,-0.089,0.2236,0.955214,0.83598,NS
PRMT5,0.1032,0.1926,0.955244,0.854086,NS
GCLM,0.1401,0.1412,0.955476,0.889688,NS
UQCC3,-0.1859,0.1064,0.955489,0.922127,NS
UBXN1,0.1029,0.1889,0.956243,0.855423,NS
COPG1,-0.1216,0.1597,0.95626,0.875358,NS
PTPN11,-0.0948,0.2049,0.95628,0.844197,NS
UBE2V2,-0.0935,0.2046,0.956926,0.844197,NS
ANK1,-0.1735,0.1097,0.957117,0.918646,NS
SETD3,0.1604,0.1186,0.957152,0.913156,NS
EPN1,-0.1292,0.1461,0.957475,0.884876,NS
LYRM7,-0.1316,0.1426,0.957708,0.888991,NS
RPL13A,-0.1071,0.1733,0.958165,0.867609,NS
DNPH1,0.1128,0.1627,0.9586,0.872856,NS
PGM3,-0.1096,0.1672,0.958683,0.870744,NS
TRMT112,0.1094,0.1674,0.958698,0.870744,NS
STK38L,0.1362,0.1345,0.95871,0.893747,NS
LRG1,-0.1558,0.1159,0.959289,0.914211,NS
RPL5,-0.0966,0.186,0.959473,0.857929,NS
NQO2,-0.1199,0.1495,0.959555,0.882986,NS
CD38,-0.1307,0.1357,0.95997,0.893291,NS
FGGY,-0.1397,0.1262,0.960211,0.903672,NS
STIP1,-0.0807,0.2165,0.96056,0.840405,NS
BANF1,0.12,0.1455,0.960586,0.884876,NS
OBSCN,0.1478,0.1172,0.960903,0.913744,NS
PSMC3,-0.0769,0.2234,0.961203,0.83598,NS
NDUFB7,0.1307,0.1312,0.961281,0.89767,NS
MAN2C1,-0.1162,0.1467,0.961521,0.884876,NS
RYR1,0.1224,0.1385,0.961713,0.890713,NS
CD44,0.1821,0.0927,0.961858,0.929499,NS
PPCS,0.1071,0.1575,0.96191,0.876557,NS
FDX1,-0.168,0.1002,0.961979,0.924946,NS
MGST2,-0.1197,0.1401,0.962132,0.890153,NS
MBNL1,0.1003,0.1654,0.962525,0.872501,NS
YARS1,0.0918,0.1787,0.962929,0.864625,NS
SFXN1,0.0933,0.1743,0.963235,0.867515,NS
CASQ1,0.087,0.1862,0.963371,0.857929,NS
GNAI1,-0.1705,0.0945,0.963568,0.929499,NS
PPTC7,-0.1196,0.1345,0.963624,0.893747,NS
PSMA5,-0.0861,0.1866,0.963697,0.857636,NS
CUTA,0.0958,0.1673,0.963778,0.870744,NS
PSMA1,-0.0816,0.1927,0.964439,0.854086,NS
COPS3,-0.0991,0.1578,0.964646,0.876557,NS
VTA1,0.1013,0.1543,0.964652,0.878732,NS
PEX11B,0.154,0.1003,0.965051,0.924946,NS
HMBS,-0.1308,0.1179,0.965133,0.913156,NS
PSMD5,-0.1129,0.1362,0.965206,0.893115,NS
PCNA,0.1536,0.0999,0.965277,0.924946,NS
EIF1AX,-0.0927,0.1656,0.965284,0.872501,NS
USO1,0.0994,0.1542,0.965301,0.878732,NS
THAP4,-0.1485,0.102,0.965714,0.923621,NS
PNP,0.1425,0.1059,0.965833,0.922127,NS
MRPL55,0.135,0.1114,0.965953,0.918102,NS
HMGCL,0.1023,0.1469,0.965975,0.884876,NS
MSRA,-0.1401,0.1073,0.965976,0.922127,NS
CAPN2,0.0804,0.1828,0.966716,0.860966,NS
CISD2,0.1567,0.0928,0.967071,0.929499,NS
CBR3,-0.1131,0.1255,0.967838,0.904766,NS
ARAF,0.1212,0.1166,0.967971,0.913906,NS
COPA,0.0969,0.1453,0.968096,0.884876,NS
SRP54,-0.1077,0.1304,0.968184,0.898567,NS
MMUT,0.1032,0.1344,0.96856,0.893747,NS
EEF2,0.0697,0.1988,0.968599,0.849325,NS
NOMO2,0.0917,0.1507,0.96868,0.880933,NS
ERGIC1,0.0842,0.1628,0.968934,0.872856,NS
MAOB,-0.0906,0.1508,0.969043,0.880933,NS
NAA10,0.1069,0.1271,0.969189,0.902262,NS
PGM2,0.1088,0.1244,0.969301,0.90603,NS
ACTR3,-0.0865,0.1561,0.969393,0.877639,NS
FDPS,0.0775,0.1735,0.969498,0.867608,NS
PRPSAP1,0.1139,0.1181,0.969515,0.913156,NS
PHYHD1,-0.1392,0.096,0.969713,0.927811,NS
CLIP1,0.0942,0.1405,0.969992,0.890153,NS
BCAT2,-0.101,0.131,0.969998,0.89767,NS
EIF3J,0.0807,0.1633,0.970122,0.872856,NS
MPC2,-0.1106,0.118,0.9704,0.913156,NS
IGHG3,-0.1566,0.083,0.970502,0.936409,NS
TPD52L1,-0.1033,0.124,0.970922,0.90603,NS
KPNA6,-0.0822,0.1544,0.971212,0.878732,NS
HINT1,-0.0811,0.1564,0.971237,0.877639,NS
TPPP,0.1092,0.1142,0.9717,0.915263,NS
IGFBP5,-0.106,0.1164,0.971976,0.913906,NS
MYPN,0.1179,0.1046,0.972009,0.922806,NS
HSD17B12,-0.0866,0.1424,0.972024,0.888998,NS
RNF114,-0.1083,0.1137,0.97204,0.915263,NS
KPNB1,0.0699,0.1761,0.972072,0.866567,NS
FAM114A2,-0.0908,0.135,0.972182,0.893747,NS
GNPDA1,-0.0796,0.153,0.972343,0.880067,NS
PCBP2,0.0875,0.1378,0.972622,0.891682,NS
AHCY,-0.0708,0.1691,0.972821,0.870744,NS
ACAA1,-0.0999,0.1193,0.972934,0.912932,NS
PCMT1,-0.0702,0.1685,0.973119,0.870744,NS
APOE,0.1377,0.0853,0.973323,0.935582,NS
JUP,0.106,0.1096,0.97361,0.918646,NS
EIF4A1,-0.081,0.143,0.97369000000000006,0.888712,NS
CCT3,-0.067,0.1722,0.973763,0.868778,NS
NRAP,0.1186,0.0972,0.973797,0.926368,NS
EIF4E,-0.0786,0.1464,0.973836,0.884876,NS
SPTB,-0.1283,0.0889,0.97408,0.932916,NS
SH3BGRL3,-0.1129,0.1009,0.97412,0.924946,NS
DHODH,0.1348,0.0844,0.974153,0.935582,NS
PPIC,-0.1345,0.0843,0.97422,0.935582,NS
DLD,0.0738,0.1522,0.974471,0.880067,NS
PRKG1,0.1079,0.1033,0.974659,0.923159,NS
HEBP2,-0.0677,0.1635,0.97485,0.872856,NS
FAM185A,0.1373,0.0802,0.974944,0.937733,NS
MLIP,-0.1316,0.0834,0.975037,0.936409,NS
CLUH,0.0887,0.1231,0.97518,0.907088,NS
RDH13,-0.1106,0.0987,0.975186,0.925957,NS
ACTC1,0.2,0.0542,0.975335,0.960452,NS
UFL1,0.082,0.1314,0.975484,0.89767,NS
DDOST,0.0901,0.1183,0.975768,0.913156,NS
CLIC4,0.0878,0.121,0.975825,0.910126,NS
CFI,0.1174,0.0905,0.975845,0.931441,NS
ARPC3,0.1008,0.1047,0.975978,0.922806,NS
EIF3C,-0.0718,0.1469,0.97601,0.884876,NS
ANXA4,0.0946,0.1107,0.976172,0.918102,NS
COL6A3,0.1404,0.0742,0.976287,0.941456,NS
HSD17B10,0.0707,0.1471,0.976333,0.884876,NS
DNM2,0.0656,0.1549,0.976874,0.878732,NS
IQGAP1,0.098,0.103,0.977022,0.923159,NS
PHB2,0.0704,0.1414,0.977325,0.889688,NS
ITIH4,0.1289,0.077,0.977409,0.940796,NS
UBE3C,-0.0937,0.1052,0.977571,0.922806,NS
BSG,0.0684,0.1437,0.977613,0.887665,NS
FUS,-0.0659,0.1476,0.97787,0.884876,NS
RTN2,-0.0806,0.119,0.978146,0.912932,NS
GALK1,0.0861,0.1109,0.978246,0.918102,NS
LCMT1,0.0895,0.1067,0.978247,0.922127,NS
NUDT16,-0.0774,0.1232,0.978272,0.907088,NS
EPB41,-0.115,0.0828,0.978321,0.936409,NS
SNX5,-0.0824,0.1151,0.978393,0.91495,NS
VPS13C,0.0871,0.1084,0.978494,0.920718,NS
PPP3CB,-0.0927,0.1015,0.978576,0.924335,NS
AQP1,-0.0988,0.095,0.978622,0.929406,NS
NIT2,0.0716,0.13,0.978796,0.898973,NS
RPS23,0.1044,0.0891,0.97881,0.932916,NS
SERPINB6,0.07,0.1324,0.978878,0.89674,NS
MYCBP,0.0787,0.1172,0.978982,0.913744,NS
NHLRC2,0.0697,0.1323,0.978988,0.89674,NS
USP14,-0.068,0.1351,0.979085,0.893747,NS
LGMN,-0.1086,0.0842,0.979147,0.935582,NS
TSN,-0.0736,0.124,0.979202,0.90603,NS
UTRN,0.0843,0.1063,0.979582,0.922127,NS
UBXN4,0.0903,0.0981,0.9798,0.926231,NS
MOB4,-0.0833,0.1063,0.979826,0.922127,NS
F13A1,-0.1059,0.0827,0.980038,0.936409,NS
BUB3,-0.0834,0.1042,0.980203,0.922873,NS
HSPA1A,-0.0597,0.1453,0.980239,0.884876,NS
RPS15,-0.1514,0.0569,0.980348,0.959633,NS
DHRS7B,0.0827,0.1029,0.980592,0.923159,NS
CSPG4,-0.1035,0.0809,0.980901,0.936772,NS
THOP1,-0.0711,0.1169,0.981049,0.913784,NS
ANKRD2,0.0871,0.0942,0.981284,0.929499,NS
VPS4B,0.063,0.1297,0.981379,0.899189,NS
NMT1,-0.0878,0.0927,0.981418,0.929499,NS
BDH2,0.0897,0.0904,0.981493,0.931441,NS
EIF3D,-0.0703,0.1153,0.981506,0.91495,NS
MVP,-0.0947,0.0854,0.981555,0.935582,NS
PSMB3,0.0766,0.1045,0.981737,0.922806,NS
SIRT2,0.0899,0.0879,0.981966,0.933882,NS
RANGAP1,-0.102,0.077,0.982082,0.940796,NS
MAPK3,-0.0806,0.0973,0.982108,0.926368,NS
DHCR24,0.0895,0.0876,0.982112,0.933953,NS
HDGFL2,0.0764,0.1022,0.982172,0.923621,NS
GAPDH,0.0514,0.1508,0.982291,0.880933,NS
RPL7,0.0683,0.1131,0.982367,0.915574,NS
KPNA4,0.0675,0.1131,0.982562,0.915574,NS
EHD4,-0.0825,0.0922,0.982637,0.930188,NS
ACAD8,0.09,0.0831,0.982926,0.936409,NS
STRN3,0.0975,0.0764,0.982981,0.940796,NS
UAP1,-0.0768,0.0971,0.982988,0.926368,NS
CASQ2,0.0829,0.0895,0.98306,0.932858,NS
PSMC2,-0.0542,0.1365,0.983114,0.893115,NS
HSPD1,-0.0655,0.111,0.983406,0.918102,NS
SRSF1,-0.0654,0.1102,0.983553,0.918216,NS
EIF2B1,0.0916,0.0786,0.983561,0.938964,NS
KLC1,-0.072,0.0998,0.983593,0.924946,NS
EEA1,-0.0769,0.0933,0.983619,0.929499,NS
STAMBP,0.0829,0.0861,0.983699,0.935582,NS
ARL1,0.1187,0.0597,0.98381,0.958492,NS
ERI3,0.0725,0.0975,0.983869,0.926368,NS
PTGR1,0.0657,0.1059,0.984107,0.922127,NS
ADK,-0.0605,0.1138,0.98427,0.915263,NS
TPM4,-0.0908,0.0755,0.98433,0.940796,NS
PITRM1,0.0661,0.1035,0.984359,0.923159,NS
PSMA2,-0.0692,0.0972,0.984626,0.926368,NS
ALDOC,-0.0635,0.105,0.984765,0.922806,NS
S100A13,-0.0814,0.081,0.984936,0.936772,NS
SLC27A1,-0.0661,0.0994,0.985,0.924946,NS
CACYBP,-0.068,0.0965,0.985001,0.927063,NS
RPS8,-0.0536,0.1214,0.985117,0.909639,NS
BOLA2,0.0687,0.0943,0.985185,0.929499,NS
FBP2,0.0795,0.0813,0.985217,0.936772,NS
MCM3AP,-0.0872,0.0742,0.985222,0.941456,NS
ABCA8,-0.0827,0.0761,0.985603,0.940796,NS
UBE2I,0.0688,0.091,0.985689,0.931362,NS
ATG3,-0.0718,0.0871,0.9857,0.934481,NS
DTD1,0.071,0.0879,0.985746,0.933882,NS
PCCB,0.0616,0.1,0.985926,0.924946,NS
AP2B1,0.059,0.1029,0.98613,0.923159,NS
TFAM,0.0724,0.0836,0.98615,0.936409,NS
MTAP,-0.0538,0.1125,0.986167,0.916476,NS
DNAJA3,-0.085,0.0708,0.986246,0.944956,NS
COL15A1,0.0925,0.0645,0.986353,0.953016,NS
C3,-0.1058,0.0562,0.986411,0.959633,NS
SEC24B,0.1189,0.0498,0.986468,0.964213,NS
PCCA,-0.0694,0.0846,0.986586,0.935582,NS
RPL13,0.074,0.0787,0.986666,0.938964,NS
GSTM2,0.0683,0.0848,0.986752,0.935582,NS
CBX3,-0.0815,0.0709,0.986783,0.944956,NS
FYCO1,-0.0625,0.0918,0.986878,0.930674,NS
MAPRE1,-0.0515,0.1108,0.986934,0.918102,NS
SAA4,-0.0902,0.0631,0.986968,0.95525,NS
CP,0.0929,0.0609,0.987058,0.957431,NS
SRSF11,-0.082,0.0687,0.987109,0.948239,NS
GMFG,-0.0919,0.0608,0.987222,0.957431,NS
LARS2,-0.1154,0.048,0.987335,0.964374,NS
ASPH,-0.0608,0.0908,0.987364,0.931362,NS
TNXB,0.0845,0.065,0.987427,0.952427,NS
AGO2,0.0666,0.082,0.98751,0.936772,NS
ATIC,0.0509,0.1068,0.987547,0.922127,NS
PSMB1,0.0471,0.1141,0.987689,0.915263,NS
DDX39B,0.0524,0.0984,0.988208,0.926188,NS
PCBD1,0.054,0.0928,0.988528,0.929499,NS
ATP6V1A,0.0574,0.087,0.988574,0.934481,NS
ACADSB,-0.0648,0.0755,0.988792,0.940796,NS
THBS1,-0.086,0.0564,0.988898,0.959633,NS
RPS17,-0.0568,0.0846,0.989002,0.935582,NS
TXNL1,0.046,0.104,0.989045,0.922873,NS
C8orf82,-0.0918,0.0517,0.989132,0.962643,NS
GMPR,0.0626,0.0757,0.989146,0.940796,NS
CCT4,0.0439,0.1074,0.989201,0.922127,NS
PFDN2,0.0591,0.0794,0.989249,0.938707,NS
SFXN4,-0.0974,0.0482,0.989258,0.964374,NS
NME2,-0.0576,0.0809,0.989331,0.936772,NS
S100A1,0.075,0.0619,0.989361,0.956573,NS
TSG101,-0.0561,0.0814,0.989548,0.936772,NS
ERP44,0.0489,0.0931,0.989581,0.929499,NS
SF1,-0.0661,0.0676,0.989771,0.949196,NS
TMCO1,0.075,0.0594,0.989806,0.958858,NS
CHMP5,-0.0586,0.0758,0.989823,0.940796,NS
DDX17,0.044,0.1007,0.98984,0.924946,NS
IGLV1-40,0.0823,0.053900000000000003,0.989846,0.960452,NS
SNAP23,0.0647,0.0678,0.989946,0.949196,NS
VARS1,-0.0491,0.0884,0.990052,0.933606,NS
HSPB1,-0.0511,0.0846,0.99011,0.935582,NS
RPL18,0.0481,0.089,0.990204,0.932916,NS
D2HGDH,-0.0775,0.0547,0.990277,0.960069,NS
ATRN,0.0749,0.0566,0.99029,0.959633,NS
BCKDHB,-0.0735,0.0565,0.990482,0.959633,NS
LAMTOR5,-0.0753,0.0548,0.990544,0.960069,NS
CLTC,-0.0565,0.073,0.990552,0.942112,NS
RRAD,0.0625,0.0658,0.990588,0.951218,NS
PPP1R1A,-0.0519,0.0791,0.990599,0.938964,NS
ANXA3,0.0555,0.0738,0.990612,0.941737,NS
PPP3CC,-0.0794,0.0506,0.990796,0.963438,NS
EPHX2,0.0599,0.0669,0.990803,0.949458,NS
SERPINF2,0.0728,0.055,0.990817,0.960069,NS
CNDP2,-0.0509,0.0785,0.990837,0.938964,NS
HNRNPH3,0.0513,0.0771,0.990937,0.940796,NS
BCKDHA,0.0494,0.0799,0.990952,0.938021,NS
DENR,0.0644,0.0608,0.991034,0.957431,NS
SEC23A,0.0477,0.0818,0.991057,0.936772,NS
RPL27A,0.0531,0.0732,0.991085,0.942112,NS
NT5DC1,-0.0577,0.0674,0.991087,0.949196,NS
SZRD1,-0.089,0.0437,0.991095,0.96607,NS
AARS1,0.0408,0.0936,0.991249,0.929499,NS
CRK,-0.0597,0.0639,0.991252,0.954044,NS
ILF3,0.0523,0.0729,0.991268,0.942112,NS
RPL12,-0.0492,0.075,0.991539,0.941348,NS
ERLIN2,0.0429,0.0854,0.991608,0.935582,NS
MAPRE3,-0.053,0.0689,0.991631,0.948239,NS
RPS6,-0.048,0.0755,0.991694,0.940796,NS
SERPINA3,0.0733,0.0491,0.991749,0.964374,NS
CD59,0.0439,0.0816,0.991787,0.936772,NS
PARK7,-0.0375,0.094,0.991913,0.929499,NS
ACSF2,-0.0465,0.0744,0.992064,0.941456,NS
ADIPOQ,-0.0451,0.0755,0.992197,0.940796,NS
ABHD10,-0.0505,0.0673,0.992213,0.949196,NS
AKAP1,-0.0502,0.0667,0.992324,0.949586,NS
CNPY2,0.056,0.0592,0.992403,0.958859,NS
PPIB,-0.0586,0.0556,0.992529,0.959633,NS
STIM1,0.0562,0.0567,0.99269,0.959633,NS
NEDD8,0.0525,0.058,0.993013,0.959633,NS
C1S,0.0668,0.045,0.993096,0.966023,NS
SMTN,0.0484,0.062,0.993112,0.956573,NS
COX17,-0.0604,0.0496,0.993118,0.964213,NS
NT5C3A,0.0524,0.0567,0.993189,0.959633,NS
CRYZ,-0.0387,0.0742,0.993414,0.941456,NS
SNX3,-0.0399,0.0719,0.993419,0.943355,NS
UBA2,-0.045,0.0627,0.993521,0.955821,NS
ACTN4,-0.0639,0.0439,0.993561,0.966023,NS
UQCR10,0.0483,0.0576,0.993615,0.959633,NS
ARL6IP5,-0.0379,0.0733,0.99363,0.942112,NS
ASPA,-0.0479,0.0569,0.993752,0.959633,NS
NANS,0.053,0.051,0.993799,0.963254,NS
MAPKAPK2,-0.0496,0.0536,0.993892,0.960452,NS
MLEC,0.0385,0.0687,0.993921,0.948239,NS
GMPPB,0.0385,0.0681,0.993985,0.94901,NS
FLOT1,-0.0425,0.0599,0.994153,0.958492,NS
FXN,-0.0452,0.0556,0.994221,0.959633,NS
EIF3E,-0.0349,0.0719,0.994245,0.943355,NS
ERAP1,-0.0409,0.0613,0.99425,0.957431,NS
MANF,0.0601,0.0415,0.994271,0.969461,NS
ACSS1,0.0444,0.056,0.99429,0.959633,NS
NEK7,0.0461,0.0537,0.994322,0.960452,NS
PPM1B,0.0483,0.0511,0.994335,0.963254,NS
PRPS1,-0.0474,0.0517,0.994372,0.962643,NS
VPS28,0.0502,0.048,0.994474,0.964374,NS
DEPTOR,-0.043,0.0555,0.994514,0.959633,NS
RDH11,0.0528,0.0452,0.994517,0.966023,NS
SPG7,-0.0471,0.0505,0.994532,0.963438,NS
GRSF1,-0.0589,0.0401,0.994574,0.970662,NS
CSRP2,-0.0556,0.0423,0.994593,0.96821,NS
ARF5,0.044,0.0534,0.994607,0.960452,NS
AHCYL2,0.0439,0.0524,0.994709,0.961755,NS
TMEM143,0.0503,0.0449,0.994811,0.966023,NS
RPRD1B,0.0488,0.0458,0.994871,0.966023,NS
SRSF3,0.038,0.0585,0.994901,0.959633,NS
CRABP2,0.0892,0.0244,0.995003,0.982772,NS
POLDIP2,0.0451,0.0478,0.995045,0.964374,NS
TXNDC12,-0.0435,0.0496,0.995047,0.964213,NS
MFN2,0.0404,0.0525,0.995132,0.961755,NS
UBE2D1,-0.0497,0.0409,0.995333,0.970117,NS
SYNGR2,-0.0356,0.0564,0.995395,0.959633,NS
FAM136A,0.0439,0.0446,0.995508,0.966023,NS
LSM6,-0.0335,0.0569,0.995619,0.959633,NS
ENO2,0.0387,0.0489,0.995659,0.964374,NS
A2M,-0.0585,0.031,0.995827,0.980523,NS
ACTN1,0.0592,0.0304,0.995866,0.980631,NS
PIP4K2A,0.0472,0.0375,0.995938,0.971089,NS
ATPAF2,0.0427,0.0414,0.995942,0.969461,NS
HLA-DRB1,0.0541,0.0326,0.99594800000000006,0.978174,NS
RPS7,-0.0382,0.0448,0.996066,0.966023,NS
NPM1,-0.0318,0.0535,0.996084,0.960452,NS
HSPB6,-0.0345,0.0487,0.996141,0.964374,NS
ARMT1,-0.0374,0.0446,0.996163,0.966023,NS
TIMM8B,0.0601,0.0274,0.996216,0.982772,NS
SARNP,-0.0339,0.0467,0.996362,0.966023,NS
PSMD4,0.0258,0.0602,0.996432,0.95824,NS
RPIA,-0.0347,0.0445,0.996449,0.966023,NS
CPPED1,0.0328,0.0462,0.996514,0.966023,NS
SERPINF1,0.0454,0.0333,0.996527,0.97746,NS
TBC1D4,-0.0334,0.0441,0.996614,0.966023,NS
UQCC2,-0.0381,0.0385,0.996629,0.970662,NS
HNRNPUL1,-0.0385,0.038,0.996633,0.970662,NS
WDFY1,-0.0476,0.0307,0.99664,0.980631,NS
EMD,0.0379,0.0375,0.996738,0.971089,NS
FERMT2,0.0295,0.0479,0.996746,0.964374,NS
EPM2A,-0.035,0.0399,0.996796,0.970662,NS
DIABLO,-0.0321,0.0434,0.996799,0.966139,NS
ARHGAP1,-0.0352,0.0391,0.996832,0.970662,NS
ARMC1,0.0378,0.035,0.996953,0.974826,NS
PFDN4,0.0297,0.0443,0.996974,0.966023,NS
CFB,0.0453,0.0288,0.996994,0.982098,NS
PITHD1,0.0336,0.0385,0.997022,0.970662,NS
TBCE,-0.0589,0.0218,0.997046,0.983016,NS
TMEM43,0.033,0.0384,0.997088,0.970662,NS
ENOPH1,0.0274,0.0454,0.997136,0.966023,NS
CACNB3,-0.0335,0.036,0.997229,0.973486,NS
TMEM230,-0.0623,0.0193,0.997238,0.98418,NS
ARIH1,0.0342,0.0348,0.99727,0.975063,NS
CIRBP,0.0246,0.0478,0.99729,0.964374,NS
IDI1,-0.0369,0.0318,0.997296,0.979119,NS
BLVRA,0.0294,0.04,0.997304,0.970662,NS
PABPC4,-0.0297,0.0384,0.997377,0.970662,NS
HYI,0.0477,0.0239,0.997382,0.982772,NS
RPL22,-0.0253,0.0439,0.997451,0.966023,NS
TXNRD2,-0.0336,0.0324,0.997497,0.978174,NS
GRHPR,-0.0226,0.0476,0.997519,0.964374,NS
COQ5,-0.0352,0.0302,0.997551,0.980631,NS
SRSF6,0.0271,0.0388,0.997583,0.970662,NS
LAMB3,-0.034,0.0306,0.997611,0.980631,NS
FCN3,-0.0373,0.0272,0.997671,0.982772,NS
UQCC1,0.0433,0.0232,0.997694,0.982772,NS
CFH,-0.0402,0.0249,0.997696,0.982772,NS
MAVS,0.0238,0.0406,0.997772,0.970262,NS
EIF3L,0.0265,0.0354,0.997844,0.974508,NS
HIBADH,0.0243,0.0382,0.997866,0.970662,NS
EIF4E3,-0.0422,0.0219,0.997879,0.983016,NS
ARIH2,-0.0311,0.0287,0.997948,0.982098,NS
COPS8,-0.0222,0.0394,0.99799,0.970662,NS
CLEC3B,-0.0342,0.0252,0.998015,0.982772,NS
NSFL1C,0.0192,0.0446,0.998025,0.966023,NS
GPHN,0.0253,0.0335,0.998049,0.977455,NS
ARL8B,-0.0216,0.0391,0.998061,0.970662,NS
AP2A1,-0.0214,0.0373,0.998161,0.971089,NS
RPL10,-0.0236,0.0327,0.998231,0.978174,NS
SNX2,-0.0265,0.0288,0.998242,0.982098,NS
IMPA2,-0.0309,0.0241,0.998291,0.982772,NS
TGFBI,0.0338,0.0218,0.9983,0.983016,NS
UROS,-0.0231,0.0278,0.998522,0.982772,NS
MRPS23,-0.0257,0.0246,0.998542,0.982772,NS
RAB24,0.0292,0.0201,0.99865,0.98418,NS
MYL12B,-0.0212,0.0274,0.998667,0.982772,NS
TIAL1,-0.0247,0.0233,0.998678,0.982772,NS
CHCHD2,0.0192,0.0298,0.998679,0.981098,NS
LPIN1,-0.0232,0.0238,0.99873,0.982772,NS
PFAS,0.0262,0.0206,0.998757,0.98418,NS
LGALSL,-0.0242,0.0222,0.998762,0.983016,NS
ESYT2,0.0205,0.0261,0.998766,0.982772,NS
CLYBL,0.0339,0.0156,0.998781,0.98721,NS
PPP2R5D,0.02,0.0264,0.998782,0.982772,NS
PIN4,-0.0195,0.0264,0.998814,0.982772,NS
SNRPD1,0.0213,0.0241,0.998817,0.982772,NS
DBT,0.02,0.0256,0.99882,0.982772,NS
DDI2,-0.0276,0.0185,0.998828,0.984366,NS
BAG6,0.0256,0.0198,0.998831,0.98418,NS
MCCC2,0.0205,0.0245,0.998844,0.982772,NS
DBNL,-0.0207,0.0237,0.998875,0.982772,NS
LUC7L2,0.0196,0.024,0.998922,0.982772,NS
CHCHD10,0.023,0.0203,0.998928,0.98418,NS
MSI2,-0.0182,0.0251,0.998946,0.982772,NS
TMEM126A,-0.0226,0.02,0.99896,0.98418,NS
XRCC6,0.0155,0.0284,0.998985,0.982193,NS
MYBPC2,0.0289,0.0151,0.998998,0.987594,NS
EIF6,0.016,0.026,0.999041,0.982772,NS
MTCH1,-0.0177,0.0231,0.99906,0.982772,NS
PSMA4,-0.0158,0.0254,0.999075,0.982772,NS
WARS1,-0.0127,0.0297,0.999131,0.981098,NS
EIF5B,0.0148,0.0253,0.999136,0.982772,NS
DNAJC19,-0.0217,0.0171,0.999145,0.984975,NS
SKP1,-0.0156,0.0228,0.999181,0.982772,NS
DHTKD1,-0.0205,0.0172,0.999188,0.984975,NS
TARDBP,0.0154,0.0229,0.999188,0.982772,NS
PPID,-0.018,0.0194,0.999193,0.98418,NS
SMTNL1,0.0203,0.0173,0.999194,0.984975,NS
HLA-C,0.019,0.0181,0.999211,0.984905,NS
GSS,0.0146,0.0226,0.999239,0.982851,NS
HLA-DRB5,0.0237,0.0139,0.99924,0.988778,NS
PGLS,-0.0143,0.023,0.999245,0.982772,NS
SRP14,-0.0167,0.0185,0.999289,0.984366,NS
GART,-0.0144,0.0211,0.9993,0.98418,NS
METTL7A,-0.0148,0.0202,0.999311,0.98418,NS
CCDC93,-0.0191,0.0153,0.999327,0.987509,NS
OCIAD1,-0.0146,0.0196,0.99934,0.98418,NS
NDUFB6,0.0163,0.0156,0.999414,0.98721,NS
