gene,cv_cr,cv_h,delta_cv,is_plasma,protein_class
UQCRB,38.165666093245896,29.95983758628406,8.205828506961836,FALSE,"Disease related genes, Human disease related genes, Metabolic proteins, Predicted intracellular proteins"
PHPT1,40.454176958369395,10.301627471675774,30.152549486693623,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins"
VBP1,52.20811418099073,14.954724571123515,37.25338960986721,FALSE,"Essential proteins, Predicted intracellular proteins"
ADH1B,131.44723562790003,42.381078359317634,89.0661572685824,TRUE,"Enzymes, FDA approved drug targets, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"
AGL,46.60847329531421,20.31500905750862,26.29346423780559,TRUE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted membrane proteins"
ESD,23.4744567149195,19.6279126957695,3.846544019150002,TRUE,"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"
LMCD1,36.894662549097205,28.15761776075096,8.737044788346246,FALSE,Predicted intracellular proteins
EIF5A,47.696784968516795,22.955858910350358,24.740926058166437,TRUE,"Cancer-related genes, Disease related genes, Essential proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Transporters"
ATP5F1D,43.83541305831327,20.451848229047183,23.38356482926609,FALSE,"Disease related genes, Essential proteins, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins, Transporters"
CD36,170.63555127895486,25.395189606724163,145.2403616722307,TRUE,"Cancer-related genes, CD markers, Disease related genes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters"
PLIN4,189.94923111782097,33.215838806400974,156.73339231142,TRUE,"Metabolic proteins, Plasma proteins, Predicted intracellular proteins"
TPT1,16.598949135070935,13.797867880893676,2.8010812541772587,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins"
CYC1,37.5836960432266,16.185723025755717,21.397973017470886,TRUE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted membrane proteins"
KLHL41,61.30852517751059,19.13957380663781,42.168951370872776,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins"
CISD1,35.84851473661396,21.66814398895333,14.180370747660628,FALSE,"Enzymes, Predicted membrane proteins"
SDHA,30.189149022701294,19.983154010272667,10.205995012428627,TRUE,"Cancer-related genes, Citric acid cycle related proteins, Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Transporters"
UQCRH,36.469940765255295,21.988099592759877,14.481841172495418,FALSE,"Metabolic proteins, Predicted intracellular proteins"
NPEPPS,24.755850080304054,16.171126253561848,8.584723826742206,TRUE,"Enzymes, Essential proteins, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"
MACROD1,35.43245884896583,16.914723989276272,18.517734859689558,FALSE,"Disease related genes, Enzymes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"
NDRG2,31.613864057916825,24.8356118107516,6.778252247165224,FALSE,"Predicted intracellular proteins, Predicted membrane proteins"
EHD2,151.46485529351708,13.944048535987005,137.52080675753007,FALSE,Predicted intracellular proteins
ADIRF,147.8640855241101,12.56607890137822,135.29800662273186,TRUE,"Plasma proteins, Predicted intracellular proteins"
FLNB,31.429317148530828,41.65306706565748,-10.223749917126653,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Transporters"
VCL,85.72033004341341,12.95123111462589,72.76909892878753,TRUE,"Disease related genes, Essential proteins, Human disease related genes, Plasma proteins, Predicted intracellular proteins"
CAV1,145.6520255258597,26.55381610628919,119.09820941957051,FALSE,"Cancer-related genes, Disease related genes, Human disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters"
NEB,113.37080443847245,39.778828915682865,73.59197552278958,TRUE,"Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins"
PYGL,49.91298389581835,34.87589882394962,15.03708507186873,TRUE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins"
CRAT,30.011023488341653,23.56724632141752,6.443777166924132,FALSE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins, Transporters"
ST13,36.805730690216755,22.643515530648035,14.16221515956872,TRUE,"Plasma proteins, Predicted intracellular proteins"
UBE2N,28.1512938275279,24.266358506486746,3.884935321041155,TRUE,"Cancer-related genes, Enzymes, Essential proteins, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"
RTN4,37.227980767596094,26.54003651577274,10.687944251823353,TRUE,"Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins"
DLST,31.958162536265682,28.064442354432796,3.8937201818328866,FALSE,"Citric acid cycle related proteins, Disease related genes, Enzymes, Essential proteins, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"
SYPL2,30.542911027677288,19.022566070148997,11.520344957528291,FALSE,Predicted membrane proteins
GYG1,36.53105815227636,19.915211106051643,16.615847046224715,FALSE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"
RNH1,35.7876502975418,19.139667812609236,16.647982484932566,TRUE,"Plasma proteins, Predicted intracellular proteins"
ADH5,66.70934856253263,22.74628696290436,43.96306159962826,TRUE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins"
ACAA2,33.54436292847961,22.71084736107641,10.833515567403197,TRUE,"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"
YWHAZ,104.68053771610654,21.59684668672269,83.08369102938386,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins, Transporters"
HSPA2,43.10469712081202,21.948761168740333,21.155935952071687,TRUE,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins"
HSPD1,68.76880443503053,17.112524746797693,51.65627968823284,TRUE,"Cancer-related genes, Disease related genes, Enzymes, Essential proteins, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins"
ATP5PB,42.52313101491208,23.150723633609662,19.37240738130242,FALSE,"Essential proteins, Metabolic proteins, Predicted membrane proteins, Transporters"
KRT1,211.90355817684073,58.95075696418414,152.9528012126566,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins"
ARL6IP5,51.412992384024506,17.71002201616624,33.70297036785827,FALSE,"Predicted membrane proteins, Transporters"
PDHB,52.82809408528665,27.222436555920932,25.60565752936572,FALSE,"Citric acid cycle related proteins, Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"
COX6B1,38.434075586001384,28.444121921554693,9.989953664446691,TRUE,"Disease related genes, Essential proteins, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"
TUFM,22.995039373702006,16.079528905527468,6.9155104681745385,TRUE,"Disease related genes, Essential proteins, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"
HAGH,30.098532226082536,14.271171519515397,15.82736070656714,TRUE,"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"
TAGLN,123.56041747336089,55.70331016945691,67.85710730390397,TRUE,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins"
NDUFS1,32.55351589611644,17.934262127392593,14.619253768723844,FALSE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"
DLD,26.833123126613394,21.319144796848086,5.513978329765308,TRUE,"Citric acid cycle related proteins, Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins"
OGDH,33.02157910769062,22.342898272107398,10.678680835583222,TRUE,"Citric acid cycle related proteins, Enzymes, Essential proteins, FDA approved drug targets, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"
COQ9,50.035221108143624,14.780825703541689,35.25439540460194,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins"
DLAT,41.905208281124196,26.579307043398497,15.325901237725699,FALSE,"Citric acid cycle related proteins, Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"
COQ8A,28.141840948093378,19.06609563167175,9.075745316421628,FALSE,"Disease related genes, Enzymes, Human disease related genes, Potential drug targets, Predicted intracellular proteins"
SLC25A12,35.73117466879436,17.99663889530419,17.73453577349017,FALSE,"Disease related genes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins, Transporters"
FKBP3,21.357805251193835,18.69211955925266,2.6656856919411744,TRUE,"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"
EEF2,18.34826161335097,17.028758623847086,1.319502989503885,TRUE,"Cancer-related genes, Disease related genes, Essential proteins, FDA approved drug targets, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"
PDHA1,41.81093789048882,25.67750760526041,16.133430285228414,FALSE,"Citric acid cycle related proteins, Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"
GSTO1,46.79845899310799,23.914750242975376,22.883708750132616,TRUE,"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"
GPD1L,39.076306804334465,22.10045077870838,16.975856025626083,FALSE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"
SUCLA2,45.279498894253926,19.97378050940303,25.305718384850895,TRUE,"Citric acid cycle related proteins, Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins"
UBA1,30.972277316598706,20.403980441123277,10.56829687547543,TRUE,"Cancer-related genes, Disease related genes, Enzymes, Essential proteins, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins"
ACADM,41.78298720537386,21.291207527945872,20.491779677427985,FALSE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"
COMP,164.98726701743237,66.46495242943944,98.52231458799294,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins"
SDHB,27.09556782433348,26.857799920679508,0.23776790365397105,TRUE,"Cancer-related genes, Citric acid cycle related proteins, Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Transporters"
ALDH9A1,36.8851880523037,30.398092695194244,6.487095357109453,TRUE,"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"
FBP1,58.547466937783355,51.08914987009045,7.458317067692903,TRUE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins"
PRELP,193.01297747701454,19.75578697217039,173.25719050484415,TRUE,"Plasma proteins, Predicted secreted proteins"
GAMT,27.710139352612686,20.574868515859436,7.13527083675325,TRUE,"Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"
SAR1A,53.358547439273494,24.497460210421803,28.86108722885169,TRUE,"Plasma proteins, Predicted intracellular proteins"
AOC3,141.5848343692102,31.153861998622368,110.43097237058782,TRUE,"Cancer-related genes, Enzymes, FDA approved drug targets, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"
GSTM3,53.729236570672235,38.93757208031965,14.791664490352588,FALSE,"Cancer-related genes, Enzymes, Metabolic proteins, Predicted intracellular proteins"
