module,group,gene,z
blue,CRE_T1,MAP3K20,0.33281764949369375
blue,CRE_T1,TECR,-0.2698345098481853
blue,CRE_T1,CLIC5,0.09944737463947664
blue,CRE_T1,MAT2B,0.3584421989260452
blue,CRE_T1,MYOF,-0.5229640707440265
blue,CRE_T1,LMCD1,0.16445177708420708
blue,CRE_T1,CNIH4,-0.3964874785493806
blue,CRE_T1,RNF181,0.4328721943596569
blue,CRE_T1,LARS1,-0.1340655236133102
blue,CRE_T1,ATXN10,0.1635219012404611
blue,CRE_T1,RNF7,0.18359878525121318
blue,CRE_T1,EIF3K,0.20031767750769222
blue,CRE_T1,COPS7A,0.20968150060564889
blue,CRE_T1,HSPB7,0.07665719230578857
blue,CRE_T1,CLIP2,0.026262286878180503
blue,CRE_T1,BCAP29,-0.8052663805872637
blue,CRE_T1,CYB5R1,0.050537975455215114
blue,CRE_T1,PFDN2,0.209644767228657
blue,CRE_T1,ENOPH1,0.575503428289242
blue,CRE_T1,TRMT112,-0.03669590576308433
blue,CRE_T1,LCMT1,0.39638302768361683
blue,CRE_T1,DCTN4,0.43692630875624
blue,CRE_T1,VPS28,-0.22813701470570993
blue,CRE_T1,JPT1,0.08350616913466914
blue,CRE_T1,APPL1,-0.04760913909429186
blue,CRE_T1,PACSIN3,0.21100456714486704
blue,CRE_T1,RAB21,-0.3085075593667203
blue,CRE_T1,DNPEP,-0.154794522835269
blue,CRE_T1,UBQLN1,0.06909220316123153
blue,CRE_T1,NDRG2,0.15025271523514674
blue,CRE_T1,VPS4A,0.203345214784984
blue,CRE_T1,STUB1,-0.07665615346710473
blue,CRE_T1,COPS3,-0.12977726996833275
blue,CRE_T1,NSFL1C,0.31835783227098335
blue,CRE_T1,PLCL2,0.15417833141786422
blue,CRE_T1,USP24,-0.3288644443804426
blue,CRE_T1,MAPRE3,-0.034028965612468744
blue,CRE_T1,NEU3,-0.3851330047020904
blue,CRE_T1,CAMK2A,-0.07097419151651042
blue,CRE_T1,APOBEC2,0.022390781496493112
blue,CRE_T1,PIN4,0.5862350155171551
blue,CRE_T1,EIF3L,0.24702285905951032
blue,CRE_T1,PLAA,0.04283408713799124
blue,CRE_T1,VDAC3,-0.18380656397318523
blue,CRE_T1,CFL2,0.12348285666617372
blue,CRE_T1,FARSA,-0.050274178711286
blue,CRE_T1,STK38L,0.030148541748002158
blue,CRE_T1,PADI2,0.0565383029850065
blue,CRE_T1,SUGT1,-0.0545727385803254
blue,CRE_T1,SH3GLB1,-0.12977494966053899
blue,CRE_T1,CAB39,0.07000773593034745
blue,CRE_T1,LUC7L2,0.5430121338461295
blue,CRE_T1,DHRS7,-0.2355312335585049
blue,CRE_T1,MOB4,-0.06011400414851477
blue,CRE_T1,SBDS,0.22243714002881904
blue,CRE_T1,TMED5,0.04002865636991918
blue,CRE_T1,TPRKB,-0.04635710062069899
blue,CRE_T1,PPIL1,-0.06876349192556638
blue,CRE_T1,STRAP,0.08074649162860995
blue,CRE_T1,RTCB,0.17485845595180768
blue,CRE_T1,HBS1L,-0.3778348133814199
blue,CRE_T1,DTNA,-0.014156238323587653
blue,CRE_T1,ARIH1,0.14954425912444863
blue,CRE_T1,RNF114,0.1372455610334316
blue,CRE_T1,ATP6V1D,0.018525384337654865
blue,CRE_T1,HEBP2,0.42132647883181734
blue,CRE_T1,FHOD1,0.07900064855233249
blue,CRE_T1,SAR1B,-0.13357485532468097
blue,CRE_T1,BZW2,0.22572318241661585
blue,CRE_T1,DYNC1LI1,-0.43027464988949
blue,CRE_T1,SESN1,0.13881033802816062
blue,CRE_T1,SEC23IP,-0.04915141542157853
blue,CRE_T2,UBA6,-0.2893425313284303
blue,CRE_T2,FITM1,-0.440761275088426
blue,CRE_T2,MAP1LC3B2,-0.2778244702131486
blue,CRE_T2,PGP,0.029803891940190057
blue,CRE_T2,CASTOR2,-0.5712392284475101
blue,CRE_T2,DHRS7C,-0.48924030308327365
blue,CRE_T2,SMTNL1,-0.7789664099548771
blue,CRE_T2,NACA,-0.42375451941044906
blue,CRE_T2,SLC35A4,-0.48039586603548745
blue,CRE_T2,FXYD1,-0.3121194472513054
blue,CRE_T2,STXBP3,-0.15171309885038584
blue,CRE_T2,PSMD11,-0.24902121628941154
blue,CRE_T2,PSMD12,-0.11455233742292034
blue,CRE_T2,IPO5,-0.38069694483190925
blue,CRE_T2,EML1,-0.04385070537185233
blue,CRE_T2,RTCA,-0.39733159146404123
blue,CRE_T2,BIN1,-0.11734472216017147
blue,CRE_T2,KPNA3,-0.25713686856501505
blue,CRE_T2,KPNA4,-0.35012602673411714
blue,CRE_T2,CES2,0.15585765184096265
blue,CRE_T2,FBP2,0.25374894064718573
blue,CRE_T2,HSPB6,-0.30617279795158203
blue,CRE_T2,GOSR2,-0.593836650609467
blue,CRE_T2,IMPA2,-0.16044902708661124
blue,CRE_T2,PDCD5,-0.019414503740306788
blue,CRE_T2,PRMT5,-0.4520001917935332
blue,CRE_T2,MGST3,-0.6648402580155413
blue,CRE_T2,CASQ2,-0.5488739098070179
blue,CRE_T2,ATP2A1,-0.15641492243436567
blue,CRE_T2,PFDN6,-0.5314692784487591
blue,CRE_T2,EIF3D,-0.04433123816320451
blue,CRE_T2,YKT6,0.1479596271811791
blue,CRE_T2,TAPBP,-0.30101345354140124
blue,CRE_T2,CYB5B,-0.39191329945814946
blue,CRE_T2,PSMD3,-0.28025196162641053
blue,CRE_T2,ERI3,-0.6217893997394357
blue,CRE_T2,CHMP2A,0.358173491834599
blue,CRE_T2,GSTZ1,-0.061713277319623505
blue,CRE_T2,SGTA,0.21195654616412862
blue,CRE_T2,ENSA,-0.14721332171023455
blue,CRE_T2,SLC25A20,-0.33097893441647036
blue,CRE_T2,LANCL1,-0.14286325472505057
blue,CRE_T2,SLC37A4,-0.20293414705599094
blue,CRE_T2,NRDC,-0.21357313631367564
blue,CRE_T2,AHCYL1,0.3178036333967532
blue,CRE_T2,MCM3AP,-0.6374794362644074
blue,CRE_T2,PLIN3,0.33815207434249145
blue,CRE_T2,KPNA6,-0.46652992825250433
blue,CRE_T2,USO1,-0.206579398758189
blue,CRE_T2,TOM1,-0.01176622152049639
blue,CRE_T2,PFKFB2,-0.5004286892224946
blue,CRE_T2,EIF5B,-0.7119496363391868
blue,CRE_T2,EDF1,-0.4112233443141734
blue,CRE_T2,DIAPH2,-0.19555164478288373
blue,CRE_T2,DNAJA2,-0.2712142179545786
blue,CRE_T2,CUTA,-0.0913363496901042
blue,CRE_T2,PFDN1,-0.1294074983541775
blue,CRE_T2,NOL3,-0.46103418418803543
blue,CRE_T2,CLASP2,-0.5677944402852914
blue,CRE_T2,COBL,-0.625883891700735
blue,CRE_T2,CAND2,-0.5137676532013535
blue,CRE_T2,RTN2,-0.45863976622385566
blue,CRE_T2,VPS4B,-0.5014318422944907
blue,CRE_T2,FLNB,-0.029395020856163814
blue,CRE_T2,BANF1,0.07824981355226189
blue,CRE_T2,CSDE1,0.007568921375711635
blue,CRE_T2,PRKRA,-0.6127254772269501
blue,CRE_T2,LYPLA1,-0.058870586974353906
blue,CRE_T2,PPM1B,-0.530804614228933
blue,CRE_T2,EIF3G,-0.24686444943210661
blue,CRE_T2,EIF3J,-0.14827651582722384
blue,CRE_T2,DYSF,-0.33764516602707895
blue,CRE_T2,DDAH1,-0.22497430321276274
blue,CRE_T2,TPPP,-0.30438245673390407
blue,CRE_T2,ENDOD1,-0.6040637429775219
blue,CRE_T2,MFN2,-0.0884341342306819
blue,CRE_T2,STBD1,-0.158880333886974
blue,CRE_T2,VAPB,-0.10169286671133063
blue,CRE_T2,TACC2,-0.47850571121358415
blue,CRE_T2,LYPLA2,-0.3779548903383985
blue,CRE_T2,IPO7,-0.39641568029757895
blue,CRE_T2,ARIH2,-0.9184756581440463
blue,CRE_T2,H6PD,-0.49216826562717136
blue,CRE_T2,ACSL3,-0.2575834237228958
blue,CRE_T2,OXSR1,-0.31630918624427906
blue,CRE_T2,GGPS1,-0.04285403596075958
blue,CRE_T2,EML2,-0.16811665011111218
blue,CRE_T2,BPNT1,-0.25490999212071747
blue,CRE_T2,HRAS,-0.5271213116701893
blue,CRE_T2,TFRC,-0.17696904660705903
blue,CRE_T2,RPN2,0.15192273899104317
blue,CRE_T2,ATP1A1,-0.16973834535685423
blue,CRE_T2,ATP1B1,-0.3037854829340449
blue,CRE_T2,EIF2S1,0.242975674007074
blue,CRE_T2,FABP3,-0.02208485408971833
blue,CRE_T2,EPRS1,-0.23654992453077822
blue,CRE_T2,PFKM,0.04775322351270894
blue,CRE_T2,NFIC,0.08732551002645161
blue,CRE_T2,RPS17,0.22749509287852185
blue,CRE_T2,ACAA1,-0.6562889551953734
blue,CRE_T2,FBP1,0.3053386788810948
blue,CRE_T2,PARP1,-0.25834520818763534
blue,CRE_T2,ALDOC,-0.004337057603148287
blue,CRE_T2,MAPT,-0.1625225307153199
blue,CRE_T2,PRKAR1A,-0.3946946673699581
blue,CRE_T2,PYGB,-0.11481895465944544
blue,CRE_T2,PYGM,-0.1200723613892236
blue,CRE_T2,DMD,-0.39154628641519973
blue,CRE_T2,PABPC1,0.3736473097241015
blue,CRE_T2,HARS1,0.06803531651872696
blue,CRE_T2,IMPDH2,-0.6927995265882759
blue,CRE_T2,TPT1,0.14660344360569594
blue,CRE_T2,PRKAR2A,-0.6535722021156783
blue,CRE_T2,ENO3,0.09617237028766765
blue,CRE_T2,ACYP2,-0.12084405399454097
blue,CRE_T2,SNRPB,-0.3875871266560379
blue,CRE_T2,IDE,-0.418555575416121
blue,CRE_T2,DARS1,0.252600650290742
blue,CRE_T2,AKR1B1,-0.10344352207032656
blue,CRE_T2,GSPT1,0.013794440606369036
blue,CRE_T2,PGAM2,-0.5152428700327275
blue,CRE_T2,RPS2,0.2462867228124622
blue,CRE_T2,NQO2,-0.25255078080660426
blue,CRE_T2,PPP3CB,-0.41462635083004656
blue,CRE_T2,ATP2A2,-0.607784936023164
blue,CRE_T2,YBX3,-0.1805279430299923
blue,CRE_T2,PRKACA,-0.4644689964392289
blue,CRE_T2,PFKL,-0.38601392213243313
blue,CRE_T2,HK1,0.14443381752446408
blue,CRE_T2,ATP2B1,-0.5934724770475304
blue,CRE_T2,EIF2S2,-0.12982668879489012
blue,CRE_T2,ATP6V1B2,-0.0028502766784072875
blue,CRE_T2,VDAC1,-0.59130582396387
blue,CRE_T2,RYR1,-0.5450920466034483
blue,CRE_T2,OSBP,-0.030059205612627496
blue,CRE_T2,AMPD1,-0.49687372457073636
blue,CRE_T2,HRC,-0.13760381826763948
blue,CRE_T2,RPS3,0.18219512265281002
blue,CRE_T2,CPT2,-0.09622877615651784
blue,CRE_T2,DDX6,-0.4609971561516339
blue,CRE_T2,VARS1,0.40570900564543005
blue,CRE_T2,EEF1G,-0.1831777204893667
blue,CRE_T2,PLN,-0.6036548110673109
blue,CRE_T2,RPA1,-0.21492610545286772
blue,CRE_T2,PSMB5,-0.45569902279184815
blue,CRE_T2,IMPA1,-0.47975916312601796
blue,CRE_T2,ALDH4A1,-0.24880833806386266
blue,CRE_T2,NMT1,-0.374010779825802
blue,CRE_T2,ADSS2,-0.28775032800629274
blue,CRE_T2,CLIP1,-0.5249901937043845
blue,CRE_T2,GDI1,-0.43195650536270175
blue,CRE_T2,MAT2A,-0.22475972990773022
blue,CRE_T2,CASQ1,0.19501262611035572
blue,CRE_T2,GBP1,-0.9120413126954576
blue,CRE_T2,EPHX2,-0.5448720004543768
blue,CRE_T2,HSPA1L,-0.11841824072147247
blue,CRE_T2,MPI,-0.45946167514706293
blue,CRE_T2,GPC1,-0.2322285699564078
blue,CRE_T2,PFN2,-0.44951923669801064
blue,CRE_T2,RDX,-0.1875502415722174
blue,CRE_T2,RPA3,-0.32028921392297766
blue,CRE_T2,AGL,-0.35206808433350245
blue,CRE_T2,COPB2,-0.16522391975908324
blue,CRE_T2,GLRX,0.14118874569834367
blue,CRE_T2,PPM1A,-0.22952321409260174
blue,CRE_T2,MAP2K2,0.43037726487191286
blue,CRE_T2,LONP1,0.06647108259268503
blue,CRE_T2,PGM1,-0.24143766044410125
blue,CRE_T2,GMPR,-0.6663534886699606
blue,CRE_T2,DDOST,-0.05339987008660787
blue,CRE_T2,CAP2,0.014394027181365135
blue,CRE_T2,EIF2S3,-0.16052625241789278
blue,CRE_T2,PPP1R2,-0.41984922398438135
blue,CRE_T2,GARS1,-0.024540883073582986
blue,CRE_T2,EIF1,0.04844995185064008
blue,CRE_T2,SLC1A4,-0.6214371052866348
blue,CRE_T2,PAFAH1B1,-0.29021103149207034
blue,CRE_T2,GPD2,-0.28803868659323273
blue,CRE_T2,PSMC4,-0.344654136389844
blue,CRE_T2,ASPA,-0.17896767170828273
blue,CRE_T2,MAP2K4,-0.17857854146819835
blue,CRE_T2,CRKL,-0.026298773592520086
blue,CRE_T2,BAG6,-0.2941832448872802
blue,CRE_T2,MAP2K3,-0.2609367352259814
blue,CRE_T2,RPS9,0.34460338531248635
blue,CRE_T2,UTRN,-0.5315534179793244
blue,CRE_T2,GYG1,-0.446725578323278
blue,CRE_T2,EIF1AX,-0.467743209726677
blue,CRE_T2,PREP,-0.19799832541307424
blue,CRE_T2,LSS,-0.4660215199844459
blue,CRE_T2,PXN,0.1295684726506688
blue,CRE_T2,MAPKAPK2,-0.27181475831751634
blue,CRE_T2,GSK3B,0.036412998423440604
blue,CRE_T2,CSRP3,-0.24015274268396436
blue,CRE_T2,METAP2,-0.10458623185256247
blue,CRE_T2,ATP1A2,-0.3931413811003656
blue,CRE_T2,FXR1,-0.4954375451107405
blue,CRE_T2,DUSP3,-0.3442330299551474
blue,CRE_T2,GALK1,0.22160426712088366
blue,CRE_T2,MECP2,0.16947756560583388
blue,CRE_T2,ALDH5A1,-0.36866757020444707
blue,CRE_T2,UBE2D1,-0.6102165193890128
blue,CRE_T2,STAT5B,-0.263550901647063
blue,CRE_T2,RPS6KA3,-0.44974257541968876
blue,CRE_T2,KPNA1,-0.14420929983314484
blue,CRE_T2,MAP2K6,-0.0855197109563888
blue,CRE_T2,RIDA,-0.11458461715841212
blue,CRE_T2,THOP1,-0.18218008175263356
blue,CRE_T2,PPP5C,-0.23327657690836123
blue,CRE_T2,NUBP1,-0.18003450878796579
blue,CRE_T2,MAPK12,-0.45750829310243624
blue,CRE_T2,SLC16A1,0.121783367808297
blue,CRE_T2,SEC24C,-0.08007541296123931
blue,CRE_T2,RARS1,-0.04057587577249021
blue,CRE_T2,CACNB3,-0.8381737024351065
blue,CRE_T2,CACNA2D1,-0.6255474507159469
blue,CRE_T2,PRKAA2,-0.4737688220910719
blue,CRE_T2,HSPA2,-0.6228722401757608
blue,CRE_T2,ADPRH,-0.3418528559777709
blue,CRE_T2,EIF5,-0.05832381491182069
blue,CRE_T2,PSMD4,-0.31112520174300545
blue,CRE_T2,RRAD,-0.31340783775298564
blue,CRE_T2,CSE1L,-0.5618927912281785
blue,CRE_T2,CDH13,0.14837762195638918
blue,CRE_T2,SEC13,-0.017297450236392342
blue,CRE_T2,SNU13,-0.43281553068334877
blue,CRE_T2,NPEPPS,-0.36875560211260705
blue,CRE_T2,SH3BGR,-0.5559186555322438
blue,CRE_T2,EIF3B,-0.28061797710232683
blue,CRE_T2,ARPP19,-0.6061107312258678
blue,CRE_T2,EIF3E,-0.6166469891951091
blue,CRE_T2,GABARAPL2,-0.012254237162507148
blue,CRE_T2,RAB5B,-0.5040721873449292
blue,CRE_T2,UBE2D3,-0.24663489998979335
blue,CRE_T2,UBE2M,-0.21226660202542272
blue,CRE_T2,UBE2K,-0.06331288941644865
blue,CRE_T2,COPS2,-0.30684641554407743
blue,CRE_T2,ABCE1,0.44159891365139026
blue,CRE_T2,RPS3A,0.15907311349337844
blue,CRE_T2,RPL27,0.3211115260249748
blue,CRE_T2,PKIA,0.010574693855658068
blue,CRE_T2,RRAS2,-0.5221997389498522
blue,CRE_T2,PPP1CB,-0.10162264126267415
blue,CRE_T2,PSMC5,-0.14644895059562932
blue,CRE_T2,RPS8,0.056352385400373274
blue,CRE_T2,RPS11,-0.5140211192716063
blue,CRE_T2,LSM3,-0.5324236756548034
blue,CRE_T2,ETF1,0.42852197446286044
blue,CRE_T2,CNBP,-0.24663918361952575
blue,CRE_T2,RPS4X,-0.14053769517865775
blue,CRE_T2,RPS6,0.4943198511248071
blue,CRE_T2,RPL31,-0.03729971316311102
blue,CRE_T2,GRB2,-0.692633142074574
blue,CRE_T2,PPP2R2A,-0.29037979597231667
blue,CRE_T2,DYNLL1,-0.7024476023865218
blue,CRE_T2,SELENOW,-0.1538105287498975
blue,CRE_T2,PPP2CA,-0.4784133070278108
blue,CRE_T2,YBX1,0.3224378625710038
blue,CRE_T2,CSNK2B,-0.7651725644077166
blue,CRE_T2,TUBA4A,0.1001720110881234
blue,CRE_T2,CSNK2A1,-0.41775236710418673
blue,CRE_T2,EIF4G2,-0.20361496311569177
blue,CRE_T2,PIP4K2B,-0.6727844556999608
blue,CRE_T2,FKBP3,-0.24121203773638034
blue,CRE_T2,PLIN5,-0.19647209142090796
blue,CRE_T2,AMPD3,-0.32196603577064326
blue,CRE_T2,ATP2B2,-0.358727996758621
blue,CRE_T2,CACNB1,-0.584083444668392
blue,CRE_T2,MAP2K1,-0.20805857879621684
blue,CRE_T2,FKBP4,-0.45998398959740083
blue,CRE_T2,UBXN1,-0.21096662030110763
blue,CRE_T2,EIF4G1,-0.4946769503947447
blue,CRE_T2,GLO1,-0.4235925201395565
blue,CRE_T2,UBE3A,-0.3683203557109869
blue,CRE_T2,SRSF11,-0.6251978715353982
blue,CRE_T2,EEF1A2,-0.3003979153942385
blue,CRE_T2,PRKCD,-0.25013118351245667
blue,CRE_T2,KLC1,-0.8774121784865123
blue,CRE_T2,PUDP,-0.2023715742750909
blue,CRE_T2,PPID,-0.28752748509556775
blue,CRE_T2,NSUN2,-0.18624150765298153
blue,CRE_T2,RBBP4,-0.6692330079680519
blue,CRE_T2,STX4,-0.4325865102843818
blue,CRE_T2,AIMP1,-0.37061077488953126
blue,CRE_T2,ANK3,-0.5704331155895512
blue,CRE_T2,HSPB3,-0.7593068742334905
blue,CRE_T2,STRN3,-0.26460169527754895
blue,CRE_T2,ACACA,-0.29819436073970523
blue,CRE_T2,GPS1,-0.43331257535355827
blue,CRE_T2,PRKAA1,-0.367788628091308
blue,CRE_T2,AIMP2,-0.2970738821004457
blue,CRE_T2,PAK2,0.36971838076777186
blue,CRE_T2,CBX3,-0.04724360857168888
blue,CRE_T2,PSMD2,-0.2396631916280007
blue,CRE_T2,PABPC4,-0.31342112631867347
blue,CRE_T2,SGCG,-0.32980544682864993
blue,CRE_T2,EIF3I,-0.3160534143590735
blue,CRE_T2,SNTA1,-0.46140170769724625
blue,CRE_T2,PDAP1,0.020312628588851467
blue,CRE_T2,TMED1,-0.27323757816701594
blue,CRE_T2,ART3,-0.9619784814542776
blue,CRE_T2,PIN1,-0.4467571245045776
blue,CRE_T2,CAMK2B,-0.23926145463745732
blue,CRE_T2,CAMK2G,-0.5464730022007093
blue,CRE_T2,CAMK2D,-0.013171556481766808
blue,CRE_T2,NAE1,-0.2647040512437481
blue,CRE_T2,STIM1,-0.3684372931734504
blue,CRE_T2,CUL1,-0.2258181391365155
blue,CRE_T2,CUL2,-0.3380803045744543
blue,CRE_T2,CUL3,-0.4049031235383662
blue,CRE_T2,CUL4A,-0.1780221566173671
blue,CRE_T2,CUL4B,-0.05180399213592041
blue,CRE_T2,FHL1,-0.2601212082073734
blue,CRE_T2,FHL3,-0.5820324080385074
blue,CRE_T2,CACNA1S,-0.7840417829317367
blue,CRE_T2,LAMB3,-0.18077730402035896
blue,CRE_T2,SNTB1,-0.06447415614658245
blue,CRE_T2,CBFB,0.059004573048039854
blue,CRE_T2,PRKG1,-0.5707881493206712
blue,CRE_T2,CIRBP,0.05021760003348996
blue,CRE_T2,DAG1,-0.8421142684755286
blue,CRE_T2,EIF3A,-0.16676039488116673
blue,CRE_T2,DCTN1,0.06473083045555612
blue,CRE_T2,EIF2B1,-0.38257896946244746
blue,CRE_T2,EIF4A2,-0.05159685893952684
blue,CRE_T2,FLNC,-0.0728648959288244
blue,CRE_T2,FKBP8,-0.44969002480859904
blue,CRE_T2,GAMT,-0.3725213445340515
blue,CRE_T2,PRPSAP1,-0.37032785436665017
blue,CRE_T2,SSPN,-0.89489398729667
blue,CRE_T2,PPP2R5D,-0.04607541554668171
blue,CRE_T2,SLMAP,-0.7919375311284911
blue,CRE_T2,NAA25,-0.11268715262414666
blue,CRE_T2,PSMD6,-0.2241096905293336
blue,CRE_T2,ABRAXAS2,-0.07659638803960826
blue,CRE_T2,EIF4H,-0.19860428280906722
blue,CRE_T2,PGM5,-0.6270011770059862
blue,CRE_T2,PPP2R5A,-0.14929120880802288
blue,CRE_T2,PCBP1,-0.05143221920938105
blue,CRE_T2,ELOC,-0.16206806554191872
blue,CRE_T2,ELOB,-0.07383519655612526
blue,CRE_T2,UBE3C,-0.2511552753370288
blue,CRE_T2,DHCR24,-0.4828136529127178
blue,CRE_T2,CYTH1,-0.5480149717684859
blue,CRE_T2,MAPRE2,-0.4349505600650847
blue,CRE_T2,SF1,-0.1402088291208739
blue,CRE_T2,TRIP10,-0.14042249936357698
blue,CRE_T2,MYLK,-0.2832530033900551
blue,CRE_T2,UBE2V2,-0.31075685247557777
blue,CRE_T2,NEDD8,0.14798504089875378
blue,CRE_T2,HSPB2,-0.4241000820505739
blue,CRE_T2,DDB1,0.05725658379612679
blue,CRE_T2,MAPK14,-0.41855078692182635
blue,CRE_T2,CDC37,-0.38248110196522755
blue,CRE_T2,RBBP7,-0.4330561493249977
blue,CRE_T2,SGCB,-0.4471422886928057
blue,CRE_T2,SGCA,-0.4571406969810483
blue,CRE_T2,CLPP,0.3268572847174711
blue,CRE_T2,KYAT1,-0.38011978647094874
blue,CRE_T2,HAGH,-0.008803076510692495
blue,CRE_T2,PPP1R3A,-0.42354906312953483
blue,CRE_T2,TXNRD1,-0.4874962095714561
blue,CRE_T2,IAH1,-0.047604497637468865
blue,CRE_T2,TIMM50,-0.2985864214036099
blue,CRE_T2,LGALSL,-0.29419670706321543
blue,CRE_T2,FAM98B,-0.6669681410384977
blue,CRE_T2,GPAT3,-0.316166962751195
blue,CRE_T2,HIKESHI,0.16271987611629118
blue,CRE_T2,PDLIM3,-0.34843362162338604
blue,CRE_T2,DCAF6,-0.07783460301170914
blue,CRE_T2,CAVIN4,-0.34418279408294444
blue,CRE_T2,PITRM1,-0.37293568265541127
blue,CRE_T2,PHYHD1,-0.08282370185005558
blue,CRE_T2,CPTP,-0.384909494129553
blue,CRE_T2,LYPLAL1,-0.29218311338374936
blue,CRE_T2,SYPL2,-0.5612957403745519
blue,CRE_T2,ECPAS,-0.42155544323225486
blue,CRE_T2,RNF123,-0.1690534617871465
blue,CRE_T2,MAP1S,-0.5714883952806067
blue,CRE_T2,NXN,-0.29466736084032413
blue,CRE_T2,PTRHD1,-0.33899149873766415
blue,CRE_T2,DHRS7B,-0.12634910802043914
blue,CRE_T2,TWF2,-1.2406296359150637e-4
blue,CRE_T2,RAB12,-0.6490391140792023
blue,CRE_T2,RCSD1,-0.39370385514144535
blue,CRE_T2,RWDD4,-0.11198606729251892
blue,CRE_T2,LPCAT3,-0.10005084565201278
blue,CRE_T2,TATDN1,-0.2365234022677761
blue,CRE_T2,TMEM205,-0.5381495881526301
blue,CRE_T2,TRIM72,-0.4678541172644232
blue,CRE_T2,TOM1L2,-0.2204306063438681
blue,CRE_T2,XIRP1,-0.41139615340107405
blue,CRE_T2,UBE2R2,-0.17036451617204024
blue,CRE_T2,COPS6,-0.23827775414596408
blue,CRE_T2,CHMP1B,-0.3263412649990278
blue,CRE_T2,MYH14,-0.5079675719263504
blue,CRE_T2,MAVS,-0.2512526365741103
blue,CRE_T2,MYPN,0.009205804837602638
blue,CRE_T2,SRL,-0.368060494628832
blue,CRE_T2,PRUNE1,-0.6148201564200528
blue,CRE_T2,MDP1,-0.11753742975551046
blue,CRE_T2,NRAP,-0.3548886942884938
blue,CRE_T2,VPS36,0.28392330256383363
blue,CRE_T2,CARM1,-0.56500150749875655
blue,CRE_T2,NIT1,-0.19789883612062847
blue,CRE_T2,DNAAF5,-0.257102696854278
blue,CRE_T2,NAXD,-0.24923619147155907
blue,CRE_T2,UNC45B,0.2030947443757945
blue,CRE_T2,SIRT2,-0.18569106622393147
blue,CRE_T2,PM20D2,-0.06722623529856533
blue,CRE_T2,ADSS1,-0.5092964302116144
blue,CRE_T2,NUP93,-0.19475127924475083
blue,CRE_T2,LRRC47,-0.38281346075706835
blue,CRE_T2,GPD1L,-0.37431253740408454
blue,CRE_T2,EHBP1L1,-0.48814237485249495
blue,CRE_T2,TXLNB,-0.6422726373473048
blue,CRE_T2,JAGN1,-0.6002969463845703
blue,CRE_T2,PTGR2,-0.4737264974798224
blue,CRE_T2,SMYD1,-0.33277059430394007
blue,CRE_T2,NHLRC2,-0.22344289470967638
blue,CRE_T2,SERBP1,0.4809955208677597
blue,CRE_T2,NPEPL1,-0.2885172719815207
blue,CRE_T2,ADPRHL1,-0.1521387100791663
blue,CRE_T2,ABCF1,-0.39884848908763726
blue,CRE_T2,MCU,0.0071515752017413045
blue,CRE_T2,ATL2,-0.3550133778681751
blue,CRE_T2,NPLOC4,-0.4409046070967221
blue,CRE_T2,NUBPL,-0.14248866883465572
blue,CRE_T2,DEPTOR,-0.2764148761899768
blue,CRE_T2,UBA3,-0.2400794987412814
blue,CRE_T2,LRRC20,-0.547208630990705
blue,CRE_T2,SPPL2A,-0.6056016760591507
blue,CRE_T2,CD99L2,-0.49385599318173795
blue,CRE_T2,NEK9,-0.20001394653676888
blue,CRE_T2,NEK7,-0.4381920150522493
blue,CRE_T2,DTD1,-0.43704436518943107
blue,CRE_T2,SETD7,-0.002073498806151902
blue,CRE_T2,SCFD1,-0.3165844561797415
blue,CRE_T2,DNAJA4,-0.18730663210112114
blue,CRE_T2,PALLD,-0.3892578390057438
blue,CRE_T2,PSPC1,-0.24025814185675362
blue,CRE_T2,SYNE2,-0.19805295241402496
blue,CRE_T2,DDX1,-0.003605262353539214
blue,CRE_T2,UBXN4,-0.1956588892880739
blue,CRE_T2,SGCD,-0.5838866096612461
blue,CRE_T2,RABGGTA,-0.45262605729378413
blue,CRE_T2,ARPC1A,-0.5704172522637755
blue,CRE_T2,CELF1,-0.5449194559867876
blue,CRE_T2,UFD1,-0.008600302150935782
blue,CRE_T2,COPS5,-0.49160915602126903
blue,CRE_T2,USP9X,-0.0896384508572745
blue,CRE_T2,USP7,-0.5371724992674209
blue,CRE_T2,CUL5,-0.34196422112848235
blue,CRE_T2,ATP2A3,-0.2719751610453289
blue,CRE_T2,RPL36AL,-0.6708208370104298
blue,CRE_T2,FUBP1,0.026845037483927893
blue,CRE_T2,PBXIP1,-0.3547566824799334
blue,CRE_T2,ARL8A,-0.23110042380363632
blue,CRE_T2,PTER,-0.5515392266415058
blue,CRE_T2,ZBTB9,0.005607425354292719
blue,CRE_T2,GALM,-0.13905601062780423
blue,CRE_T2,DCPS,-0.39922430673105574
blue,CRE_T2,ISOC1,-0.5046837319424593
blue,CRE_T2,CMBL,-0.39194034706340025
blue,CRE_T2,MSI2,-0.7964658889107221
blue,CRE_T2,DYNLL2,-0.23268375989318352
blue,CRE_T2,OTUB1,0.11275970128834509
blue,CRE_T2,CHMP6,-0.042297441695647364
blue,CRE_T2,AHCYL2,-0.548699895983328
blue,CRE_T2,BTF3L4,0.08488718309583505
blue,CRE_T2,USP47,-0.3126707249859667
blue,CRE_T2,SENP8,-0.06334238883293819
blue,CRE_T2,STAC3,0.0019993385338440556
blue,CRE_T2,JSRP1,-0.36003571951572944
blue,CRE_T2,CLIC6,-0.5021287340418547
